Reference,Kikuyu,English
Psalms 2:7,"Niĩ nĩngwanĩrĩra itua rĩa Jehova: Jehova aanjĩĩrire atĩrĩ, “Wee nĩwe Mũrũ wakwa, ũmũthĩ nĩndatuĩka thoguo.","I will tell of the decree: Yahweh said to me, “You are my son. Today I have become your father."
Psalms 2:8,"Hooya niĩ, na nĩngũkũhe ndũrĩrĩ ituĩke igai rĩaku, nacio ituri cia thĩ ituĩke ciaku kĩũmbe.","Ask of me, and I will give the nations for your inheritance, the uttermost parts of the earth for your possession."
Psalms 2:9,Nĩũgaciunanga na njũgũma ya kĩgera ya ũthamaki; ũgaacihehenja ihaane ta tũcunjĩ twa nyũngũ ya rĩũmba.”,You shall break them with a rod of iron. You shall dash them in pieces like a potter’s vessel.”
Psalms 2:10,"Nĩ ũndũ ũcio, inyuĩ athamaki ta kĩũhĩgeei, inyuĩ aathani a thĩ mũtaarĩke.","Now therefore be wise, you kings. Be instructed, you judges of the earth."
Psalms 2:11,"Tungatĩrai Jehova mũkĩmwĩtigagĩra, na mũkene o mũkĩinainaga.","Serve Yahweh with fear, and rejoice with trembling."
Psalms 2:12,"Mumunyai Mũriũ, ndakae kũrakara, na inyuĩ mũniinĩrwo njĩra-inĩ, nĩgũkorwo mangʼũrĩ make maahota kũrĩrĩmbũka o rĩmwe. Kũrathimwo-rĩ, nĩ arĩa othe moragĩra harĩ we.","Give sincere homage to the Son,§ lest he be angry, and you perish on the way, for his wrath will soon be kindled. Blessed are all those who take refuge in him."
Psalms 3:1,"Wee Jehova, kaĩ thũ ciakwa nĩ nyingĩ-ĩ! Andũ arĩa manjũkĩrĩire nĩ aingĩ mũno!","Yahweh, how my adversaries have increased! Many are those who rise up against me."
Psalms 3:2,"Aingĩ nĩ arĩa maraaria ũhoro wakwa, makoiga atĩrĩ, “Ngai ndangĩmũhonokia.”","Many there are who say of my soul, “There is no help for him in God.”† Selah."
Psalms 3:3,"No rĩrĩ, Wee Jehova nĩwe ngo ya kũngitĩra mĩena yothe; Wee nowe ũũheaga riiri na ũgatũũgĩria mũtwe wakwa.","But you, Yahweh, are a shield around me, my glory, and the one who lifts up my head."
Psalms 3:4,"Ngayagĩra Jehova na mũgambo mũnene, nake akanjĩtĩka arĩ kĩrĩma-inĩ gĩake kĩamũre.","I cry to Yahweh with my voice, and he answers me out of his holy hill. Selah."
Psalms 3:5,"Niĩ ngomaga na ngoona toro; ngacooka ngokĩra rĩngĩ, tondũ Jehova nĩwe ũndũũragia.","I laid myself down and slept. I awakened, for Yahweh sustains me."
Psalms 3:6,"Ndingĩĩtigĩra andũ makũmi ma ngiri, acio mehaarĩirie kũnjũkĩrĩra na mĩena yothe.",I will not be afraid of tens of thousands of people who have set themselves against me on every side.
Psalms 3:7,"Arahũka, Wee Jehova! Wee Ngai wakwa, honokia! Thũ ciakwa ciothe nĩwe ũcigũthĩte thĩa, na ũkoinanga magego ma andũ arĩa aaganu.","Arise, Yahweh! Save me, my God! For you have struck all of my enemies on the cheek bone. You have broken the teeth of the wicked."
Psalms 3:8,Ũhonokio uumaga harĩ Jehova. Irathimo ciaku irotũũra na andũ aku.,Salvation belongs to Yahweh. May your blessing be on your people. Selah.
Psalms 4:1,"Njĩtĩka rĩrĩa ndagũkaĩra, Wee Ngai wakwa, o Wee mũthingu. Ũndeithagie rĩrĩa ndĩ mĩnyamaro-inĩ; njiguĩra tha na ũigue mahooya makwa.","Answer me when I call, God of my righteousness. Give me relief from my distress. Have mercy on me, and hear my prayer."
Psalms 4:2,"Inyuĩ, andũ aya, nĩ nginya rĩ mũgũtũũra mũtũmaga riiri wakwa ũnyararwo? Nĩ nginya rĩ mũgũtũũra mwendete maũndũ ma tũhũ, na mũkarongoragia ngai cia maheeni?","You sons of men, how long shall my glory be turned into dishonor? Will you love vanity and seek after falsehood? Selah."
Psalms 4:3,Menyai atĩ Jehova nĩeyamũrĩire arĩa mamwendete; Jehova nĩarĩiguaga rĩrĩa ndamũkaĩra.,But know that Yahweh has set apart for himself him who is godly; Yahweh will hear when I call to him.
Psalms 4:4,"Mũngĩrakara mũtikehie; rĩrĩa mũrĩ marĩrĩ-inĩ manyu-rĩ, thuthuuragiai ngoro cianyu mwĩkirĩire.","Stand in awe, and don’t sin. Search your own heart on your bed, and be still. Selah."
Psalms 4:5,"Rutagai magongona marĩa magĩrĩire, na mwĩhokage Jehova.",Offer the sacrifices of righteousness. Put your trust in Yahweh.
Psalms 4:6,"Kũrĩ andũ aingĩ maroria atĩrĩ, “Nũũ ũngĩtuonia maũndũ mega?” Wee Jehova reke ũtheri wa gĩthiithi gĩaku ũtwarĩre.","Many say, “Who will show us any good?” Yahweh, let the light of your face shine on us."
Psalms 4:7,"Wee nĩũnjiyũrĩtie gĩkeno kĩnene ngoro-inĩ yakwa, gũkĩra kĩrĩa makoragwo nakĩo hĩndĩ ya bũthi wa ngano na ndibei ya mũhihano.","You have put gladness in my heart, more than when their grain and their new wine are increased."
Psalms 4:8,"Niĩ ndĩrĩkomaga na nyonage toro ndĩ na thayũ, nĩgũkorwo Wee Jehova nĩwe ũikaraga ũũmenyereire wega.","In peace I will both lay myself down and sleep, for you alone, Yahweh, make me live in safety."
Psalms 5:1,"Wee Jehova, igua ciugo ciakwa, na ũigue gũcaaya gwakwa.","Give ear to my words, Yahweh. Consider my meditation."
Psalms 5:2,"Thikĩrĩria ngĩgũkaĩra ũndeithie, Mũthamaki wakwa na Ngai wakwa, nĩgũkorwo nĩwe ndĩrahooya.","Listen to the voice of my cry, my King and my God, for I pray to you."
Psalms 5:3,"Wee Jehova-rĩ, o rũciinĩ ũrĩiguaga mũgambo wakwa; o kĩrooko ndĩrĩigaga mabataro makwa mbere yaku, na ngeterera macookio ndĩ na kĩĩrĩgĩrĩro.","Yahweh, in the morning you will hear my voice. In the morning I will lay my requests before you, and will watch expectantly."
Psalms 5:4,Nĩgũkorwo Wee ndũrĩ Mũrungu wa gũkenera ũũru; ningĩ andũ arĩa aaganu ndũngĩtũũrania nao.,For you are not a God who has pleasure in wickedness. Evil can’t live with you.
Psalms 5:5,Andũ arĩa etĩĩi matingĩrũgama mbere yaku; andũ arĩa othe mekaga maũndũ mooru nĩũmathũire.,The arrogant will not stand in your sight. You hate all workers of iniquity.
Psalms 5:6,"Andũ arĩa maaragia maheeni nĩũmaniinaga; nao arĩa maitaga thakame na makaheenania, Jehova nĩamathũire.",You will destroy those who speak lies. Yahweh abhors the bloodthirsty and deceitful man.
Psalms 5:7,"No niĩ-rĩ, nĩ ũndũ wa tha ciaku nyingĩ, nĩngũũka ndoonye nyũmba yaku; ndĩnyiihĩtie nyinamĩrĩre ndorete hekarũ-inĩ yaku theru.","But as for me, in the abundance of your loving kindness I will come into your house. I will bow toward your holy temple in reverence of you."
Psalms 5:8,"Wee Jehova-rĩ, ndongoria na ũthingu waku; nĩ ũndũ wa thũ ciakwa-rĩ, rũngaria njĩra yaku mbere yakwa.","Lead me, Yahweh, in your righteousness because of my enemies. Make your way straight before my face."
Psalms 5:9,Tũnua twacio tũtiaragia ũhoro ũngĩĩhokwo; ngoro ciacio ciyũrĩte mwanangĩko. Mĩmero yacio nĩ ta mbĩrĩra ngunũre; ciaragia maheeni na rũrĩmĩ rwacio.,For there is no faithfulness in their mouth. Their heart is destruction. Their throat is an open tomb. They flatter with their tongue.
Psalms 5:10,"Wee Ngai, matue nĩmahĩtĩtie! Reke magũithio nĩ mĩbango ĩyo yao ya ungumania. Maingate nĩ ũndũ wa mehia mao maingĩ, nĩgũkorwo nĩmakũremeire.","Hold them guilty, God. Let them fall by their own counsels. Thrust them out in the multitude of their transgressions, for they have rebelled against you."
Psalms 5:11,"No rĩrĩ, reke arĩa moragĩra harĩwe makene; nĩmarekwo mainage hĩndĩ ciothe nĩ gũkena. Tambũrũkia ũgitĩri waku igũrũ rĩao, nĩguo arĩa mendete rĩĩtwa rĩaku magũkenagĩre.","But let all those who take refuge in you rejoice. Let them always shout for joy, because you defend them. Let them also who love your name be joyful in you."
Psalms 5:12,Nĩ ũndũ ti-itherũ Wee Jehova nĩũrathimaga andũ arĩa athingu; ũtũũraga ũmairigĩire na wega waku taarĩ ngo.,"For you will bless the righteous. Yahweh, you will surround him with favor as with a shield."
Psalms 6:1,"Wee Jehova, ndũkandũithie ũrĩ na marakara, o na kana ũũherithie ũrĩ na mangʼũrĩ.","Yahweh, don’t rebuke me in your anger, neither discipline me in your wrath."
Psalms 6:2,"Jehova, njiguĩra tha, nĩgũkorwo nĩthirĩtwo nĩ hinya; Wee Jehova honia, nĩgũkorwo mahĩndĩ makwa marĩ na ruo rũnene.","Have mercy on me, Yahweh, for I am faint. Yahweh, heal me, for my bones are troubled."
Psalms 6:3,"O nayo ngoro yakwa ĩrĩ na ruo rũnene. Nĩ nginya rĩ, Wee Jehova, nĩ nginya rĩ?","My soul is also in great anguish. But you, Yahweh—how long?"
Psalms 6:4,"Wee Jehova, cooka, ũka ũũthare; honokia tondũ wa wendo waku ũrĩa ũtathiraga.","Return, Yahweh. Deliver my soul, and save me for your loving kindness’ sake."
Psalms 6:5,Gũtirĩ mũndũ ũngĩkũririkana arĩ mũkuũ. Nũũ ũkũgoocaga arĩ thĩinĩ wa mbĩrĩra?,"For in death there is no memory of you. In Sheol,† who shall give you thanks?"
Psalms 6:6,"Niĩ ndĩ mũnogu mũno nĩ ũndũ wa gũcaaya; ũtukũ wothe njihũgagia ũrĩrĩ wakwa na kĩrĩro, na ngaconjoria gĩtĩ gĩakwa na maithori.",I am weary with my groaning. Every night I flood my bed. I drench my couch with my tears.
Psalms 6:7,Maitho makwa matirona wega nĩ ũndũ wa ihooru; nĩmaroora nĩ ũndũ wa thũ ciakwa ciothe.,My eye wastes away because of grief. It grows old because of all my adversaries.
Psalms 6:8,"Njehererai inyuĩ arĩa othe mwĩkaga ũũru, nĩgũkorwo Jehova nĩaiguĩte kĩrĩro gĩakwa.","Depart from me, all you workers of iniquity, for Yahweh has heard the voice of my weeping."
Psalms 6:9,Jehova nĩaiguĩte ngĩmũthaitha anjiguĩre tha; Jehova nĩetĩkĩrĩte ihooya rĩakwa.,Yahweh has heard my supplication. Yahweh accepts my prayer.
Psalms 6:10,Thũ ciakwa ciothe nĩigaconoka na imake; igaacooka na thuutha o rĩmwe iconokete.,"May all my enemies be ashamed and dismayed. They shall turn back, they shall be disgraced suddenly."
Psalms 7:1,"Wee Jehova Ngai wakwa, nĩngwĩhitha harĩwe; honokia na ũũthare kuuma kũrĩ arĩa othe manyingatithagia,","Yahweh, my God, I take refuge in you. Save me from all those who pursue me, and deliver me,"
Psalms 7:2,"tondũ waga gwĩka ũguo mekũndembũranga o ta mũrũũthi, o na mandinangie icunjĩ hatarĩ mũndũ ũngĩndeithia.","lest they tear apart my soul like a lion, ripping it in pieces, while there is no one to deliver."
Psalms 7:3,"Wee Jehova Ngai wakwa, ingĩkorwo nĩnjĩkĩte ũndũ ũcio, na ngorwo njĩkĩte ũũru na moko makwa,","Yahweh, my God, if I have done this, if there is iniquity in my hands,"
Psalms 7:4,"na ingĩkorwo njĩkĩte mũndũ ũũru ũrĩa ũtarĩ na haaro na niĩ, kana ngatunya thũ yakwa kĩndũ hatarĩ gĩtũmi-rĩ,","if I have rewarded evil to him who was at peace with me (yes, I have plundered him who without cause was my adversary),"
Psalms 7:5,"hĩndĩ ĩyo kĩreke thũ yakwa ĩnyiingatithie na ĩĩnyiite; tũma ĩrangĩrĩrie muoyo wakwa tĩĩri-inĩ, na ĩtũme ngome rũkũngũ-inĩ.","let the enemy pursue my soul, and overtake it; yes, let him tread my life down to the earth, and lay my glory in the dust. Selah."
Psalms 7:6,"Arahũka Wee Jehova, marakara-inĩ maku; rũgama ũũkĩrĩre thũ ciakwa na marũrũ. Ũkĩra Wee Ngai wakwa, ũtuanĩre ciira na kĩhooto.","Arise, Yahweh, in your anger. Lift up yourself against the rage of my adversaries. Awake for me. You have commanded judgment."
Psalms 7:7,Andũ a ndũrĩrĩ arĩa monganĩte nĩmagũthiũrũrũkĩrie. Mathamakĩre ũrĩ kũu igũrũ;,Let the congregation of the peoples surround you. Rule over them on high.
Psalms 7:8,"Jehova nĩagĩtuĩre andũ othe ciira. Wee Jehova, nduĩra ciira, kũringana na ũthingu wakwa, na kũringana na ũrũngĩrĩru wakwa, Wee Ũrĩ-Igũrũ-Mũno.","Yahweh administers judgment to the peoples. Judge me, Yahweh, according to my righteousness, and to my integrity that is in me."
Psalms 7:9,"Wee Ngai mũthingu, o Wee ũthuthuuragia meciiria na ngoro, kinyia ũhinya wa andũ arĩa aaganu mũthia, na ũtũme andũ arĩa athingu matũũre na thayũ.","Oh let the wickedness of the wicked come to an end, but establish the righteous; their minds and hearts are searched by the righteous God."
Psalms 7:10,"Ngai-Ũrĩa-ũrĩ-Igũrũ-Mũno nĩwe ngo yakwa, ũrĩa ũhonokagia arĩa arũngĩrĩru ngoro.","My shield is with God, who saves the upright in heart."
Psalms 7:11,"Ngai nĩwe ũtuanagĩra ciira na kĩhooto, nĩ Mũrungu ũrĩa wonanagia marakara make o mũthenya.","God is a righteous judge, yes, a God who has indignation every day."
Psalms 7:12,"Mũndũ angĩaga kũgarũrũka, nĩekũmũnoorera rũhiũ rwake rwa njora; ũta wake nĩaũtungĩte na akaũgeeta.","If a man doesn’t repent, he will sharpen his sword; he has bent and strung his bow."
Psalms 7:13,Nĩahaarĩirie indo ciake cia mbaara cia kũũragana; akahaarĩria mĩguĩ yake ĩkũrĩrĩmbũka mwaki.,He has also prepared for himself the instruments of death. He makes ready his flaming arrows.
Psalms 7:14,"Mũndũ ũrĩa ũgĩte nda ya waganu, na akooha nda ya thĩĩna, aciaraga maheeni.","Behold,† he travails with iniquity. Yes, he has conceived mischief, and brought out falsehood."
Psalms 7:15,"Mũndũ ũrĩa wenjaga irima na akarĩthikũria, agũũaga o irima rĩu enjete.","He has dug a hole, and has fallen into the pit which he made."
Psalms 7:16,"Thĩĩna ũrĩa aambĩrĩirie ũmũcookagĩrĩra we mwene, haaro yake ĩkamũgwĩra mũtwe wake mwene.",The trouble he causes shall return to his own head. His violence shall come down on the crown of his own head.
Psalms 7:17,"Nĩngũcookeria Jehova ngaatho tondũ wa ũthingu wake, na ngooce rĩĩtwa rĩa Jehova Ũrĩa-ũrĩ-Igũrũ-Mũno na rwĩmbo.","I will give thanks to Yahweh according to his righteousness, and will sing praise to the name of Yahweh Most High."
Psalms 8:1,"Wee Jehova, o Wee Mwathani witũ, kaĩ rĩĩtwa rĩaku nĩ inene gũkũ thĩ yothe-ĩ! Nĩũigĩte riiri waku o igũrũ matu-inĩ.","Yahweh, our Lord, how majestic is your name in all the earth! You have set your glory above the heavens!"
Psalms 8:2,"Nĩũtũmĩte rũgooco ruume tũnua-inĩ twa ciana na twa ngenge, nĩ tondũ wa thũ ciaku, nĩguo ũkirie ũrĩa ũrĩ muku nawe o na mwĩrĩhĩria.","From the lips of babes and infants you have established strength, because of your adversaries, that you might silence the enemy and the avenger."
Psalms 8:3,"Rĩrĩa ndecũũrania ũhoro ũkoniĩ igũrũ rĩu rĩaku, ngoona wĩra wa ciara ciaku, mweri na njata icio wĩkĩrĩte kuo-rĩ,","When I consider your heavens, the work of your fingers, the moon and the stars, which you have ordained,"
Psalms 8:4,"mũndũ akĩrĩ kĩ tondũ ũikaraga ũkĩmwĩciiragia, nake mũrũ wa mũndũ akĩrĩ kĩ atĩ nĩkĩo ũmũmenyagĩrĩra?","what is man, that you think of him? What is the son of man, that you care for him?"
Psalms 8:5,"Watũmire atigie o hanini aiganane nawe, na ũkĩmũhumba thũmbĩ ya riiri o na gĩtĩĩo.","For you have made him a little lower than the angels,† and crowned him with glory and honor."
Psalms 8:6,Wamũtuire wa gwathaga mawĩra ma moko maku; ũkĩiga indo ciothe rungu rwa makinya make:,You make him ruler over the works of your hands. You have put all things under his feet:
Psalms 8:7,"ndũũru ciothe cia mbũri na cia ngʼombe, na nyamũ cia gĩthaka,","All sheep and cattle, yes, and the animals of the field,"
Psalms 8:8,"na nyoni cia rĩera-inĩ, na thamaki cia iria-inĩ, na kĩrĩa gĩothe kĩgeragĩra kũu iria-inĩ thĩinĩ.","the birds of the sky, the fish of the sea, and whatever passes through the paths of the seas."
Psalms 8:9,"Wee Jehova, o Wee Mwathani witũ, kaĩ rĩĩtwa rĩaku nĩ inene gũkũ thĩ yothe-ĩ!","Yahweh, our Lord, how majestic is your name in all the earth!"
Psalms 9:1,"Wee Jehova, nĩngũkũgooca na ngoro yakwa yothe; nĩngũgana maũndũ maku mothe ma magegania marĩa wĩkĩte.",I will give thanks to Yahweh with my whole heart. I will tell of all your marvelous works.
Psalms 9:2,"Nĩngũcanjamũka na ngene nĩ ũndũ waku. Nĩngũina rwĩmbo ngooce rĩĩtwa rĩaku, Wee Ũrĩ-Igũrũ-Mũno.","I will be glad and rejoice in you. I will sing praise to your name, O Most High."
Psalms 9:3,"Thũ ciakwa icookaga na thuutha, ikahĩngwo igathira irĩ mbere yaku.","When my enemies turn back, they stumble and perish in your presence."
Psalms 9:4,"Nĩgũkorwo nĩũtiirĩrĩire kĩhooto gĩakwa na ciira wakwa; nĩũikarĩire gĩtĩ gĩaku kĩa ũnene, na ũgatua ciira na ũthingu.",For you have maintained my just cause. You sit on the throne judging righteously.
Psalms 9:5,Nĩũrũithĩtie ndũrĩrĩ na ũkaniina andũ arĩa aaganu; namo marĩĩtwa mao ũkamatharia tene na tene.,You have rebuked the nations. You have destroyed the wicked. You have blotted out their name forever and ever.
Psalms 9:6,"Thũ nĩũcikinyĩirie mwanangĩko ũtathiraga, nĩwanangĩte matũũra macio manene; o na kũririkanwo kwao nĩgũthirĩte.",The enemy is overtaken by endless ruin. The very memory of the cities which you have overthrown has perished.
Psalms 9:7,Jehova athamakaga nginya tene; nĩahaandĩte gĩtĩ gĩake kĩa ũnene nĩguo atuanĩre ciira.,But Yahweh reigns forever. He has prepared his throne for judgment.
Psalms 9:8,Nĩagatuĩra andũ a thĩ ciira na kĩhooto; nĩagathamakĩra ndũrĩrĩ o ta ũrĩa kwagĩrĩire.,He will judge the world in righteousness. He will administer judgment to the peoples in uprightness.
Psalms 9:9,"Jehova nĩwe rĩũrĩro rĩa arĩa ahinyĩrĩrie, kĩĩhitho kĩrĩ hinya hĩndĩ ya mathĩĩna.",Yahweh will also be a high tower for the oppressed; a high tower in times of trouble.
Psalms 9:10,"Arĩa mooĩ rĩĩtwa rĩaku nĩmarĩkwĩhokaga, nĩgũkorwo Jehova ndũrĩ watiganĩria arĩa makũrongoragia.","Those who know your name will put their trust in you, for you, Yahweh, have not forsaken those who seek you."
Psalms 9:11,"Inĩrai Jehova nyĩmbo mũmũgooce, o ũcio ũikarĩire gĩtĩ gĩake kĩa ũnene kũu Zayuni; umbũrĩrai andũ a ndũrĩrĩ maũndũ marĩa ekĩte.","Sing praises to Yahweh, who dwells in Zion, and declare among the people what he has done."
Psalms 9:12,Nĩgũkorwo ũcio ũrĩhanagĩria thakame nĩamaririkanaga; kĩrĩro kĩa andũ arĩa ahinyĩrĩrĩku ndakariganĩrwo nĩkĩo.,For he who avenges blood remembers them. He doesn’t forget the cry of the afflicted.
Psalms 9:13,"Wee Jehova, ta rora wone ũrĩa thũ ciakwa iranyariira! Njiguĩra tha, ũnjoe na igũrũ, ũndute kuuma ihingo-inĩ cia gĩkuũ,","Have mercy on me, Yahweh. See my affliction by those who hate me, and lift me up from the gates of death,"
Psalms 9:14,"nĩguo nyumbũre ũgooci waku ndĩ kũu ihingo-inĩ cia Mwarĩ wa Zayuni, na ndĩ kũu ngenagĩre ũhonokio waku.",that I may show all of your praise. I will rejoice in your salvation in the gates of the daughter of Zion.
Psalms 9:15,Ndũrĩrĩ nĩigwĩte o irima rĩrĩa cienjete; magũrũ maacio nĩmanyiitĩtwo nĩ wabu o ũcio ihithĩte wa gũtegana.,"The nations have sunk down in the pit that they made. In the net which they hid, their own foot is taken."
Psalms 9:16,Jehova nĩemenyithanĩtie na ũndũ wa gũtuanĩra ciira na kĩhooto gĩake; andũ arĩa aaganu nĩmetegete na wĩra wa moko mao ene.,Yahweh has made himself known. He has executed judgment. The wicked is snared by the work of his own hands. Meditation. Selah.
Psalms 9:17,"Andũ arĩa aaganu macookaga o mbĩrĩra-inĩ, ĩĩ-ni, ndũrĩrĩ iria ciothe iriganagĩrwo nĩ Ngai.","The wicked shall be turned back to Sheol,† even all the nations that forget God."
Psalms 9:18,"No rĩrĩ, andũ arĩa abatari matigũtũũra mariganĩire, na kana mwĩhoko wa arĩa ahinyĩrĩrie ũthire nginya tene.","For the needy shall not always be forgotten, nor the hope of the poor perish forever."
Psalms 9:19,"Wee Jehova, arahũka, Ndũkareke mũndũ agĩe na ũhootani; reke ndũrĩrĩ ituĩrwo ciira irĩ mbere yaku.","Arise, Yahweh! Don’t let man prevail. Let the nations be judged in your sight."
Psalms 9:20,"Wee Jehova, maiguithie guoya, ũreke ndũrĩrĩ imenye atĩ cio no andũ.","Put them in fear, Yahweh. Let the nations know that they are only men. Selah."
Psalms 10:1,"Wee Jehova, ũkũrũgama haraaya nĩkĩ? Wĩhithaga nĩkĩ hĩndĩ ya mathĩĩna?","Why do you stand far off, Yahweh? Why do you hide yourself in times of trouble?"
Psalms 10:2,"Mũndũ ũrĩa mwaganu etĩĩaga rĩrĩa ekũhĩta andũ arĩa matarĩ hinya, rĩrĩa magwatio nĩ mĩbango ĩyo mathugundĩte.","In arrogance, the wicked hunt down the weak. They are caught in the schemes that they devise."
Psalms 10:3,"Mũndũ ũrĩa mwaganu erahagĩra merirĩria ma ngoro yake; arathimaga andũ arĩa akoroku, na akaruma Jehova.",For the wicked boasts of his heart’s cravings. He blesses the greedy and condemns Yahweh.
Psalms 10:4,Mũndũ ũcio mwĩtĩĩi ndarongoragia Ngai; meciiria-inĩ make mothe ndeciiragia ũhoro wa Ngai.,"The wicked, in the pride of his face, has no room in his thoughts for God."
Psalms 10:5,"Njĩra ciake ciikaraga igaacĩire hĩndĩ ciothe; we nĩ mwĩtĩĩi mũno, namo mawatho maku nĩmamũraihĩrĩirie; we nĩkũnyũrũria anyũrũragia arĩa marĩ ũthũ nake.","His ways are prosperous at all times. He is arrogant, and your laws are far from his sight. As for all his adversaries, he sneers at them."
Psalms 10:6,"Eĩĩraga na ngoro yake atĩrĩ, “Gũtirĩ ũndũ ũngĩnyinainia; ndĩrĩkoragwo ndĩ mũkenu hĩndĩ ciothe na gũtirĩ hĩndĩ ngoona thĩĩna.”","He says in his heart, “I shall not be shaken. For generations I shall have no trouble.”"
Psalms 10:7,"Kanua gake kaiyũrĩte irumi na maheeni, o na kũguoyohithania; mĩtangĩko na mĩario mĩũru ĩrĩ rũrĩmĩ-inĩ rwake.","His mouth is full of cursing, deceit, and oppression. Under his tongue is mischief and iniquity."
Psalms 10:8,"Aikaraga oheirie andũ hakuhĩ na matũũra: ageterera arĩa matarĩ na ũũru akamooraga, aikaraga acũthĩrĩirie na hitho mũndũ ũrĩa ũtarĩ na mũmũteithia.","He lies in wait near the villages. From ambushes, he murders the innocent. His eyes are secretly set against the helpless."
Psalms 10:9,"Aikaraga oheirie o ta mũrũũthi ũrĩ kĩmamo-inĩ kĩaguo; agaikara oheirie nĩguo anyiite arĩa matarĩ na hinya; anyiitaga arĩa matarĩ na hinya, akamakururia akamatwara mũtego-inĩ wake.",He lurks in secret as a lion in his ambush. He lies in wait to catch the helpless. He catches the helpless when he draws him in his net.
Psalms 10:10,"Ahehenjaga andũ acio matarĩ na wa kũmateithia, makaringĩka; magũũaga thĩ nĩ ũndũ wa hinya wake.",The helpless are crushed. They collapse. They fall under his strength.
Psalms 10:11,"Eĩĩraga na ngoro atĩrĩ, “Mũrungu nĩariganĩirwo: nĩehumbĩrĩte ũthiũ na ndoonaga.”","He says in his heart, “God has forgotten. He hides his face. He will never see it.”"
Psalms 10:12,"Arahũka, Jehova! Ambararia guoko gwaku na igũrũ, Wee Mũrungu. Tiga kũriganĩrwo nĩ arĩa matarĩ na hinya.","Arise, Yahweh! God, lift up your hand! Don’t forget the helpless."
Psalms 10:13,"Nĩ kĩĩ gĩtũmaga mũndũ ũrĩa mwaganu arume Ngai? Nĩ kĩĩ gĩtũmaga eĩĩre na ngoro atĩrĩ, “We ndangĩrĩhania?”","Why does the wicked person condemn God, and say in his heart, “God won’t call me into account”?"
Psalms 10:14,"No rĩrĩ, Wee Ngai, Wee nĩwonaga mathĩĩna o na kĩeha, ũkoona ũhoro ũcio ũkawamũkĩra moko-inĩ maku. Mũndũ ũrĩa ũtarĩ wa kũmũteithia eneanaga harĩwe. Wee nĩwe mũteithia wa andũ arĩa matarĩ maithe mao.",But you do see trouble and grief. You consider it to take it into your hand. You help the victim and the fatherless.
