Reference,Kikuyu,English
Matthew 1:25,No matiigana kũmenyana nginya rĩrĩa aaciarire mwana ũcio wa kahĩĩ. Nake Jusufu agĩtua mwana ũcio Jesũ.,"and didn’t know her sexually until she had given birth to her firstborn son. He named him Jesus.  Messiah (Hebrew) and Christ (Greek) both mean “Anointed One”  NU omits “the king”.  “Jesus” means “Salvation”.  “Behold”, from “ἰδοὺ”, means look at, take notice, observe, see, or gaze at. It is often used"
Matthew 2:1,"a rĩrĩ, thuutha wa Jesũ gũciarwo kũu itũũra-inĩ rĩa Bethilehemu bũrũri wa Judea, hĩndĩ ya mũthamaki wetagwo Herode, andũ Oogĩ-a-Njata moimĩte irathĩro magĩũka Jerusalemu,",1262 Matthew
Matthew 2:2,"makĩũria atĩrĩ, “Ũrĩa ũciarĩtwo arĩ mũthamaki wa Ayahudi-rĩ, arĩ ha? Nĩtuonire njata yake mwena wa irathĩro, na nĩtũũkĩte kũmũhooya.”",":23 2 1 Now when Jesus was born in Bethlehem of Judea in the days of King Herod, behold, wise men† from the east came to Jerusalem, saying, 2 “Where is he who is born King of the Jews? For we saw his star in the east, and have come to worship him.”"
Matthew 2:3,"Rĩrĩa Mũthamaki Herode aiguire ũguo, agĩtangĩka ngoro, o hamwe na andũ Jerusalemu othe.","When King Herod heard it, he was troubled, and all Jerusalem with him."
Matthew 2:4,"Na aarĩkia gwĩta athĩnjĩri-Ngai* arĩa anene othe, na arutani a watho hamwe, akĩmooria kũrĩa Kristũ aarĩ aciarĩrwo.","Gathering together all the chief priests and scribes of the people, he asked them where the Christ would be born."
Matthew 2:5,"Makĩmũcookeria atĩrĩ, “Nĩ Bethilehemu, bũrũri wa Judea, nĩgũkorwo nĩ kwandĩkĩtwo nĩ mũnabii, akoiga atĩrĩ:","They said to him, “In Bethlehem of Judea, for this is written through the prophet,"
Matthew 2:6,"“ ‘Nawe Bethilehemu, kũu bũrũri wa Juda, tiwe ũrĩa mũnini mũno wa aathani a Juda; tondũ thĩinĩ waku nĩgũkoima ũrĩa ũgaathanaga, ũrĩa ũgaatuĩka mũrĩithi wa andũ akwa a Isiraeli.’ ”","‘You Bethlehem, land of Judah, are in no way least among the princes of Judah; for out of you shall come a governor who shall shepherd my people, Israel.’ ”*"
Matthew 2:7,"Nake Herode agĩĩta andũ acio Oogĩ-a-Njata na hitho, na agĩtuĩria kuuma kũrĩ o ihinda rĩrĩa njata ĩyo yoonekete.","Then Herod secretly called the wise men, and learned from them exactly what time the star appeared."
Matthew 2:8,"Akĩmatũma Bethilehemu akĩmeera atĩrĩ, “Thiĩi mũgatuĩrie wega ũhoro wa kaana kau. Mwarĩkia gũkoona mũũke mũũmenyithie, nĩgeetha o na niĩ thiĩ ngagaturĩrie ndu ndĩkahooe.”","He sent them to Bethlehem, and said, “Go and search diligently for the young child. When you have found him, bring me word, so that I also may come and worship him.”"
Matthew 2:9,"Nao maarĩkia kũigua ciugo cia mũthamaki magĩthiĩ, nayo njata ĩrĩa moonete irathĩro ĩkĩma- tongoria nginya ĩkĩrũgama igũrũ rĩa harĩa kaana kau kaarĩ.","They, having heard the king, went their way; and behold, the star, which they saw in the east, went before them until it came and stood over where the young child was."
Matthew 2:10,"Rĩrĩa moonire njata ĩyo, magĩkena gĩkeno kĩnene mũno.","When they saw the star, they rejoiced with exceedingly great joy."
Matthew 2:11,"Nao magĩtoonya nyũmba, na makĩona kaana karĩ na nyina Mariamu, magĩkainamĩrĩra, magĩkahooya. Magĩcooka makĩohora indo ciao cia goro, magĩkahe iheo cia thahabu, na ũbumba, na manemane.†","They came into the house and saw the young child with Mary, his mother, and they fell down and worshiped him. Opening their treasures, they offered to him gifts: gold, frankincense, and myrrh."
Matthew 2:12,"Na nĩ ũndũ wa gũkaanio na kĩroto matigacookere kwa Herode, magĩcooka bũrũri wao magereire njĩra ĩngĩ. Kũũrĩra Bũrũri wa Misiri","Being warned in a dream not to return to Herod, they went back to their own country another way."
Matthew 2:13,"Maarĩkia gũthiĩ-rĩ, mũraika wa Mwathani akiumĩrĩra Jusufu kĩroto-inĩ, akĩmwĩra atĩrĩ, “Ũkĩra woe kaana gaka na nyina mũũrĩre Misiri. Ikarai kũu nginya rĩrĩa ngaakwĩra, nĩgũkorwo Herode nĩegũcaria kaana kau akoorage.” * 1:17 Kristũ nĩ kuuga “Ũrĩa Mũitĩrĩrie maguta”; Kĩhibirania nĩ Mesia. * 2:4 Athĩnjĩri-Ngai maarĩ atongoria a mahooya ma Ayahudi, na nĩo maarutagĩra Ngai magongona. † 2:11 Ũbumba nĩ mahuti manungi wega macinagwo na mwaki. Manemane nĩ indo ithondekagwo na kĩndũ kĩhaana ta ũũkĩ wa gĩthaka, inungaga wega na nĩ cia goro mũno.","Now when they had departed, behold, an angel of the Lord appeared to Joseph in a dream, saying, “Arise and take the young child and his mother, and flee into Egypt, and stay there until I tell you, for Herod will seek the young child to destroy him.”"
Matthew 2:14,1178 Mathayo 3:,"He arose and took the young child and his mother by night and departed into Egypt,"
Matthew 2:15,"14 Nĩ ũndũ ũcio-rĩ, agĩũkĩra, akĩoya kaana na nyina ũtukũ, magĩthiĩ Misiri, 15kũrĩa maikarire nginya rĩrĩa Herode aakuire. Na nĩ ũndũ ũcio, ũhoro ũrĩa Mwathani oigĩte na kanua ka mũnabii ũkĩhinga, rĩrĩa oigire atĩrĩ, “Ndeetire mũrũ wakwa oime bũrũri wa Misiri.”","and was there until the death of Herod, that it might be fulfilled which was spoken by the Lord through the prophet, saying, “Out of Egypt I called my son.”*"
Matthew 2:16,"Hĩndĩ ĩrĩa Herode aamenyire atĩ nĩaheenirio nĩ Oogĩ-a-Njata, akĩrakara mũno, akĩruta watho wa kũũraga tũhĩĩ tuothe kũu Bethilehemu na kũrĩa gũkuhĩ nakuo, tũrĩa twarĩ na ũkũrũ wa mĩaka ĩĩrĩ gũcooka na thĩ, kũringana na ihinda rĩrĩa eerĩtwo nĩ Oogĩ-a-Njata.","Then Herod, when he saw that he was mocked by the wise men, was exceedingly angry, and sent out and killed all the male children who were in Bethlehem and in all the surrounding countryside, from two years old and under, according to the exact time which he had learned from the wise men."
Matthew 2:17,"Hĩndĩ ĩyo ũhoro ũrĩa waarĩtio na kanua ka mũnabii Jeremia ũkĩhinga, rĩrĩa oigire atĩrĩ:","Then that which was spoken by Jeremiah the prophet was fulfilled, saying,"
Matthew 2:18,"“Mũgambo nĩwaiguirwo kũu Rama, kĩrĩro na gũcakaya kũnene, Rakeli akĩrĩrĩra ciana ciake, na akarega kũhoorerio, tondũ itirĩ ho.” Gũcooka Nazarethi","“A voice was heard in Ramah, lamentation, weeping and great mourning, Rachel weeping for her children; she wouldn’t be comforted, because they are no more.”*"
Matthew 2:19,"Na rĩrĩ, Herode akua-rĩ, mũraika wa Mwathani akiumĩrĩra Jusufu kĩroto-inĩ kũu Misiri,","But when Herod was dead, behold, an angel of the Lord appeared in a dream to Joseph in Egypt, saying,"
Matthew 2:20,"akĩmwĩra atĩrĩ, “Ũkĩra, woe kaana gaka na nyina, mũthiĩ bũrũri wa Isiraeli, nĩgũkorwo arĩa maageragia gũkooraga nĩmakuĩte.”","“Arise and take the young child and his mother, and go into the land of Israel, for those who sought the young child’s life are dead.”"
Matthew 2:21,"Nĩ ũndũ ũcio, agĩũkĩra, akĩoya kaana na nyina, magĩthiĩ bũrũri wa Isiraeli.","He arose and took the young child and his mother, and came into the land of Israel."
Matthew 2:22,"Rĩrĩa aiguire atĩ Arikelau nĩwe wathamakaga Judea handũ ha ithe Herode, agĩĩtigĩra gũthiĩ kuo. Na aarĩkia gũkaanio kĩroto-inĩ-rĩ, agĩthiĩ bũrũri wa Galili,","But when he heard that Archelaus was reigning over Judea in the place of his father, Herod, he was afraid to go there. Being warned in a dream, he withdrew into the region of Galilee,"
Matthew 2:23,"agĩthiĩ gũtũũra itũũra rĩĩtagwo Nazarethi. Nĩ ũndũ ũcio ũhoro ũrĩa waarĩtio na tũnua twa anabii ũkĩhinga, rĩrĩa moigire atĩrĩ, “Nĩageetagwo Mũnazari.”","and came and lived in a city called Nazareth; that it might be fulfilled which was spoken through the prophets that he will be called a Nazarene.  The word for “wise men” (magoi) can also mean teachers, scientists, physicians, astrologers, seers, interpreters"
Matthew 3:1,"atukũ-inĩ macio Johana ũrĩa Mũbatithania nĩokire, akĩhunjagia kũu Werũ-inĩ wa Judea,","1263 Matthew 4:9 3 1 In those days, John the Baptizer came, preaching in the wilderness of Judea, saying,"
Matthew 3:2,"akiugaga atĩrĩ, “Mwĩrirei, nĩgũkorwo ũthamaki wa igũrũ nĩũkuhĩrĩirie.”","“Repent, for the Kingdom of Heaven is at hand!”"
Matthew 3:3,"Ũyũ nĩwe ũrĩa ũhoro wake waarĩtio nĩ mũnabii Isaia rĩrĩa oigire atĩrĩ: “Kũrĩ na mũgambo wa mũndũ ũkwanĩrĩra werũ-inĩ, akoiga atĩrĩ: ‘Haarĩriai njĩra ya Mwathani, rũngariai njĩra ciake.’ ”","For this is he who was spoken of by Isaiah the prophet, saying, “The voice of one crying in the wilderness, make the way of the Lord ready! Make his paths straight!”*"
Matthew 3:4,"Johana eekagĩra Nguo ya guoya wa ngamĩĩra, na nĩeyohaga mũcibi wa rũũa njohero. Irio ciake ciarĩ ngigĩ na ũũkĩ wa gĩthaka.",Now John himself wore clothing made of camel’s hair with a leather belt around his waist. His food was locusts and wild honey.
Matthew 3:5,"Nao andũ nĩmathiiaga kũrĩ we moimĩte Jerusalemu, na mĩena yothe ya Judea, na bũrũri wothe ũrĩa wariganĩtie na Jorodani.","Then people from Jerusalem, all of Judea, and all the region around the Jordan went out to him."
Matthew 3:6,"Moimbũraga mehia mao, nake akamabatithĩria Rũũĩ-inĩ rwa Jorodani.","They were baptized by him in the Jordan, confessing their sins."
Matthew 3:7,"Na rĩrĩa oonire Afarisai na Asadukai* aingĩ magĩũka hau nĩgeetha amabatithie, akĩmeera atĩrĩ, “Inyuĩ rũciaro rũrũ rwa nduĩra! Nũũ ũmũheete ũhoro atĩ mũũrĩre marakara marĩa makiriĩ gũũka?","But when he saw many of the Pharisees and Sadducees coming for his baptism, he said to them, “You offspring of vipers, who warned you to flee from the wrath to come?"
Matthew 3:8,Ciaraimaciaromaringainenakwĩrira.,Therefore produce fruit worthy of repentance!
Matthew 3:9,"Namũtikeĩĩrenangorocianyuatĩrĩ, ‘IthewitũnĩIburahĩmu.’ Ngũmwĩra atĩrĩ, Ngai no atũme mahiga maya matuĩke ciana cia Iburahĩmu.","Don’t think to yourselves, ‘We have Abraham for our father,’ for I tell you that God is able to raise up children to Abraham from these stones."
Matthew 3:10,"Ithanwa nĩrĩige itina-inĩ cia mĩtĩ, na mũtĩ o wothe ũtaciaraga maciaro mega nĩũgatemwo, ũikio mwaki-inĩ.","Even now the ax lies at the root of the trees. Therefore every tree that doesn’t produce good fruit is cut down, and cast into the fire."
Matthew 3:11,"“Niĩ ndĩmũbatithagia na maaĩ mwerira. No thuutha wakwa nĩgũgũũka mũndũ ũngĩ ũrĩ na hinya kũrĩ niĩ, na ndiagĩrĩire o na kũmũkuuĩra iraatũ ciake. We akaamũbatithagia na Roho Mũtheru na mwaki.","“I indeed baptize you in water for repentance, but he who comes after me is mightier than I, whose sandals I am not worthy to carry. He will baptize you in the Holy Spirit.†"
Matthew 3:12,"Gĩtarũrũ gĩake akĩnyiitĩte na guoko, na nĩagatheria kĩhuhĩro gĩake, na acookanĩrĩrie ngano yake ikũmbĩ, acooke acine mahuti na mwaki ũtangĩhoreka.” Kũbatithio kwa Jesũ","His winnowing fork is in his hand, and he will thoroughly cleanse his threshing floor. He will gather his wheat into the barn, but the chaff he will burn up with unquenchable fire.”"
Matthew 3:13,Hĩndĩ ĩyo Jesũ akiuma Galili agĩthiĩ Rũũĩ-inĩ rwa Jorodani akabatithio nĩ Johana.,"Then Jesus came from Galilee to the Jordan‡ to John, to be baptized by him."
Matthew 3:14,"Nowe Johana akĩgeria kũmũgiria, akĩmwĩra atĩrĩ, “Niĩ njagĩrĩirwo nĩkũbatithio nĩwe, nawe wagĩũka kũrĩ niĩ atĩa?”","But John would have hindered him, saying, “I need to be baptized by you, and you come to me?”"
Matthew 3:15,"Nake Jesũ akĩmũcookeria atĩrĩ, “Reke gũtuĩke ũguo rĩu; tondũ nĩtwagĩrĩirwo twĩke ũndũ ũyũ nĩguo tũhingie maũndũ mothe ma ũthingu.” Hĩndĩ ĩyo Johana agĩĩtĩkĩra. * 3:7 Afarisai na Asadukai ciarĩ ikundi igĩrĩ cia atongoria a ndini ya Ayahudi itaiguanaga. Asadukai matietĩkĩtie ũhoro wa kũriũka kana wa araika.","But Jesus, answering, said to him, “Allow it now, for this is the fitting way for us to fulfill all righteousness.” Then he allowed him."
Matthew 3:16,"Jesũ aarĩkia kũbatithio o ũguo-rĩ, akiumĩra maaĩ-inĩ. Kahinda o kau igũrũ rĩkĩhingũka, nake akĩona Roho wa Ngai agĩikũrũka ta ndutura, akĩũmba igũrũ rĩake.","Jesus, when he was baptized, went up directly from the water: and behold, the heavens were opened to him. He saw the Spirit of God descending as a dove, and coming on him."
Matthew 3:17,"Naguo mũgambo ũkiuma igũrũ, ũkiuga atĩrĩ, “Ũyũ nĩwe Mũrũ wakwa, ũrĩa nyendete; na nĩngenaga mũno nĩ we.”","Behold, a voice out of the heavens said, “This is my beloved Son, with whom I am well pleased.”"
Matthew 4:1,ĩndĩ ĩyo Jesũ nĩatongoririo nĩ Roho agĩtwarwo werũ-inĩ akagerio nĩ mũcukani.,hen Jesus was led up by the Spirit into the wilderness to be tempted by the devil.
Matthew 4:2,"Na aniina mĩthenya mĩrongo ĩna, ũtukũ na mũthenya, ehingĩte kũrĩa irio-rĩ, akĩigua ahũtiĩ.","When he had fasted forty days and forty nights, he was hungry afterward."
Matthew 4:3,"Nake mũgerania akĩmũkora, akĩmwĩra atĩrĩ, “Angĩkorwo wee nĩwe Mũrũ wa Ngai-rĩ, ĩra mahiga maya matuĩke mĩgate.”","The tempter came and said to him, “If you are the Son of God, command that these stones become bread.”"
Matthew 4:4,"Nake Jesũ akĩmũcookeria atĩrĩ, “Nĩ kwandĩkĩtwo atĩrĩ: ‘To mũgate wiki ũngĩtũũria mũndũ muoyo, no nĩ kiugo gĩothe kĩrĩa kiumaga kanua ka Ngai.’ ”","But he answered, “It is written, ‘Man shall not live by bread alone, but by every word that proceeds out of God’s mouth.’ ”*"
Matthew 4:5,"Hĩndĩ ĩyo mũcukani akĩmũtwara itũũra rĩrĩa itheru, akĩmũrũgamia gathũrũmũndũ ka hekarũ,","Then the devil took him into the holy city. He set him on the pinnacle of the temple,"
Matthew 4:6,"akĩmwĩra atĩrĩ, “Angĩkorwo wee nĩwe Mũrũ wa Ngai-rĩ, wĩgũithie thĩ. Nĩgũkorwo kwandĩkĩtwo atĩrĩ: “ ‘Nĩagaatha araika ake nĩ ũndũ waku, nao nĩmagakwanĩrĩria na moko mao, nĩguo ndũkanahĩngwo kũgũrũ nĩ ihiga.’ ”","and said to him, “If you are the Son of God, throw yourself down, for it is written, ‘He will command his angels concerning you,’ and, ‘On their hands they will bear you up, so that you don’t dash your foot against a stone.’ ”*"
Matthew 4:7,"Nake Jesũ akĩmũcookeria atĩrĩ, “Ningĩ nĩ kwandĩkĩtwo atĩrĩ: ‘Ndũkanagerie Mwathani Ngai waku.’ ”","Jesus said to him, “Again, it is written, ‘You shall not test the Lord, your God.’ ”*"
Matthew 4:8,"Ningĩ mũcukani akĩmũtwara kĩrĩma-inĩ kĩraaya mũno, akĩmuonia mothamaki mothe ma thĩ na riiri wamo.","Again, the devil took him to an exceedingly high mountain, and showed him all the kingdoms of the world and their glory."
Matthew 4:9,"Akĩmwĩra atĩrĩ, “Maũndũ maya mothe nĩngũkũhe, ũngĩĩtĩkĩra kũnyinamĩrĩra ũũhooe.”","He said to him, “I will give you all of these things, if you will fall down and worship me.”  Isaiah 40:3  TR and NU add “and with fire”  i.e., the Jordan River  Deuteronomy 8:3  Psalms 91:11-12  Deuteronomy 6:16  TR and NU read “Go away” instead of “Get behind me”  Deuteronomy 6:13"
Matthew 4:10,"Nake Jesũ akĩmwĩra atĩrĩ, “Thiĩ Shaitani ndiga! Nĩgũkorwo nĩ kwandĩkĩtwo atĩrĩ: ‘Hooyaga Mwathani Ngai waku, na ũmũtungatagĩre o we wiki.’ ”","Then Jesus said to him, “Get behind me,† Satan! For it is written, ‘You shall worship the Lord your God, and you shall serve him only.’ ” *"
Matthew 4:11,"Hĩndĩ ĩyo mũcukani akĩmũtiga, nao araika magĩũka makĩmũtungatĩra. Jesũ Kwambĩrĩria Kũhunjia","Then the devil left him, and behold, angels came and served him."
Matthew 4:12,"Na rĩrĩa Jesũ aiguire atĩ Johana nĩaikĩtio njeera-rĩ, agĩthiĩ Galili.","Now when Jesus heard that John was delivered up, he withdrew into Galilee."
Matthew 4:13,"Akiuma Nazarethi, agĩthiĩ gũtũũra Kaperinaumu. Itũũra rĩu rĩarĩ hakuhĩ na iria, bũrũri-inĩ wa Zebuluni na Nafitali.","Leaving Nazareth, he came and lived in Capernaum, which is by the sea, in the region of Zebulun and Naphtali,"
Matthew 4:14,"Ũndũ ũcio wekĩkire nĩguo ũhoro ũrĩa waarĩtio na kanua ka mũnabii Isaia ũhinge, rĩrĩa oigire atĩrĩ:","that it might be fulfilled which was spoken through Isaiah the prophet, saying,"
Matthew 4:15,"“Bũrũri wa Zebuluni, o na bũrũri wa Nafitali, njĩra ya gũthiĩ iria-inĩ, gũikũrũkania na Rũũĩ rwa Jorodani, kũu gwĩtagwo Galili-kwa-Ndũrĩrĩ:","“The land of Zebulun and the land of Naphtali, toward the sea, beyond the Jordan, Galilee of the Gentiles,"
Matthew 4:16,"andũ arĩa matũũraga nduma-inĩ nĩmonete ũtheri mũnene; nao arĩa matũũraga bũrũri ũrĩ kĩĩruru gĩa gĩkuũ-rĩ, nĩmarĩirwo nĩ ũtheri.”","the people who sat in darkness saw a great light; to those who sat in the region and shadow of death, to them light has dawned.”*"
Matthew 4:17,"Kuuma hĩndĩ ĩyo Jesũ akĩambĩrĩria kũhunjia ũhoro akiugaga atĩrĩ, “Mwĩrirei, nĩgũkorwo ũthamaki wa igũrũ nĩũkuhĩrĩirie.” Jesũ gwĩta Arutwo ake a Mbere","From that time, Jesus began to preach, and to say, “Repent! For the Kingdom of Heaven is at hand.”"
Matthew 4:18,"Rĩrĩa Jesũ aaceeraga hũgũrũrũ-inĩ cia Iria rĩa Galili, nĩonire andũ eerĩ a nyina ũmwe, nao nĩ Simoni ũrĩa wetagwo Petero, na mũrũ wa nyina Anderea. Maikagia neti iria-inĩ, nĩgũkorwo maarĩ ategi a thamaki.","Walking by the sea of Galilee, he‡ saw two brothers: Simon, who is called Peter, and Andrew, his brother, casting a net into the sea; for they were fishermen."
Matthew 4:19,"Nake Jesũ akĩmeera atĩrĩ, “Ũkai, mũnũmĩrĩre, na nĩngũmũtua ategi a andũ.”","He said to them, “Come after me, and I will make you fishers for men.”"
Matthew 4:20,"Nao o rĩmwe magĩtiganĩria neti ciao, makĩmũrũmĩrĩra.",They immediately left their nets and followed him.
Matthew 4:21,"Na aathiathia akĩona andũ angĩ eerĩ a nyina ũmwe, Jakubu mũrũ wa Zebedi, na mũrũ wa nyina Johana. Maarĩ thĩinĩ wa gatarũ hamwe na ithe wao Zebedi makĩhaarĩria neti ciao. Nake Jesũ akĩmeeta,","Going on from there, he saw two other brothers, James the son of Zebedee, and John his brother, in the boat with Zebedee their father, mending their nets. He called them."
Matthew 4:22,"na o rĩmwe magĩtiganĩria gatarũ na magĩtiga ithe wao, makĩmũrũmĩrĩra. Jesũ Kũhonia Andũ Arũaru","They immediately left the boat and their father, and followed him."
Matthew 4:23,"No rĩrĩ, Jesũ nĩathiire Galili guothe, akĩrutanaga thunagogi-inĩ ciao, akĩhunjagia Ũhoro-ũrĩa- Mwega wa ũthamaki wa Ngai, na akĩhonagia andũ mĩrimũ yothe na ndwari ciothe iria maarĩ nacio.","Jesus went about in all Galilee, teaching in their synagogues, preaching the Good News of the Kingdom, and healing every disease and every sickness among the people."
Matthew 4:24,"Nayo ngumo yake ĩkĩhunjio bũrũri wothe wa Suriata, nao andũ makĩmũrehera andũ arĩa othe maarĩ arũaru ndwari cia mĩthemba mĩingĩ, na arĩa maarĩ na ruo rũingĩ, na arĩa maarĩ na ndaimono, na arĩa","The report about him went out into all Syria. They brought to him all who were sick, afflicted with various diseases and torments, possessed with demons, epileptics, and paralytics; and he healed them."
Matthew 4:25,"Nao andũ aingĩ mũno kuuma Galili, na Dekapoli,* na Jerusalemu, na Judea, na mũrĩmo ũũrĩa ũngĩ wa Rũũĩ rwa Jorodani makĩmũrũmĩrĩra.","Great multitudes from Galilee, Decapolis, Jerusalem, Judea, and from beyond the Jordan followed him."
