Reference,Kikuyu,English
Ephesians 1:20,"ũrĩa eekĩrire thĩinĩ wa Kristũ rĩrĩa aamũriũkirie kuuma kũrĩ arĩa akuũ, na akĩmũiga guoko-inĩ gwake kwa ũrĩo kũu igũrũ,","which he worked in Christ when he raised him from the dead and made him to sit at his right hand in the heavenly places,"
Ephesians 1:21,"na agatũũgĩrio mũno igũrũ rĩa wathani o wothe na ũhoti wothe, na hinya na ũthamaki wothe, na marĩĩtwa mothe ma ũnene marĩa mangĩheanwo, na to mahinda maya moiki, no nĩ o na mahinda marĩa magooka.","far above all rule, authority, power, dominion, and every name that is named, not only in this age, but also in that which is to come."
Ephesians 1:22,"Nake Ngai akĩiga maũndũ mothe rungu rwa magũrũ make, na akĩmũtua mwathi wa gwathaga maũndũ mothe nĩ ũndũ wa kanitha.","He put all things in subjection under his feet, and gave him to be head over all things for the assembly,"
Ephesians 1:23,"Kanitha nĩguo mwĩrĩ wake, na noguo ũiyũru wake, o we ũiyũrĩte maũndũ mothe o na kũndũ guothe.","which is his body, the fullness of him who fills all in all."
Ephesians 2:1,"O na inyuĩ-rĩ, mwarĩ akuũ nĩ ũndũ wa ũremi wanyu na mehia manyu,","You were made alive when you were dead in transgressions and sins,"
Ephesians 2:2,"marĩa mwatũũraga thĩinĩ wamo rĩrĩa mwarũmagĩrĩra mĩthiĩre ya thĩ ĩno na mĩthiĩre ya mwathi wa ũthamaki wa rĩera-inĩ, o roho ũrĩa ũraruta wĩra rĩu thĩinĩ wa arĩa mataathĩkagĩra Ngai.","in which you once walked according to the course of this world, according to the prince of the power of the air, the spirit who now works in the children of disobedience."
Ephesians 2:3,"O na ithuĩ ithuothe-rĩ, kũrĩ hĩndĩ twatũũranagia nao, twaathagwo nĩ thuti cia mĩĩrĩ iitũ, na tũkarũmagĩrĩra merirĩria na maũndũ marĩa meciiragio nĩ ngoro. O ta acio angĩ-rĩ, ha ũhoro wa kĩĩmerera-rĩ, twatũũire tũrĩ a kũrakarĩrwo.","We also all once lived among them in the lusts of our flesh, doing the desires of the flesh and of the mind, and were by nature children of wrath, even as the rest."
Ephesians 2:4,"No tondũ wa wendo wake mũnene harĩ ithuĩ, Ngai, o we ũiyũrĩtwo nĩ tha nyingĩ,","But God, being rich in mercy, for his great love with which he loved us,"
Ephesians 2:5,nĩatũmire tũgĩe na muoyo hamwe na Kristũ o rĩrĩa twarĩ akuũ nĩ ũndũ wa mehia maitũ tondũ nĩ wega wa Ngai watũmire mũhonokio.,"even when we were dead through our trespasses, made us alive together with Christ—by grace you have been saved—"
Ephesians 2:6,Nake Ngai agĩtũriũkanĩria hamwe na Kristũ na agĩtũikaria thĩ hamwe nake kũu igũrũ tũrĩ thĩinĩ wa Kristũ Jesũ.,"and raised us up with him, and made us to sit with him in the heavenly places in Christ Jesus,"
Ephesians 2:7,"Eekire ũguo nĩgeetha matukũ marĩa magooka onanie kũrĩ ithuĩ wega wake mũingĩ ũrĩa ũtangĩgereka kũrĩ ithuĩ, nĩ ũrĩa atũire atũtugaga thĩinĩ wa Kristũ Jesũ.",that in the ages to come he might show the exceeding riches of his grace in kindness toward us in Christ Jesus;
Ephesians 2:8,"Nĩ ũndũ nĩ wega wa Ngai watũmire mũhonokio nĩ ũndũ wa gwĩtĩkia, naguo ũndũ ũcio nduoimanire na inyuĩ ene, no nĩ kĩheo kĩa Ngai,","for by grace you have been saved through faith, and that not of yourselves; it is the gift of God,"
Ephesians 2:9,"na ti ũndũ wa mawĩra marĩa mwanaruta, nĩgeetha gũtikagĩe na mũndũ o na ũmwe ũkwĩgooca.","not of works, that no one would boast."
Ephesians 2:10,"Nĩgũkorwo ithuĩ tũrĩ wĩra wa moko ma Ngai, tũmbĩĩtwo thĩinĩ wa Kristũ Jesũ nĩguo twĩkage ciĩko njega iria irutaga wĩra mwega, ũrĩa Ngai aahaarĩirie o mbere nĩ ũndũ witũ nĩguo tũtũũre tũciĩkaga.","For we are his workmanship, created in Christ Jesus for good works, which God prepared before that we would walk in them."
Ephesians 2:11,"Hakĩrĩ ũguo-rĩ, ririkanai atĩ tene inyuĩ arĩa mũrĩ andũ-a-Ndũrĩrĩ na ũndũ wa gũciarwo, o inyuĩ mwĩtagwo “andũ arĩa mataruaga” nĩ arĩa meĩĩtaga “andũ arĩa maruaga” (kũrua kũu no ũndũ wĩkĩtwo mwĩrĩ na moko ma andũ),","Therefore remember that once you, the Gentiles in the flesh, who are called “uncircumcision” by that which is called “circumcision” (in the flesh, made by hands),"
Ephesians 2:12,"ririkanai atĩ hĩndĩ ĩyo mwatũũrĩte mwamũranĩtio na Kristũ, mwarĩ ageni na mũtiarĩ a gĩkundi kĩa andũ a Isiraeli na ha ũhoro wa irĩkanĩro iria Ngai eeranĩire, inyuĩ mũtiarĩ a ho. Mwatũũrĩte gũkũ thĩ mũtarĩ na kĩĩrĩgĩrĩro na mũtarĩ na Ngai.","that you were at that time separate from Christ, alienated from the commonwealth of Israel, and strangers from the covenants of the promise, having no hope and without God in the world."
Ephesians 2:13,"No rĩu, thĩinĩ wa Kristũ Jesũ, inyuĩ arĩa hĩndĩ ĩmwe mwarĩ kũraya, rĩu nĩmũreharehetwo hakuhĩ nĩ ũndũ wa thakame ya Kristũ.",But now in Christ Jesus you who once were far off are made near in the blood of Christ.
Ephesians 2:14,"Nĩgũkorwo we mwene nĩwe thayũ witũ, o we watũmire ithuĩ twarĩ eerĩ tũtuĩke ũmwe, na agĩtharia rũirigo rwa rũmena rũrĩa rwatũgayanĩtie,","For he is our peace, who made both one, and broke down the middle wall of separation,"
Ephesians 2:15,"nĩ ũndũ nĩaniinire watho hamwe na maathani maguo, o na irĩra ciaguo, na ũndũ wa kũruta mwĩrĩ wake. Agĩgĩĩka ũguo nĩgeetha ombe thĩinĩ wake mwene mũndũ ũmwe mwerũ kuuma harĩ acio eerĩ, naguo ũndũ ũcio ũtũme kũgĩe thayũ,","having abolished in his flesh the hostility, the law of commandments contained in ordinances, that he might create in himself one new man of the two, making peace,"
Ephesians 2:16,"na nĩgeetha thĩinĩ wa mwĩrĩ ũcio ũmwe, amaiguithanie na Ngai na ũndũ wa mũtharaba, ũrĩa aahũthĩrire kũniina rũmena rwao.","and might reconcile them both in one body to God through the cross, having killed the hostility through it."
Ephesians 2:17,"Kristũ ookire akĩmũhunjĩria thayũ inyuĩ arĩa mwarĩ kũraya, o na thayũ kũrĩ arĩa maarĩ hakuhĩ.",He came and preached peace to you who were far off and to those who were near.
Ephesians 2:18,Na thĩinĩ wake ithuĩ a iruka icio cierĩ nĩtũkinyaga kũrĩ Ithe witũ na ũndũ wa Roho o ro ũmwe.,For through him we both have our access in one Spirit to the Father.
Ephesians 2:19,"Nĩ ũndũ wa ũguo, rĩu inyuĩ mũtirĩ ageni na agendi rĩngĩ, no nĩmũtuĩkĩte ene bũrũri hamwe na andũ a Ngai, na mũgatuĩka andũ a nyũmba ya Ngai,","So then you are no longer strangers and foreigners, but you are fellow citizens with the saints and of the household of God,"
Ephesians 2:20,"mũgagĩakwo igũrũ rĩa mũthingi wa atũmwo na anabii, nake Kristũ Jesũ we mwene agakorwo nĩwe ihiga rĩrĩa inene rĩa koine.","being built on the foundation of the apostles and prophets, Christ Jesus himself being the chief cornerstone;"
Ephesians 2:21,"Thĩinĩ wake mwako wothe nĩũnyiitanĩte, na ũgakĩneneha o nginya ũgatuĩka hekarũ theru thĩinĩ wa Mwathani.","in whom the whole building, fitted together, grows into a holy temple in the Lord;"
Ephesians 2:22,Na nĩ thĩinĩ wake o na inyuĩ mũraakwo hamwe nĩguo mũtuĩke gĩikaro gĩa gũikarwo nĩ Ngai na ũndũ wa Roho wake.,in whom you also are built together for a habitation of God in the Spirit.
Ephesians 3:1,"Nĩ ũndũ wa gĩtũmi gĩkĩ, niĩ Paũlũ, njohetwo nĩ ũndũ wa kũhunjia ũhoro wa Kristũ Jesũ kũrĩ inyuĩ andũ-a-Ndũrĩrĩ:","For this cause I, Paul, am the prisoner of Christ Jesus on behalf of you Gentiles,"
Ephesians 3:2,"Ti-itherũ nĩmũiguĩte ũhoro wa ũrĩa ndaheirwo ũtungata wa wega wa Ngai nĩ ũndũ wanyu,","if it is so that you have heard of the administration of that grace of God which was given me toward you,"
Ephesians 3:3,"na nĩguo ũhoro wa hitho ũrĩa ndaamenyithirio na ũndũ wa kũguũrĩrio nĩ Ngai, o ta ũrĩa nyandĩkĩte na njĩra nguhĩ.","how that by revelation the mystery was made known to me, as I wrote before in few words,"
Ephesians 3:4,"Mwathoma ũhoro ũyũ, nĩmũkũhota kũmenya ũrĩa ndaakuũkĩirwo nĩ ũhoro ũcio wa hitho wa Kristũ,","by which, when you read, you can perceive my understanding in the mystery of Christ,"
Ephesians 3:5,"ũrĩa ũtaamenyithirio andũ a njiarwa ingĩ, ta ũrĩa rĩu ũguũrĩirio atũmwo a Ngai atheru o na anabii nĩ Roho.","which in other generations was not made known to the children of men, as it has now been revealed to his holy apostles and prophets in the Spirit,"
Ephesians 3:6,"Naguo mũbango wa Ngai nĩ atĩ, andũ-a-Ndũrĩrĩ nĩmatuĩkĩte agai hamwe na andũ a Isiraeli, na nĩmatuĩkĩte ciĩga cia mwĩrĩ ũmwe, na makagwatanĩra thĩinĩ wa kĩĩranĩro gĩa Kristũ Jesũ nĩ ũndũ wa kũhunjĩrio Ũhoro-ũrĩa-Mwega.","that the Gentiles are fellow heirs and fellow members of the body, and fellow partakers of his promise in Christ Jesus through the Good News,"
Ephesians 3:7,Ndaatuĩkire ndungata ya Ũhoro-ũcio-Mwega nĩ ũndũ wa kĩheo kĩrĩa ndaaheirwo kĩa wega wa Ngai hotithĩtio nĩ hinya wake.,of which I was made a servant according to the gift of that grace of God which was given me according to the working of his power.
Ephesians 3:8,"O na gũtuĩka nĩ niĩ mũnini mũno harĩ andũ a Ngai othe, nĩndaheirwo wega ũcio: nĩguo hunjagĩrie andũ-a-Ndũrĩrĩ ũtonga wa Kristũ ũrĩa ũtangĩmenyeka ũrĩa ũigana,","To me, the very least of all saints, was this grace given, to preach to the Gentiles the unsearchable riches of Christ,"
Ephesians 3:9,"na ndaũragĩre andũ othe ũhoro wa hitho ĩno, ĩrĩa ĩtũire ĩhithĩtwo kuuma o tene, thĩinĩ wa Ngai o we wombire indo ciothe.","and to make all men see what is the administration† of the mystery which for ages has been hidden in God, who created all things through Jesus Christ,"
Ephesians 3:10,"Itua rĩake rĩarĩ atĩ, na ũndũ wa kanitha, ũũgĩ wa Ngai ũrĩa wa mĩthemba mĩingĩ ũmenyithanio kũrĩ aathani, na kũrĩ arĩa marĩ na ũhoti kũu igũrũ,","to the intent that now through the assembly the manifold wisdom of God might be made known to the principalities and the powers in the heavenly places,"
Ephesians 3:11,"kũringana na ũrĩa aatũire atanyĩte gwĩka kuuma o tene, na ũrĩa aahingirie arĩ thĩinĩ wa Kristũ Jesũ, Mwathani witũ.",according to the eternal purpose which he accomplished in Christ Jesus our Lord.
Ephesians 3:12,"Na ithuĩ nĩ ũndũ wa gũkorwo tũrĩ thĩinĩ wake, na nĩ ũndũ wa gwĩtĩkia, no tũthengerere Ngai tũrĩ na ũmĩrĩru, na tũtarĩ na guoya.",In him we have boldness and access in confidence through our faith in him.
Ephesians 3:13,"Nĩ ũndũ ũcio nĩngũmũthaitha mũtikoorwo nĩ hinya tondũ wa mĩnyamaro ĩrĩa ndĩranyariirwo nayo nĩ ũndũ wanyu, tondũ nĩyo riiri wanyu.","Therefore I ask that you may not lose heart at my troubles for you, which are your glory."
Ephesians 3:14,"Ũndũ ũcio nĩguo ũtũmaga ndurie ndu ndĩ mbere ya Ithe witũ,","For this cause, I bow my knees to the Father of our Lord Jesus Christ,"
Ephesians 3:15,"o we ũrĩa andũ othe a nyũmba yake, arĩa marĩ igũrũ na arĩa marĩ gũkũ thĩ metanagio nake.","from whom every family in heaven and on earth is named,"
Ephesians 3:16,"Nĩhooyaga Ngai, atĩ kuuma ũtonga- inĩ wa riiri wake, amũheage hinya, nĩgeetha mũhotithĩtio nĩ Roho wake-rĩ, mũgĩe na ũhoti thĩinĩ wanyu,","that he would grant you, according to the riches of his glory, that you may be strengthened with power through his Spirit in the inner person,"
Ephesians 3:17,"nĩgeetha Kristũ atũũrage ngoro-inĩ cianyu na ũndũ wa gwĩtĩkia. Na ningĩ nĩhooyaga atĩ inyuĩ mũhaandwo nĩguo mũgĩe na mĩri na mwĩkindĩre thĩinĩ wa wendani,","that Christ may dwell in your hearts through faith, to the end that you, being rooted and grounded in love,"
Ephesians 3:18,"nĩguo mũgĩe na hinya, mũrĩhamwenaandũarĩaangĩotheaamũre, namũhotagekũmenyaũrĩawendaniwaKristũwaramĩte, na ũrĩa ũraihĩte na igũrũ, na ũrĩa ũrikĩte na thĩ,","may be strengthened to comprehend with all the saints what is the width and length and height and depth,"
Ephesians 3:19,"o na mũmenye wendani ũcio ũkĩrĩte ũmenyo wothe, nĩguo mũiyũrĩrĩrio na ũiyũru wothe wa Ngai.","and to know Christ’s love which surpasses knowledge, that you may be filled with all the fullness of God."
Ephesians 3:20,"Na rĩrĩ, kũrĩ Ngai ũrĩa ũhotaga gwĩka maũndũ marĩa mothe tũmũũragia kana tũgeciiria, na agakĩrĩrĩria mũno kũringana na ũhoti wake ũrĩa ũrutaga wĩra thĩinĩ witũ-rĩ,","Now to him who is able to do exceedingly abundantly above all that we ask or think, according to the power that works in us,"
Ephesians 3:21,"arogoocwo thĩinĩ wa kanitha na thĩinĩ wa Kristũ Jesũ, o nginya njiarwa-inĩ ciothe, tene na tene! Ameni.","to him be the glory in the assembly and in Christ Jesus to all generations, forever and ever. Amen."
Ephesians 4:1,"Nĩ ũndũ ũcio, niĩ Paũlũ njohetwo nĩ ũndũ wa Mwathani, nĩndamũthaitha mũtũũre na mũtũũrĩre ũringaine na gwĩtwo kũrĩa mwetirwo.","I therefore, the prisoner in the Lord, beg you to walk worthily of the calling with which you were called,"
Ephesians 4:2,"Mwĩnyiihĩtie biũ na mũhooreire na mũkirĩrĩirie, na ningĩ mũkiranagĩrĩrie mũndũ na ũrĩa ũngĩ mũrĩ na wendani.","with all lowliness and humility, with patience, bearing with one another in love,"
Ephesians 4:3,"Geriai na kĩyo nĩguo mũtũũrie ũrũmwe wa Roho, muohanĩtio na thayũ.",being eager to keep the unity of the Spirit in the bond of peace.
Ephesians 4:4,"Nĩgũkorwo kũrĩ mwĩrĩ o ũmwe na Roho o ũmwe, o ta ũrĩa mwetĩirwo kĩĩrĩgĩrĩro o kĩmwe rĩrĩa mwetirwo,","There is one body and one Spirit, even as you also were called in one hope of your calling,"
Ephesians 4:5,"nake Mwathani no ũmwe, na wĩtĩkio ũmwe, na ũbatithio o ũmwe;","one Lord, one faith, one baptism,"
Ephesians 4:6,"nake Ngai no ũmwe na nowe Ithe wa andũ othe, ũrĩa ũrĩ igũrũ rĩa andũ othe, na arĩ kũndũ guothe, na thĩinĩ wa andũ othe.","one God and Father of all, who is over all and through all and in us all."
Ephesians 4:7,"No rĩrĩ, mũndũ o mũndũ witũ nĩaheetwo wega wa Ngai, kũringana na ũrĩa Kristũ aheanaga.","But to each one of us, the grace was given according to the measure of the gift of Christ."
Ephesians 4:8,"Nĩkĩo Maandĩko moigaga atĩrĩ: “Rĩrĩa aambatire igũrũ, nĩatongoririe arĩa maatahĩtwo mũtongoro-inĩ wake, na akĩhe andũ iheo.”","Therefore he says, “When he ascended on high, he led captivity captive, and gave gifts to people.”*"
Ephesians 4:9,"(Rĩu-rĩ, ciugo icio atĩ “nĩambatire igũrũ” nĩ kuuga atĩa, angĩkorwo ti kuuga atĩ o na nĩaikũrũkire thĩ kũrĩa kũriku mũno?","Now this, “He ascended”, what is it but that he also first descended into the lower parts of the earth?"
Ephesians 4:10,"Ũcio waikũrũkire nowe ũrĩa wambatire igũrũ o igũrũ mũno, nĩgeetha aiyũre kũndũ guothe.)","He who descended is the one who also ascended far above all the heavens, that he might fill all things."
Ephesians 4:11,"Ũcio nĩwe ũrĩa wathuurire andũ amwe matuĩke atũmwo, na angĩ matuĩke anabii, na angĩ matuĩke ahunjia, na arĩa angĩ matuĩke arĩithi a ngoro cia andũ o na arutani,","He gave some to be apostles; and some, prophets; and some, evangelists; and some, shepherds† and teachers;"
Ephesians 4:12,"nĩguo ahaarĩrie andũ a Ngai nĩ ũndũ wa wĩra wa gũtungata, nĩgeetha mwĩrĩ wa Kristũ wongererwo hinya,","for the perfecting of the saints, to the work of serving, to the building up of the body of Christ,"
Ephesians 4:13,"o nginya rĩrĩa ithuothe tũkaagĩa na ũrũmwe ũhoro-inĩ wa gwĩtĩkia o na wa kũmenya Mũrũ wa Ngai, na tũtuĩke agima o nginya tũgĩe na ũgima mũkinyanĩru kũna o ta ũrĩa Kristũ ahaana.","until we all attain to the unity of the faith and of the knowledge of the Son of God, to a full grown man, to the measure of the stature of the fullness of Christ,"
Ephesians 4:14,"Hĩndĩ ĩyo tũgĩtige gũtuĩka tũkenge, tũrĩa tũikanagio mwena na mwena, o na tũkĩhurutagwo haha na harĩa nĩ rũhuho o ruothe rwa ũrutani, na tũgĩtwaragĩrĩrio nĩ wara na ũhinga wa andũ ũrĩa maheenagĩrĩria andũ naguo makamahĩtithia.","that we may no longer be children, tossed back and forth and carried about with every wind of doctrine, by the trickery of men, in craftiness, after the wiles of error;"
Ephesians 4:15,"Handũ ha ũguo-rĩ, tũngĩaria ũhoro-wa-ma tũrĩ na wendani, nĩtũrĩkũraga maũndũ-inĩ mothe thĩinĩ wake ũrĩa arĩ we mũtwe, na nĩwe Kristũ.","but speaking truth in love, we may grow up in all things into him who is the head, Christ,"
Ephesians 4:16,"Kuuma kũrĩ we mwĩrĩ wothe ũnyiitithanagio na ũkohanio hamwe nĩ nga iria iũnyiitithanagia, naguo ũgakũraga na ũkeyakaga guo mwene thĩinĩ wa wendani, o kĩĩga gĩkĩrutaga wĩra wakĩo.","from whom all the body, being fitted and knit together through that which every joint supplies, according to the working in measure of each individual part, makes the body increase to the building up of itself in love."
Ephesians 4:17,"Nĩ ũndũ ũcio ngũmwĩra atĩrĩ, na ngamũringĩrĩria thĩinĩ wa Mwathani, atĩ no nginya mũtige gũtũũraga ta ũrĩa andũ-a-Ndũrĩrĩ matũũraga, marĩ na meciiria ma tũhũ.","This I say therefore, and testify in the Lord, that you no longer walk as the rest of the Gentiles also walk, in the futility of their mind,"
Ephesians 4:18,"Ũmenyo wao ũiyũrĩtwo nĩ nduma, na makaamũranio na mũtũũrĩre wa wendi wa Ngai nĩ ũndũ wa ũrimũ ũrĩa ũrĩ thĩinĩ wao uumanĩte na ũmũ wa ngoro ciao.","being darkened in their understanding, alienated from the life of God because of the ignorance that is in them, because of the hardening of their hearts."
Ephesians 4:19,"Nĩ ũndũ wa kwaga thoni ciothe-rĩ, nĩmeheanĩte kũrĩ thuti cia ũũra-thoni magekaga mawaganu ma mĩthemba yothe, na magathiĩ na mbere kwĩrirĩria mangĩ maingĩ.","They, having become callous, gave themselves up to lust, to work all uncleanness with greediness."
Ephesians 4:20,No inyuĩ mũtiamenyire Kristũ na njĩra ĩyo.,"But you didn’t learn Christ that way,"
Ephesians 4:21,"Ti-itherũ nĩmwaiguire ũhoro wake, na mũkĩrutwo mũrĩ thĩinĩ wake kũringana na ũhoro wa ma ũrĩa ũrĩ thĩinĩ wa Jesũ.","if indeed you heard him and were taught in him, even as truth is in Jesus:"
Ephesians 4:22,"Nĩmwarutirwo, ũhoro ũkoniĩ mũtũũrĩre wanyu wa mbere, nĩgeetha mwĩaũre mũndũ wanyu ũrĩa wa tene, ũrĩa rĩu ũthũkĩtio nĩ merirĩria maguo ma maheeni;","that you put away, as concerning your former way of life, the old man that grows corrupt after the lusts of deceit,"
Ephesians 4:23,nĩgeetha mwerũhĩrio mwĩciirĩrie wanyu;,"and that you be renewed in the spirit of your mind,"
Ephesians 4:24,"na mwĩhumbe mũndũ ũrĩa mwerũ, ũrĩa wombirwo ahaanaine na Ngai, arĩ na ũthingu na ũtheru ũrĩa wa ma.","and put on the new man, who in the likeness of God has been created in righteousness and holiness of truth."
Ephesians 4:25,"Nĩũndũũcio, oũmwewanyunonginyaatiganenaũhorowamaheeni, namwaranagĩrieũhorowa ma mũndũ na ũrĩa ũngĩ, nĩgũkorwo ithuothe tũrĩ ciĩga cia mwĩrĩ ũmwe.","Therefore, putting away falsehood, speak truth each one with his neighbor, for we are members of one another."
Ephesians 4:26,"“Mwarakara mũtikehie”: Mũtikareke riũa rĩthũe mũrĩ o na marakara,","“Be angry, and don’t sin.”* Don’t let the sun go down on your wrath,"
Ephesians 4:27,o na mũtikanahe mũcukani kamweke.,and don’t give place‡ to the devil.
Ephesians 4:28,"Mũndũ ũrĩa ũiyaga, nĩatige gũcooka kũiya, nĩ kaba arute wĩra, akenogagia, na ekage maũndũ mega na moko make, nĩgeetha agĩe na kĩndũ angĩgayana na arĩa mabataire.","Let him who stole steal no more; but rather let him labor, producing with his hands something that is good, that he may have something to give to him who has need."
Ephesians 4:29,"Mũtikanareke ndeto njũru ciume tũnua-inĩ twanyu, tiga o iria cia gwaka andũ arĩa angĩ kũringana na mabata mao, nĩguo igunage arĩa marĩciiguaga.","Let no corrupt speech proceed out of your mouth, but only what is good for building others up as the need may be, that it may give grace to those who hear."
Ephesians 4:30,"Ningĩ mũtikanaiguithie Roho Mũtheru wa Ngai ũũru, ũrĩa wamwĩkĩrire rũũri o nginya rĩrĩa mũthenya ũrĩa wa gũkũũrwo ũgaakinya.","Don’t grieve the Holy Spirit of God, in whom you were sealed for the day of redemption."
Ephesians 4:31,"Eheriai gatagatĩ-inĩ kanyu ũũru wa ngoro, na mangʼũrĩ na marakara, na njũgitano na njambanio, o hamwe na rũmena rwa mũthemba o na ũrĩkũ.","Let all bitterness, wrath, anger, outcry, and slander be put away from you, with all malice."
Ephesians 4:32,"Tuganagai na mũiguanagĩre tha, na mũkarekanagĩra mũndũ na ũrĩa ũngĩ, o ta ũrĩa Ngai aamũrekeire mehia manyu thĩinĩ wa Kristũ.","And be kind to one another, tender hearted, forgiving each other, just as God also in Christ forgave you."
