Reference,Kikuyu,English
1 Thessalonians 3:2,"Tũgĩgĩtũma Timotheo ũrĩa mũrũ wa Ithe witũ, na ndungata ya Ngai hamwe na ithuĩ ya kũhunjia Ũhoro-ũrĩa-Mwega wa Kristũ, nĩguo amwĩkĩre hinya, na amũũmĩrĩrie wĩtĩkio-inĩ wanyu,","and sent Timothy, our brother and God’s servant in the Good News of Christ, to establish you and to comfort you concerning your faith,"
1 Thessalonians 3:3,nĩguo gũtikagĩe mũndũ ũngĩagagio nĩ magerio macio. Inyuĩ nĩmũũĩ wega atĩ nĩmo twathĩrĩirio.,that no one would be moved by these afflictions. For you know that we are appointed to this task.
1 Thessalonians 3:4,Ti- itherũ o na hĩndĩ ĩrĩa twarĩ na inyuĩ nĩtwamwĩraga kaingĩ atĩ no nginya tũnyariirwo. O ta ũrĩa mũũĩ atĩ ũguo noguo gwacookire gũgĩtuĩka.,"For most certainly, when we were with you, we told you beforehand that we are to suffer affliction, even as it happened, and you know."
1 Thessalonians 3:5,"Nĩ ũndũ ũcio, rĩrĩa ndaremirwo nĩgũkirĩrĩria rĩngĩ-rĩ, ngĩtũmana nĩguo menye ũhoro wa wĩtĩkio wanyu. Nĩgũkorwo nĩndetigagĩra gũtigakorwo atĩ hihi mũgerania nĩamũgeretie, naguo wĩra witũ ũtuĩke wa tũhũ.","For this cause I also, when I couldn’t stand it any longer, sent that I might know your faith, for fear that by any means the tempter had tempted you, and our labor would have been in vain."
1 Thessalonians 3:6,"No rĩrĩ, rĩu Timotheo nĩ okĩte kũrĩ ithuĩ oimĩte kũrĩ inyuĩ, na agatũrehere ũhoro mwega ũkoniĩ wĩtĩkio na wendani wanyu. Nĩatwĩrĩte atĩ nĩmũtũririkanaga hĩndĩ ciothe mũkenete, na atĩ nĩmwĩriragĩria gũtuona, o ta ũrĩa o na ithuĩ twĩriragĩria kũmuona.","But Timothy has just now come to us from you, and brought us glad news of your faith and love, and that you have good memories of us always, longing to see us, even as we also long to see you."
1 Thessalonians 3:7,"Nĩ ũndũ ũcio, ariũ na aarĩ a Ithe witũ-rĩ, o na tũrĩ na mĩnyamaro na mathĩĩna nĩtuomĩrĩirio twaigua ũhoro wanyu nĩ tondũ wa gwĩtĩkia kũu kwanyu.","For this cause, brothers, we were comforted over you in all our distress and affliction through your faith."
1 Thessalonians 3:8,"Nĩgũkorwo rĩu tũgũtũũra muoyo kũna, kuona atĩ nĩmwĩhaandĩte wega thĩinĩ wa Mwathani.","For now we live, if you stand fast in the Lord."
1 Thessalonians 3:9,"Tũngĩhota atĩa gũcookeria Ngai ngaatho cia kũigana nĩ ũndũ wanyu, tondũ wa gĩkeno kĩrĩa gĩothe tũrĩ nakĩo mbere ya Ngai witũ nĩ ũndũ wanyu?","For what thanksgiving can we give again to God for you, for all the joy with which we rejoice for your sakes before our God,"
1 Thessalonians 3:10,Nĩtũhooyaga ũtukũ na mũthenya na kĩyo kĩingĩ nĩgeetha tũkoonana na inyuĩ rĩngĩ na tũmũrehere kĩrĩa mũtarĩ nakĩo ũhoro-inĩ wa gwĩtĩkia kwanyu.,night and day praying exceedingly that we may see your face and may perfect that which is lacking in your faith?
1 Thessalonians 3:11,"Rĩu-rĩ, Ngai mwene, o Ithe witũ, na Mwathani witũ Jesũ, marotũhingũrĩra njĩra tũhote gũũka kũrĩ inyuĩ.","Now may our God and Father himself, and our Lord Jesus Christ, direct our way to you."
1 Thessalonians 3:12,"Mwathani arotũma wendani wanyu wongerereke na ũiyũrĩrĩre harĩ o mũndũ na ũrĩa ũngĩ, na harĩ andũ arĩa angĩ othe, o ta ũrĩa o na ithuĩ tũmwendete.","May the Lord make you to increase and abound in love toward one another and toward all men, even as we also do toward you,"
1 Thessalonians 3:13,"Ningĩ aroĩkĩra ngoro cianyu hinya nĩgeetha mũgaakorwo mũtarĩ na ũcuuke, na mũrĩ atheru mbere ya Ngai, o we Ithe witũ, hĩndĩ ĩrĩa Mwathani witũ Jesũ agooka hamwe na andũ ake arĩa atheru othe.",to the end he may establish your hearts blameless in holiness before our God and Father at the coming of our Lord Jesus with all his saints.
1 Thessalonians 4:1,"Naguo ũhoro wa kũrigĩrĩria, ariũ na aarĩ a Ithe witũ-rĩ, nĩ atĩ nĩtwamũrutire ũhoro wa mũtũũrĩre, ũrĩa ũkenagia Ngai, na noguo mũtũũraga mwĩkaga. Rĩu tũkũmũũria na tũkamũringĩrĩria thĩinĩ wa Mwathani Jesũ atĩ mũkĩragĩrĩrie gwĩkaga o ũguo.","Finally then, brothers, we beg and exhort you in the Lord Jesus, that as you received from us how you ought to walk and to please God, that you abound more and more."
1 Thessalonians 4:2,"Nĩgũkorwo nĩmũũĩ maũndũ marĩa twamũtaarire namo, tũrĩ na ũhoti wa Mwathani Jesũ.",For you know what instructions we gave you through the Lord Jesus.
1 Thessalonians 4:3,"Tondũ rĩĩrĩ, ũndũ ũrĩa Ngai endete nĩ atĩ mũtuĩke andũ aamũre: atĩ mwĩtheemage ũmaraya;","For this is the will of God: your sanctification, that you abstain from sexual immorality,"
1 Thessalonians 4:4,"na atĩ o ũmwe wanyu amenye gwatha mwĩrĩ wake mwene ũikarage ũrĩ mũtheru na akĩũtĩĩaga,","that each one of you know how to control his own body† in sanctification and honor,"
1 Thessalonians 4:5,atarĩ na merirĩria ma mwĩrĩ ta andũ a ndũrĩrĩ arĩa matooĩ Ngai;,"not in the passion of lust, even as the Gentiles who don’t know God,"
1 Thessalonians 4:6,"na atĩ ha ũhoro wa maũndũ macio, gũtigakorwo mũndũ o na ũrĩkũ ũngĩhĩtĩria mũrũ na mwarĩ wa ithe, kana amwĩke ũũru. Mwathani nĩakaherithia andũ nĩ ũndũ wa mehia mothe ta macio, o ta ũrĩa tũrĩkĩtie kũmwĩra na tũkamũkaania.","that no one should take advantage of and wrong a brother or sister in this matter; because the Lord is an avenger in all these things, as also we forewarned you and testified."
1 Thessalonians 4:7,"Tondũ Ngai ndatwĩtĩire maũndũ ma waganu, no aatwĩtire nĩguo tũtũũre mũtũũrĩre wa ũtheru.","For God called us not for uncleanness, but in sanctification."
1 Thessalonians 4:8,"Nĩ ũndũ ũcio-rĩ, mũndũ ũrĩa ũkũregana na ũrutani ũyũ ti mũndũ araregana nake no nĩ Ngai, ũrĩa ũmũheaga inyuĩ Roho wake Mũtheru.","Therefore he who rejects this doesn’t reject man, but God, who has also given his Holy Spirit to you."
1 Thessalonians 4:9,"Narĩu-rĩ, harĩũhorowakwendananaariũnaaarĩaIthewitũ-rĩ, tũtibatairekũmwandĩkĩranĩũndũ inyuĩ ene nĩmũrutĩtwo kwendanaga nĩ Ngai.","But concerning brotherly love, you have no need that one write to you. For you yourselves are taught by God to love one another,"
1 Thessalonians 4:10,"Na ti-itherũ, nĩmwendete ariũ na aarĩ a Ithe witũ othe arĩa marĩ Makedonia guothe. No nĩtũkũmũringĩrĩria inyuĩ ariũ na aarĩ a Ithe witũ, atĩ mũkĩragĩrĩrie gwĩka ũguo makĩria.","for indeed you do it toward all the brothers who are in all Macedonia. But we exhort you, brothers, that you abound more and more;"
1 Thessalonians 4:11,"Atĩrĩrĩ, mwĩrirĩriei gũtũũra mũtũũrĩre wa ũhooreri, na mũhangʼagĩre o maũndũ marĩa mamũkoniĩ, na mũrutage wĩra na moko manyu, o ta ũrĩa twamwĩrire,","and that you make it your ambition to lead a quiet life, and to do your own business, and to work with your own hands, even as we instructed you,"
1 Thessalonians 4:12,"nĩgeetha mũtũũrĩre wanyu wa o mũthenya, ũtũme mũheagwo gĩtĩĩo nĩ andũ arĩa matarĩ a thiritũ yanyu, na nĩgeetha mũtigatuĩke mũrigo kũrĩ mũndũ o na ũrĩkũ.","that you may walk properly toward those who are outside, and may have need of nothing."
1 Thessalonians 4:13,"No rĩrĩ, ariũ na aarĩ a Ithe witũ, tũtikwenda mũikarage mũtooĩ ũhoro wa andũ arĩa makomete, kana mũigue kĩeha ta andũ arĩa angĩ matarĩ na kĩĩrĩgĩrĩro.","But we don’t want you to be ignorant, brothers, concerning those who have fallen asleep, so that you don’t grieve like the rest, who have no hope."
1 Thessalonians 4:14,"Nĩtwĩtĩkĩtie atĩ Jesũ nĩakuire na akĩriũka, na nĩ ũndũ ũcio nĩtwĩtĩkĩtie atĩ Ngai nĩakarehanĩria Jesũ hamwe na andũ arĩa makomete marĩ thĩinĩ wake.","For if we believe that Jesus died and rose again, even so God will bring with him those who have fallen asleep in Jesus."
1 Thessalonians 4:15,"Kũringana na kiugo kĩa Mwathani we mwene, tũkũmwĩra atĩ ithuĩ arĩa tũrĩ muoyo, arĩa tũtigĩtwo nginya rĩrĩa agacooka tũtigatongoria arĩa marĩkĩtie gũkoma.","For this we tell you by the word of the Lord, that we who are alive, who are left until the coming of the Lord, will in no way precede those who have fallen asleep."
1 Thessalonians 4:16,-,"For the Lord himself will descend from heaven with a shout, with the voice of the archangel and with God’s trumpet. The dead in Christ will rise first,"
1 Thessalonians 4:17,"Thuutha wa ũguo, ithuĩ arĩa tũgaakorwo tũrĩ muoyo na tũtigaire-rĩ, nĩtũkoyanĩrio hamwe nao tũtwarwo matu-inĩ nĩguo tũgacemanie na Mwathani rĩera-inĩ. Na nĩ ũndũ ũcio tũgaatũũrania na Mwathani nginya tene.","then we who are alive, who are left, will be caught up together with them in the clouds to meet the Lord in the air. So we will be with the Lord forever."
1 Thessalonians 4:18,"Nĩ ũndũ ũcio, ũmanagĩrĩriai mũndũ na ũrĩa ũngĩ na ciugo icio.",Therefore comfort one another with these words.
1 Thessalonians 5:1,"Na rĩrĩ, ariũ na aarĩ a Ithe witũ, ũhoro wa mahinda na mĩthenya-rĩ, tũtirĩ na bata wa kũmwandĩkĩra,","But concerning the times and the seasons, brothers, you have no need that anything be written to you."
1 Thessalonians 5:2,nĩgũkorwo nĩmũũĩ wega atĩ mũthenya wa Mwathani ũgooka o ta ũrĩa mũici okaga ũtukũ.,For you yourselves know well that the day of the Lord comes like a thief in the night.
1 Thessalonians 5:3,"O rĩrĩa andũ maroiga atĩrĩ, “Kũrĩ thayũ na ũgitĩri,” hĩndĩ ĩyo nĩguo magaakorererwo nĩ mwanangĩko o rĩmwe, o ta ũrĩa mũtumia ũrĩ nda akoragĩrĩrwo nĩ ruo rwa kũheo mwana, nao matikahonoka.","For when they are saying, “Peace and safety,” then sudden destruction will come on them, like birth pains on a pregnant woman. Then they will in no way escape."
1 Thessalonians 5:4,"No inyuĩ ariũ na aarĩ a Ithe witũ, mũtirĩ nduma-inĩ atĩ nĩguo mũthenya ũcio ũmũkorerere ta mũici.","But you, brothers, aren’t in darkness, that the day should overtake you like a thief."
1 Thessalonians 5:5,Inyuĩ inyuothe mũrĩ ciana cia ũtheri na ciana cia mũthenya. Ithuĩ tũtirĩ a ũtukũ kana a nduma.,"You are all children of light and children of the day. We don’t belong to the night, nor to darkness,"
1 Thessalonians 5:6,"Nĩ ũndũ ũcio-rĩ, nĩtũtigei gũkoma ta acio angĩ, no nĩtũikarage twĩiguĩte na tũkerigagĩrĩria maũndũ.","so then let’s not sleep, as the rest do, but let’s watch and be sober."
1 Thessalonians 5:7,"Nĩgũkorwo arĩa makomaga-rĩ, makomaga ũtukũ, na arĩa marĩĩagwo nĩ njoohi-rĩ, marĩĩagwo ũtukũ.","For those who sleep, sleep in the night; and those who are drunk are drunk in the night."
1 Thessalonians 5:8,"No kuona atĩ ithuĩ tũrĩ a mũthenya-rĩ, nĩtũtuĩke a kwĩgirĩrĩria maũndũ, twĩhumbĩte gako ga kũgitĩra gĩthũri karĩa ka wĩtĩkio na ka wendani, na tũgekĩra ũhoro wa kwĩrĩgĩrĩra ũhonokio taarĩ ngũbia ya kĩgera ya kũgitĩra mũtwe.","But since we belong to the day, let’s be sober, putting on the breastplate of faith and love, and for a helmet, the hope of salvation."
1 Thessalonians 5:9,"Nĩgũkorwo Ngai ndaatwamũrire nĩguo tũtuĩke a kũrakarĩrwo, no nĩtũtuĩke a kwamũkĩra ũhonokio thĩinĩ wa Mwathani witũ Jesũ Kristũ.","For God didn’t appoint us to wrath, but to the obtaining of salvation through our Lord Jesus Christ,"
1 Thessalonians 5:10,"We nĩatũkuĩrĩire nĩgeetha, twakorwo twĩiguĩte kana tũkomete-rĩ, tũgaatũũrania hamwe nake.","who died for us, that, whether we wake or sleep, we should live together with him."
1 Thessalonians 5:11,"Nĩ ũndũ ũcio-rĩ, ũmanagĩrĩriai mũndũ na ũrĩa ũngĩ na mwĩkĩranage hinya o ta ũrĩa mũreka rĩu.","Therefore exhort one another, and build each other up, even as you also do."
1 Thessalonians 5:12,"Na rĩrĩ, ariũ na aarĩ a Ithe witũ, twamũthaitha mũtĩĩage andũ arĩa marutaga wĩra na kĩyo thĩinĩ wanyu, arĩa matuĩtwo arori anyu na makamũtaaraga thĩinĩ wa Mwathani.","But we beg you, brothers, to know those who labor among you, and are over you in the Lord and admonish you,"
1 Thessalonians 5:13,Mekagĩrĩrei mũno makĩria na mũmendage nĩ ũndũ wa wĩra ũcio marutaga. Tũũranagiai na thayũ mũndũ na ũrĩa ũngĩ.,and to respect and honor them in love for their work’s sake. Be at peace among yourselves.
1 Thessalonians 5:14,"Na ningĩ nĩtũkũmũringĩrĩria, inyuĩ ariũ na aarĩ a Ithe witũ, mũkaanagie andũ arĩa igũũta, na mũũmagĩrĩrie arĩa marĩ guoya, na mũteithagie arĩa matarĩ hinya, na mũkiragĩrĩrie andũ othe.","We exhort you, brothers: Admonish the disorderly; encourage the faint-hearted; support the weak; be patient toward all."
1 Thessalonians 5:15,"Menyagĩrĩrai gũtikagĩe mũndũ ũkũrĩhĩria ũũru na ũũru, no hĩndĩ ciothe geragiai gũtugana inyuĩ- ene, na mũtugage andũ arĩa angĩ othe.","See that no one returns evil for evil to anyone, but always follow after that which is good for one another and for all."
1 Thessalonians 5:16,Kenagai hĩndĩ ciothe;,Always rejoice.
1 Thessalonians 5:17,hooyagai mũtegũtigithĩria;,Pray without ceasing.
1 Thessalonians 5:18,"cookagĩriai Ngai ngaatho maũndũ-inĩ mothe, nĩgũkorwo ũguo nĩguo Ngai endaga harĩ inyuĩ thĩinĩ wa Kristũ Jesũ.","In everything give thanks, for this is the will of God in Christ Jesus toward you."
1 Thessalonians 5:19,Mũtikanahorie mwaki wa Roho;,Don’t quench the Spirit.
1 Thessalonians 5:20,mũtikanaire ũhoro ũrĩa ũrathagwo.,Don’t despise prophecies.
1 Thessalonians 5:21,Roranagiai maũndũ mothe. Rũmagiai maũndũ marĩa mega.,"Test all things, and hold firmly that which is good."
1 Thessalonians 5:22,Theemagai ũndũ o wothe mũũru.,Abstain from every form of evil.
1 Thessalonians 5:23,"Ngai we mwene, o we Ngai wa thayũ, aromũtheria o kũna. Namo maroho manyu, na ngoro cianyu, o na mĩĩrĩ yanyu, iroikaragio itarĩ na ũcuuke hĩndĩ ĩrĩa Mwathani witũ Jesũ Kristũ agaacooka.","May the God of peace himself sanctify you completely. May your whole spirit, soul, and body be preserved blameless at the coming of our Lord Jesus Christ."
1 Thessalonians 5:24,"Ũrĩa ũmwĩtaga inyuĩ nĩ mwĩhokeku, na nĩakahingia ũhoro ũcio.","He who calls you is faithful, who will also do it."
1 Thessalonians 5:25,"Ariũ na aarĩ a Ithe witũ, tũhooyagĩrei.","Brothers, pray for us."
1 Thessalonians 5:26,Geithiai ariũ na aarĩ a Ithe witũ othe na ngeithi theru cia kĩmumunyano.,Greet all the brothers with a holy kiss.
1 Thessalonians 5:27,Nĩndamwatha ndĩ mbere ya Mwathani atĩ marũa maya mathomerwo ariũ na aarĩ a Ithe witũ othe.,I solemnly command you by the Lord that this letter be read to all the holy brothers.
1 Thessalonians 5:28,Wega wa Mwathani witũ Jesũ Kristũ ũrogĩa na inyuĩ.,The grace of our Lord Jesus Christ be with you. Amen.
