Reference,Kikuyu,English
Genesis 1:27,"Nĩ ũndũ ũcio Ngai akĩũmba mũndũ na mũhianĩre wake mwene, akĩmũmba na mũhianĩre wa Ngai; akĩmomba marĩ mũndũ mũrũme na mũndũ-wa-nja.",God created man in his own image. In God’s image he created him; male and female he created them.
Genesis 1:28,"Ngai akĩmarathima, akĩmeera atĩrĩ, “Ciaranai mũingĩhe, mũiyũre thĩ na mũmĩtoorie. Athagai thamaki cia iria na nyoni cia rĩera-inĩ, na mwathage ciũmbe ciothe irĩ muoyo iria ithiiagĩra thĩ.”","God blessed them. God said to them, “Be fruitful, multiply, fill the earth, and subdue it. Have dominion over the fish of the sea, over the birds of the sky, and over every living thing that moves on the earth.”"
Genesis 1:29,"Ningĩ Ngai akiuga atĩrĩ, “Nĩndamũhe mĩmera yothe ya thĩ ĩrĩa ĩciaraga mbeũ, na mũtĩ o wothe ũrĩa ũciaraga matunda marĩ mbeũ thĩinĩ. Ĩyo ĩgũtuĩka irio cianyu.","God said, “Behold,‡ I have given you every herb yielding seed, which is on the surface of all the earth, and every tree, which bears fruit yielding seed. It will be your food."
Genesis 1:30,"Na kũrĩ nyamũ ciothe cia gũkũ thĩ, na nyoni ciothe cia rĩera-inĩ, o na ciũmbe ciothe iria ithiiagĩra thĩ, na kĩndũ o gĩothe kĩrĩ mĩhũmũ ya muoyo-rĩ, ndaacihe mĩmera mĩruru yothe ĩtuĩke irio ciacio.” Na gũgĩtuĩka o ũguo.","To every animal of the earth, and to every bird of the sky, and to everything that creeps on the earth, in which there is life, I have given every green herb for food;” and it was so."
Genesis 1:31,Ngai akĩona atĩ kĩndũ kĩrĩa gĩothe oombĩte kĩarĩ kĩega mũno. Nakuo gũkĩgĩa hwaĩ-inĩ na gũkĩgĩa rũciinĩ. Ũcio ũgĩtuĩka mũthenya wa gatandatũ. 2,"God saw everything that he had made, and, behold, it was very good. There was evening and there was morning, a sixth day. 2"
Genesis 2:1,Igũrũ na thĩ ikĩrĩka na ũgemu wacio wothe.,"The heavens, the earth, and all their vast array were finished."
Genesis 2:2,"Naguo mũthenya wa mũgwanja wakinya, Ngai agĩkorwo arĩkĩtie wĩra ũcio aarutaga; nĩ ũndũ ũcio Ngai akĩhurũka mũthenya ũcio wa mũgwanja kuuma wĩra-inĩ wake wothe.",On the seventh day God finished his work which he had done; and he rested on the seventh day from all his work which he had done.
Genesis 2:3,"Nake Ngai akĩrathima mũthenya ũcio wa mũgwanja na akĩwamũra, tondũ nĩ mũthenya ũrĩa we aahurũkire kuuma wĩra-inĩ wothe ũrĩa aarutĩte wa ũũmbi.","God blessed the seventh day, and made it holy, because he rested in it from all his work of creation which he had done."
Genesis 2:4,"Ũcio nĩguo ũhoro ũrĩa wĩgiĩ igũrũ na thĩ rĩrĩa ciombirwo. Rĩrĩa Jehova Ngai ombire thĩ na igũrũ-rĩ,","This is the history of the generations of the heavens and of the earth when they were created, in the day that Yahweh† God made the earth and the heavens."
Genesis 2:5,"gũtiarĩ kahinga o na kamwe ga gĩthaka koonekete thĩ kana mũmera wa gĩthaka ũkamera. Nĩ tondũ Jehova Ngai ndoirĩtie mbura thĩ na gũtiarĩ mũndũ wa kũrĩma mũgũnda,","No plant of the field was yet in the earth, and no herb of the field had yet sprung up; for Yahweh God had not caused it to rain on the earth. There was not a man to till the ground,"
Genesis 2:6,no tũrũũĩ twoimaga na thĩ na tũkaihũgia thĩ igũrũ guothe.,"but a mist went up from the earth, and watered the whole surface of the ground."
Genesis 2:7,"Nake Jehova Ngai akĩũmba mũndũ kuuma rũkũngũ-inĩ rwa thĩ, na akĩmũhuhĩra mĩhũmũ ya muoyo maniũrũ-inĩ make, nake mũndũ ũcio akĩgĩa na muoyo.","Yahweh God formed man from the dust of the ground, and breathed into his nostrils the breath of life; and man became a living soul."
Genesis 2:8,"Ningĩ Jehova Ngai nĩathondekete mũgũnda mwena wa irathĩro, o kũu Edeni; na kũu nĩkuo aigire mũndũ ũcio oombĩte.","Yahweh God planted a garden eastward, in Eden, and there he put the man whom he had formed."
Genesis 2:9,"Nake Jehova Ngai agĩtũma thĩ ĩmere mĩtĩ ya mĩthemba yothe na ĩkũre. Yarĩ mĩtĩ mĩega ĩkĩoneka na maitho na yaciaraga matunda mega ma kũrĩa. Gatagatĩ ka mũgũnda ũcio nĩ haarĩ na mũtĩ wa muoyo, na mũtĩ wa ũmenyo wa gũkũũrana wega na ũũru.","Out of the ground Yahweh God made every tree to grow that is pleasant to the sight, and good for food, including the tree of life in the middle of the garden and the tree of the knowledge of good and evil."
Genesis 2:10,Na nĩ kwarĩ rũũĩ rwathereraga ruumĩte Edeni rũkaihũgia mũgũnda ũcio; ruoima Edeni rũkagayũkana rũgatuĩka njũũĩ inya.,"A river went out of Eden to water the garden; and from there it was parted, and became the source of four rivers."
Genesis 2:11,"Rũũĩ rwa mbere rwĩtagwo Pishoni; na nĩruo rũthiũrũrũkaga bũrũri wothe wa Havila, kũrĩa kũrĩ thahabu.","The name of the first is Pishon: it flows through the whole land of Havilah, where there is gold;"
Genesis 2:12,"(Thahabu ya bũrũri ũcio nĩ njega; ningĩ kũu no kũrĩ maguta manungi wega metagwo bendora, na tũhiga twa goro twĩtagwo onigithi.)",and the gold of that land is good. Bdellium‡ and onyx stone are also there.
Genesis 2:13,Rũũĩ rwa keerĩ rwĩtagwo Gihoni; naruo rũthiũrũrũkaga bũrũri wothe wa Kushi.*,The name of the second river is Gihon. It is the same river that flows through the whole land of Cush.
Genesis 2:14,Rũũĩ rwa gatatũ rwĩtagwo Hidekela naruo rũgeragĩra mwena wa irathĩro wa bũrũri wa Ashuri. Naruo rũũĩ rwa kana rwĩtagwo Farati.,The name of the third river is Hiddekel. This is the one which flows in front of Assyria. The fourth river is the Euphrates.
Genesis 2:15,"Jehova Ngai akĩoya mũndũ ũcio oombĩte, akĩmũiga mũgũnda-inĩ ũcio wa Edeni aũrĩmage na aũmenyagĩrĩre.","Yahweh God took the man, and put him into the garden of Eden to cultivate and keep it."
Genesis 2:16,"Nake Jehova Ngai agĩatha mũndũ ũcio, akĩmwĩra atĩrĩ, “No ũrĩe maciaro ma mũtĩ o wothe ũrĩ mũgũnda ũyũ;","Yahweh God commanded the man, saying, “You may freely eat of every tree of the garden;"
Genesis 2:17,"no rĩrĩ, ndũkanarĩe maciaro ma mũtĩ ũrĩa wa ũmenyo wa gũkũũrana wega na ũũru, nĩgũkorwo rĩrĩa ũkaamarĩa, ti-itherũ no gũkua ũgaakua.”","but you shall not eat of the tree of the knowledge of good and evil; for in the day that you eat of it, you will surely die.”"
Genesis 2:18,"Ningĩ Jehova Ngai akiuga atĩrĩ, “Ti wega mũndũ ũyũ aikare arĩ wiki. Nĩngũmũmbĩra mũteithia ũrĩa ũmwagĩrĩire.”","Yahweh God said, “It is not good for the man to be alone. I will make him a helper comparable to§ him.”"
Genesis 2:19,"Na rĩrĩ, Jehova Ngai nĩ oombĩte nyamũ ciothe cia gĩthaka na nyoni cia rĩera-inĩ kuuma tĩĩri-inĩ. Agĩcirehe kũrĩ mũndũ ũcio one marĩĩtwa marĩa egũcitua; na ũrĩa mũndũ ũcio aatuire kĩũmbe o gĩothe kĩ muoyo, rĩu rĩgĩtuĩka rĩĩtwa rĩakĩo.","Out of the ground Yahweh God formed every animal of the field, and every bird of the sky, and brought them to the man to see what he would call them. Whatever the man called every living creature became its name."
Genesis 2:20,"Nĩ ũndũ ũcio mũndũ ũcio akĩhe mahiũ mothe marĩĩtwa, o na nyoni cia rĩera-inĩ na nyamũ ciothe cia gĩthaka. No Adamu ndooneirwo mũteithia ũmwagĩrĩire.","The man gave names to all livestock, and to the birds of the sky, and to every animal of the field; but for man there was not found a helper comparable to him."
Genesis 2:21,"Nĩ ũndũ ũcio Jehova Ngai agĩtũma mũndũ ũcio akome toro mũnene mũno; na rĩrĩa aakomete, Jehova Ngai akĩruta rũbaru rũmwe rwa mũndũ ũcio na agĩcookia nyama hau rwarĩ.","Yahweh God caused the man to fall into a deep sleep. As the man slept, he took one of his ribs, and closed up the flesh in its place."
Genesis 2:22,Hĩndĩ ĩyo Jehova Ngai akĩũmba mũndũ-wa-nja kuuma rũbaru rũrĩa aarutĩte kũrĩ mũndũ ũcio na akĩrehe mũndũ-wa-nja ũcio kũrĩ we.,"Yahweh God made a woman from the rib which he had taken from the man, and brought her to the man."
Genesis 2:23,"Mũndũ ũcio akiuga atĩrĩ, “Hĩ! Rĩu-rĩ, rĩĩrĩ nĩ ihĩndĩ kuuma mahĩndĩ makwa, na nyama cia mwĩrĩ wakwa. Arĩĩtagwo mũndũ-wa-nja, tondũ aarutirwo kuuma kũrĩ mũndũ mũrũme.”","The man said, “This is now bone of my bones, and flesh of my flesh. She will be called ‘woman,’ because she was taken out of Man.”"
Genesis 2:24,"Gĩkĩ nĩkĩo gĩtũmaga mũndũ mũrũme atige ithe na nyina, na anyiitane na mũtumia wake, nao magatuĩka mwĩrĩ ũmwe.","Therefore a man will leave his father and his mother, and will join with his wife, and they will be one flesh."
Genesis 2:25,"Acio eerĩ, mũndũ ũcio na mũtumia wake, maarĩ njaga, na matiaconokaga. 3","The man and his wife were both naked, and they were not ashamed. 3"
Genesis 3:1,"Na rĩrĩ, nyoka yarĩ na wara mũingĩ gũkĩra nyamũ ciothe cia gĩthaka iria Jehova Ngai oombĩte. Nyoka ĩyo ĩkĩũria mũndũ-wa-nja ũcio atĩrĩ, “Ti-itherũ Ngai nĩ oigire mũtikanarĩe maciaro kuuma mũtĩ o wothe wa mũgũnda ũyũ?”","Now the serpent was more subtle than any animal of the field which Yahweh God had made. He said to the woman, “Has God really said, ‘You shall not eat of any tree of the garden’?”"
Genesis 3:2,"Mũndũ-wa-nja ũcio agĩcookeria nyoka ĩyo atĩrĩ, “No tũrĩe matunda ma mĩtĩ ĩrĩa ĩrĩ mũgũnda ũyũ,","The woman said to the serpent, “We may eat fruit from the trees of the garden,"
Genesis 3:3,"no Ngai aatwĩrire atĩrĩ, ‘Mũtikanarĩe matunda ma mũtĩ ũrĩa ũrĩ gatagatĩ ka mũgũnda ũyũ, na mũtikanaũhutie, nĩguo mũtigakue.’ ”","but not the fruit of the tree which is in the middle of the garden. God has said, ‘You shall not eat of it. You shall not touch it, lest you die.’ ”"
Genesis 3:4,"No nyoka ĩkĩĩra mũndũ-wa-nja ũcio atĩrĩ, “Ti-itherũ mũtingĩkua.","The serpent said to the woman, “You won’t really die,"
Genesis 3:5,"No Ngai nĩoĩ atĩ rĩrĩa mũkaarĩa matunda macio, maitho manyu nĩmakahingũka, mũtuĩke o ta Ngai, mũmenyage wega na ũũru.”","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.”"
Genesis 3:6,"Rĩrĩa mũndũ-wa-nja ũcio onire atĩ matunda ma mũtĩ ũcio maarĩ mega ma kũrĩa, na ma kwendeka makĩonwo na maitho, o na ma kwĩrirĩrio nĩ ũndũ wa kũũhĩgia mũndũ, agĩtua mamwe, akĩrĩa. Agĩcooka akĩhe mũthuuri wake, ũrĩa maarĩ nake, nake akĩrĩa.","When the woman saw that the tree was good for food, and that it was a delight to the eyes, and that the tree was to be desired to make one wise, she took some of its fruit, and ate. Then she gave some to her husband with her, and he ate it, too."
Genesis 3:7,"Hĩndĩ ĩyo maitho mao eerĩ makĩhingũka, nao makĩmenya atĩ maarĩ njaga; nĩ ũndũ ũcio magĩtumania mathangũ ma mũkũyũ, magĩĩthondekera kĩndũ gĩa kũhumbĩra njaga yao.","Their eyes were opened, and they both knew that they were naked. They sewed fig leaves together, and made coverings for themselves."
Genesis 3:8,"Hwaĩ-inĩ rĩrĩa riũa rĩarurĩte-rĩ, mũndũ ũcio na mũtumia wake makĩigua makinya ma Jehova Ngai agĩceera kũu mũgũnda-inĩ, nao makĩĩhitha mĩtĩ-inĩ ya mũgũnda nĩguo Jehova Ngai ndakamone.","They heard Yahweh God’s voice walking in the garden in the cool of the day, and the man and his wife hid themselves from the presence of Yahweh God among the trees of the garden."
Genesis 3:9,"No Jehova Ngai agĩĩta mũndũ ũcio, akĩmũũria atĩrĩ, “Ũrĩ ha?”","Yahweh God called to the man, and said to him, “Where are you?”"
Genesis 3:10,"Nake akĩmũcookeria atĩrĩ, “Niĩ ngũiguire ũgĩceera mũgũnda-inĩ ndeetigĩra tondũ nyuma njaga; nĩ ũndũ ũcio ndeehitha.”","The man said, “I heard your voice in the garden, and I was afraid, because I was naked; so I hid myself.”"
Genesis 3:11,"Nake Jehova akĩmũũria atĩrĩ, “Nũũ ũkwĩrire atĩ ũrĩ njaga? Kaĩ ũrĩĩte matunda ma mũtĩ ũrĩa ndagwaathire ngĩkwĩra ndũkanaũrĩe?”","God said, “Who told you that you were naked? Have you eaten from the tree that I commanded you not to eat from?”"
Genesis 3:12,"Mũndũ ũcio akiuga atĩrĩ, “Mũndũ-wa-nja ũrĩa waheire ndũũranie nake nĩwe ũũheire matunda mamwe ma mũtĩ ũcio, na niĩ ndarĩa.”","The man said, “The woman whom you gave to be with me, she gave me fruit from the tree, and I ate it.”"
Genesis 3:13,"Nake Jehova Ngai akĩũria mũndũ-wa-nja ũcio atĩrĩ, “Atĩ nĩ atĩa wĩkĩte?” Mũndũ-wa-nja ũcio akiuga atĩrĩ, “Nĩ nyoka ĩheenirie na niĩ ndarĩa matunda macio.”","Yahweh God said to the woman, “What have you done?” The woman said, “The serpent deceived me, and I ate.”"
Genesis 3:14,"Nĩ ũndũ ũcio Jehova Ngai akĩĩra nyoka atĩrĩ, “Tondũ nĩwĩkĩte ũguo-rĩ, “Wee ũrogwatwo nĩ kĩrumi gũkĩra mahiũ mothe na gũkĩra nyamũ ciothe cia gĩthaka! Ũrĩthiiaga na nda, na ũrĩrĩĩaga rũkũngũ matukũ mothe ma muoyo waku.","Yahweh God said to the serpent, “Because you have done this, you are cursed above all livestock, and above every animal of the field. You shall go on your belly and you shall eat dust all the days of your life."
Genesis 3:15,"Na nĩngũtũma kũgĩe ũthũ gatagatĩ gaku na mũndũ-wa-nja ũyũ, na gatagatĩ ka rũciaro rwaku na rwake; nake nĩagakũhehenja mũtwe, nawe nĩũkamũgũtha ndiira ya kũgũrũ gwake.”","I will put hostility between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.”"
Genesis 3:16,"Ningĩ akĩĩra mũndũ-wa-nja ũcio atĩrĩ, “Nĩngũkũingĩhĩria ruo mũno hĩndĩ ya gũciara; ũrĩciaraga ciana na ruo. Merirĩria maku marĩkoragwo marĩ harĩ mũthuuriguo, nake nĩarĩgwathaga.”","To the woman he said, “I will greatly multiply your pain in childbirth. You will bear children in pain. Your desire will be for your husband, and he will rule over you.”"
Genesis 3:17,"Ningĩ Ngai akĩĩra Adamu atĩrĩ, “Tondũ nĩwathĩkĩire mũtumia waku, na warĩa matunda ma mũtĩ ũrĩa ndagwaathire, ngĩkwĩra atĩ, ‘Ndũkanarĩe,’ “Thĩ nĩyarumwo nĩ ũndũ waku; ũrĩrĩĩaga irio ciayo na ruo rwa mĩnoga matukũ mothe ma muoyo waku.","To Adam he said, “Because you have listened to your wife’s voice, and have eaten from the tree, about which I commanded you, saying, ‘You shall not eat of it,’ the ground is cursed for your sake. You will eat from it with much labor all the days of your life."
Genesis 3:18,"Ĩrĩgũciaragĩra mĩigua na mahiũ ma nyeki-inĩ, nawe ũrĩrĩĩaga mĩmera ya mũgũnda.",It will yield thorns and thistles to you; and you will eat the herb of the field.
Genesis 3:19,"Ũrĩrĩĩaga irio cia thithino ya mĩnoga yaku, o nginya rĩrĩa ũgaacooka tĩĩri-inĩ, tondũ nokuo warutĩtwo; tondũ wee ũrĩ rũkũngũ na ũgaacooka o rũkũngũ-inĩ.”","You will eat bread by the sweat of your face until you return to the ground, for you were taken out of it. For you are dust, and you shall return to dust.”"
Genesis 3:20,"Adamu agĩĩta mũtumia wake Hawa, tondũ nĩwe watuĩkire nyina wa arĩa othe matũũraga muoyo.",The man called his wife Eve because she would be the mother of all the living.
Genesis 3:21,"Jehova Ngai agĩthondekera Adamu na mũtumia wake nguo cia njũũa, akĩmahumba.","Yahweh God made garments of animal skins for Adam and for his wife, and clothed them."
Genesis 3:22,"Nake Jehova Ngai akiuga atĩrĩ, “Mũndũ ũyũ nĩatuĩkĩte o ta ũmwe witũ, akamenya wega na ũũru. Ndagĩrĩire gwĩtĩkĩrio atue matunda ma mũtĩ wa muoyo o namo, amarĩe nake atũũre nginya tene.”","Yahweh God said, “Behold, the man has become like one of us, knowing good and evil. Now, lest he reach out his hand, and also take of the tree of life, and eat, and live forever—”"
Genesis 3:23,Nĩ ũndũ ũcio Jehova Ngai akĩmũingata kuuma Mũgũnda wa Edeni athiĩ akarĩmage tĩĩri-inĩ kũrĩa aarutĩtwo.,"Therefore Yahweh God sent him out from the garden of Eden, to till the ground from which he was taken."
Genesis 3:24,"Ngai aarĩkia kũrutũrũra mũndũ ũcio-rĩ, akĩiga akerubi mwena wa irathĩro wa Mũgũnda wa Edeni, o na rũhiũ rwa njora rwarĩrĩmbũkaga mwaki na rwahenagia mbarĩ ciothe, nĩ ũndũ wa kũgitĩra njĩra ya gũthiĩ mũtĩ-inĩ ũcio wa muoyo. 4","So he drove out the man; and he placed cherubim† at the east of the garden of Eden, and a flaming sword which turned every way, to guard the way to the tree of life. 4"
Genesis 4:1,"Nake Adamu agĩkoma na mũtumia wake Hawa, nake akĩgĩa nda, agĩciara Kaini. Nake akiuga atĩrĩ, “Ndĩkũgĩa na mwana wa kahĩĩ nĩ ũndũ wa gũteithio nĩ Jehova.”","The man knew† Eve his wife. She conceived,‡ and gave birth to Cain, and said, “I have gotten a man with Yahweh’s help.”"
Genesis 4:2,"Thuutha ũcio agĩciara Habili, mũrũ wa nyina. Habili aarĩ mũrĩithi wa mbũri nake Kaini aarĩ mũrĩmi.","Again she gave birth, to Cain’s brother Abel. Abel was a keeper of sheep, but Cain was a tiller of the ground."
Genesis 4:3,"Maikarĩte kwa ihinda-rĩ, Kaini akĩrehe maciaro mamwe ma mũgũnda marĩ igongona kũrĩ Jehova.","As time passed, Cain brought an offering to Yahweh from the fruit of the ground."
Genesis 4:4,"No Habili akĩrehe marigithathi mamwe marĩa manoru ma rũũru rwake. Nake Jehova agĩkenio nĩ Habili na igongona rĩake,","Abel also brought some of the firstborn of his flock and of its fat. Yahweh respected Abel and his offering,"
Genesis 4:5,"no ndaakenirio nĩ Kaini na igongona rĩake. Nĩ ũndũ ũcio Kaini akĩrakara mũno, na agĩtukia gĩthiithi.","but he didn’t respect Cain and his offering. Cain was very angry, and the expression on his face fell."
Genesis 4:6,"Nake Jehova Ngai akĩũria Kaini atĩrĩ, “Ũrakarĩte nĩkĩ? Na nĩ kĩĩ gĩtũmĩte ũtukie gĩthiithi?","Yahweh said to Cain, “Why are you angry? Why has the expression of your face fallen?"
Genesis 4:7,"Ũngĩka ũrĩa kwagĩrĩire-rĩ, no wage gwĩtĩkĩrĩka? No ũngĩaga gwĩka ũrĩa kwagĩrĩire-rĩ, mehia makuoheirie mũrango-inĩ waku makĩenda gũgwatha; no wee no nginya ũmatoorie.”","If you do well, won’t it be lifted up? If you don’t do well, sin crouches at the door. Its desire is for you, but you are to rule over it.”"
Genesis 4:8,"Thuutha ũcio Kaini akĩĩra mũrũ wa nyina Habili atĩrĩ, “Nĩtumagare tũthiĩ mũgũnda.” Na rĩrĩa maarĩ kũu mũgũnda, Kaini agĩtharĩkĩra mũrũ wa nyina Habili, akĩmũũraga.","Cain said to Abel, his brother, “Let’s go into the field.” While they were in the field, Cain rose up against Abel, his brother, and killed him."
Genesis 4:9,"Nake Jehova akĩũria Kaini atĩrĩ, “Arĩ ha mũrũ-wa-nyũkwa Habili?” Nake akĩmũcookeria atĩrĩ, “Niĩ ndiũĩ, kaĩ arĩ niĩ mũmenyereri wa mũrũ-wa-maitũ?”","Yahweh said to Cain, “Where is Abel, your brother?” He said, “I don’t know. Am I my brother’s keeper?”"
