Reference,Kikuyu,English
2 Corinthians 2:4,"Nĩgũkorwo ndamwandĩkĩire ndĩ mũthĩĩnĩku mũno, na ndĩ na ruo rwa ngoro na maithori maingĩ, ti atĩ nĩguo ndĩmũiguithie kĩeha, no nĩguo ndĩmũmenyithie wendo ũrĩa ndĩmwendete naguo.","For out of much affliction and anguish of heart I wrote to you with many tears, not that you should be made to grieve, but that you might know the love that I have so abundantly for you."
2 Corinthians 2:5,"Angĩkorwo nĩ kũrĩ mũndũ ũiguithĩtie amwe anyu kĩeha-rĩ, ti niĩ aiguithĩtie, no nĩ inyuothe aiguithĩtie kĩeha. Ndiroiga ũguo ngĩhatĩrĩria ũrĩa wĩkĩte ũguo.","But if any has caused sorrow, he has caused sorrow not to me, but in part (that I not press too heavily) to you all."
2 Corinthians 2:6,"Iherithia rĩrĩa aherithĩtio nĩ andũ arĩa aingĩ anyu, nĩrĩmũiganĩte.",This punishment which was inflicted by the many is sufficient for such a one;
2 Corinthians 2:7,"Rĩu inyuĩ-rĩ, nĩmwagĩrĩirwo nĩkũmũrekera na kũmũũmĩrĩria, nĩguo ndakae gũtoorio nĩ kĩeha gĩkĩrĩte.","so that, on the contrary, you should rather forgive him and comfort him, lest by any means such a one should be swallowed up with his excessive sorrow."
2 Corinthians 2:8,"Nĩ ũndũ ũcio, ndamũthaitha mũmuonie atĩ no mũmwendete.",Therefore I beg you to confirm your love toward him.
2 Corinthians 2:9,"Gĩtũmi kĩrĩa gĩatũmire ndĩmwandĩkĩre marũa macio nĩndĩmũgerie, na menye kana no mwĩtiirie magerio na mwathĩkage maũndũ-inĩ mothe.","For to this end I also wrote, that I might know the proof of you, whether you are obedient in all things."
2 Corinthians 2:10,"Mũndũ ũrĩa mũngĩrekera, o na niĩ nĩndamũrekera. Naguo ũndũ ũrĩa ndekanĩire-rĩ (hangĩkorwo nĩ haarĩ ũndũ o na ũrĩkũ wa kũrekanĩra), ũndũ ũcio ndaũrekanĩra nĩ ũndũ wanyu ndĩ mbere ya Kristũ,","Now I also forgive whomever you forgive anything. For if indeed I have forgiven anything, I have forgiven that one for your sakes in the presence of Christ,"
2 Corinthians 2:11,nĩguo Shaitani ndakae gũtũhoota. Nĩgũkorwo tũtirigĩtwo nĩ mawara make.,"that no advantage may be gained over us by Satan, for we are not ignorant of his schemes."
2 Corinthians 2:12,"Na rĩrĩ, rĩrĩa ndaathiire Teroa kũhunjia Ũhoro-ũrĩa-Mwega wa Kristũ, na ngĩkora Mwathani ahingũrĩte mũrango-rĩ,","Now when I came to Troas for the Good News of Christ, and when a door was opened to me in the Lord,"
2 Corinthians 2:13,"ndiigana kũgĩa na thayũ ngoro-inĩ yakwa, tondũ ndiakorire mũrũ-wa-Ithe witũ Tito kuo. Nĩ ũndũ ũcio ngiugĩra andũ akuo ũhoro, ngĩcooka ngĩthiĩ nginya Makedonia.","I had no relief for my spirit, because I didn’t find Titus my brother, but taking my leave of them, I went out into Macedonia."
2 Corinthians 2:14,"No rĩrĩ, Ngai arogoocwo, o we ũrĩa ũtũtongoragia hĩndĩ ciothe na ũhootani thĩinĩ wa Kristũ, nake agatũhũthagĩra ta tũrĩ mũtararĩko mwega wa kũmemerekia ũhoro wa kũmenya Kristũ kũndũ guothe.","Now thanks be to God who always leads us in triumph in Christ, and reveals through us the sweet aroma of his knowledge in every place."
2 Corinthians 2:15,"Tondũ ithuĩ tũrĩ mũtararĩko wa Kristũ ũrĩa ũkinyaga harĩ Ngai, kũrĩ arĩa marahonokio o na arĩa maroora.",For we are a sweet aroma of Christ to God in those who are being saved and in those who perish:
2 Corinthians 2:16,"Kũrĩ arĩa maroora-rĩ, tũrĩ mũnungo mũũru wa gĩkuũ; no kũrĩ arĩa marahonokio-rĩ, tũrĩ mũtararĩko wa muoyo. Nũũ ũngĩhota wĩra ta ũcio?","to the one a stench from death to death, to the other a sweet aroma from life to life. Who is sufficient for these things?"
2 Corinthians 2:17,"Ithuĩ tũtiĩkaga ta ũrĩa andũ aingĩ mekaga; tũtionjorithagia kiugo kĩa Ngai nĩguo tuone uumithio. Handũ ha gwĩka ũguo-rĩ, ithuĩ twaragia tũrĩ na wĩhokeku thĩinĩ wa Kristũ mbere ya Ngai, ta andũ matũmĩtwo nĩ Ngai.","For we are not as so many, peddling the word of God. But as of sincerity, but as of God, in the sight of God, we speak in Christ."
2 Corinthians 3:1,Anga nĩtũraambĩrĩria gũcooka kwĩgaathĩrĩria? Kana hihi nĩtũbataire kũheo marũa ma gũtũ- gaathĩrĩria kũrĩ inyuĩ kana moimĩte kũrĩ inyuĩ ta andũ arĩa angĩ?,"Are we beginning again to commend ourselves? Or do we need, as do some, letters of commendation to you or from you?"
2 Corinthians 3:2,"Inyuĩ ene nĩ inyuĩ marũa maitũ, maandĩkĩtwo ngoro-inĩ ciitũ, mamenyekete na magathomagwo nĩ andũ othe.","You are our letter, written in our hearts, known and read by all men,"
2 Corinthians 3:3,"Inyuĩ nĩmuonanagia atĩ mũrĩ marũa moimĩte kũrĩ Kristũ, inyuĩ mũrĩ maciaro ma ũtungata witũ, marũa mataandĩkĩtwo na rangi, no maandĩkĩtwo na Roho wa Ngai ũrĩa ũrĩ muoyo. Matiandĩkĩtwo ihengere-inĩ cia mahiga, no maandĩkĩtwo ihengere-inĩ cia ngoro cia andũ.","being revealed that you are a letter of Christ, served by us, written not with ink, but with the Spirit of the living God; not in tablets of stone, but in tablets that are hearts of flesh."
2 Corinthians 3:4,Ũcio nĩguo ũũmĩrĩru witũ harĩ Ngai nĩ ũndũ wa Kristũ.,"Such confidence we have through Christ toward God,"
2 Corinthians 3:5,"Na ti atĩ tũrĩ na ũhoti ithuĩ ene tũngĩĩgaathĩra, no ũhoti witũ uumaga kũrĩ Ngai.","not that we are sufficient of ourselves to account anything as from ourselves; but our sufficiency is from God,"
2 Corinthians 3:6,"Nĩwe ũtũhotithĩtie tũtuĩke ndungata cia kĩrĩkanĩro kĩrĩa kĩerũ, nakĩo ti kĩa ũhoro ũrĩa mwandĩke, no nĩ kĩa Roho; nĩgũkorwo ũhoro ũrĩa mwandĩke nĩ kũũraga ũragaga, no Roho aheanaga muoyo.","who also made us sufficient as servants of a new covenant, not of the letter but of the Spirit. For the letter kills, but the Spirit gives life."
2 Corinthians 3:7,"Na rĩrĩ, angĩkorwo ũtungata ũrĩa wa tene, ũrĩa wandĩkĩtwo na ndemwa ihengere-inĩ cia mahiga, wokire ũrĩ na riiri, o nginya andũ a Isiraeli makĩremwo nĩgũikara marorete ũthiũ wa Musa tondũ wa ũrĩa warĩ na riiri, o na gũtuĩka riiri ũcio nĩwathiraga-rĩ,","But if the service of death, written engraved on stones, came with glory, so that the children of Israel could not look steadfastly on the face of Moses for the glory of his face, which was passing away,"
2 Corinthians 3:8,githĩ ũtungata wa Roho to ũgĩkorwo ũkĩrĩ na riiri makĩria?,won’t service of the Spirit be with much more glory?
2 Corinthians 3:9,"Angĩkorwo ũtungata ũrĩa ũtuaga andũ ehia nĩ ũrĩ riiri-rĩ, githĩ ũtungata ũrĩa ũrehaga ũthingu ndũngĩgĩkorwo ũrĩ na riiri makĩria!","For if the service of condemnation has glory, the service of righteousness exceeds much more in glory."
2 Corinthians 3:10,"Nĩgũkorwo ũhoro ũrĩa warĩ na riiri mbere, rĩu ndũrĩ na riiri ũkĩringithanio na riiri ũcio ũngĩ ũũkĩrĩte.","For most certainly that which has been made glorious has not been made glorious in this respect, by reason of the glory that surpasses."
2 Corinthians 3:11,"Na angĩkorwo ũhoro ũcio wathiraga wokire na riiri-rĩ, ũcio ũngĩ wa gũtũũra ndũngĩgĩkorwo na riiri makĩria!","For if that which passes away was with glory, much more that which remains is in glory."
2 Corinthians 3:12,"Nĩ ũndũ ũcio-rĩ, twaragia ũhoro tũũmĩrĩirie mũno, nĩ ũndũ wa kĩĩrĩgĩrĩro kĩu.","Having therefore such a hope, we use great boldness of speech,"
2 Corinthians 3:13,"Ithuĩ tũtitariĩ ta Musa, ũrĩa wehumbagĩra ũthiũ na gĩtambaya nĩguo agirĩrĩrie andũ a Isiraeli gũcũthĩrĩria ũthiũ wake rĩrĩa ũkengi ũcio wathiraga.","and not as Moses, who put a veil on his face so that the children of Israel wouldn’t look steadfastly on the end of that which was passing away."
2 Corinthians 3:14,"No rĩrĩ, meciiria mao nĩmaritirio, nĩgũkorwo nginya ũmũthĩ gĩtambaya o kĩu gĩkoragwo o ho hĩndĩ ĩrĩa kĩrĩkanĩro kĩu gĩkũrũ kĩao gĩgũthomwo. Gĩtambaya kĩu gĩtirĩ kĩeherio, tondũ kĩeheragio nĩ ũndũ wa gwĩtĩkia Kristũ.","But their minds were hardened, for until this very day at the reading of the old covenant the same veil remains, because in Christ it passes away."
2 Corinthians 3:15,"O na nginya ũmũthĩ rĩrĩa watho wa Musa ũgũthomwo- rĩ, gĩtambaya kĩu no kĩhumbagĩra ngoro ciao.","But to this day, when Moses is read, a veil lies on their heart."
2 Corinthians 3:16,"No rĩrĩa rĩothe mũndũ o na ũ agarũrũkĩra Mwathani- rĩ, gĩtambaya kĩu nĩkĩeheragio.","But whenever someone turns to the Lord, the veil is taken away."
2 Corinthians 3:17,"Na rĩrĩ, Mwathani nĩwe Roho, na harĩa Roho wa Mwathani arĩ, hau nĩ harĩ na wĩyathi.","Now the Lord is the Spirit; and where the Spirit of the Lord is, there is liberty."
2 Corinthians 3:18,"Na ithuĩ ithuothe arĩa tũtahumbĩrĩte mothiũ maitũ, nĩtũhenahenagia riiri wa Mwathani ta tũrĩ icicio, na nĩtũgarũragwo nĩguo tũhaanane nake tũrĩ na riiri wa gũtũũra ũrĩa ũthiiaga o ũkĩongererekaga, o uumĩte kũrĩ Mwathani, ũrĩa arĩ we Roho.","But we all, with unveiled face seeing the glory of the Lord as in a mirror, are transformed into the same image from glory to glory, even as from the Lord, the Spirit."
2 Corinthians 4:1,"Tondũ ũcio, kuona atĩ nĩ tũrĩ na ũtungata ũcio nĩ ũndũ wa tha cia Ngai-rĩ, tũtiũragwo nĩ hinya.","Therefore, seeing we have this ministry, even as we obtained mercy, we don’t faint."
2 Corinthians 4:2,"No ithuĩ nĩtũreganĩte na mĩthiĩre ya hitho na ya thoni; ithuĩ tũtithiiaga na mĩthiĩre ya wara na tũtitukanagia kiugo kĩa Ngai na maheeni. Handũ ha ũguo-rĩ, nĩ ũhoro wa ma tũheanaga hatarĩ ũndũ tũkuongerera, na tũrĩ mbere ya Ngai, nĩtũgeragia gũtũma thamiri cia o mũndũ itwĩtĩkĩre.","But we have renounced the hidden things of shame, not walking in craftiness nor handling the word of God deceitfully, but by the manifestation of the truth commending ourselves to every man’s conscience in the sight of God."
2 Corinthians 4:3,"O na angĩkorwo ũhoro witũ ũrĩa tũhunjagia nĩmũhumbĩre-rĩ, ũhumbĩrĩtwo kũrĩ arĩa maroora.","Even if our Good News is veiled, it is veiled in those who are dying,"
2 Corinthians 4:4,"Nayo ngai ya mahinda maya, nĩtũmĩte meciiria ma andũ arĩa matetĩkĩtie matumane, nĩgeetha matigathererwo nĩ ũtheri wa Ũhoro-ũrĩa-Mwega wa riiri wa Kristũ, o we ũrĩa arĩ we mũhaanĩre wa Ngai.","in whom the god of this world has blinded the minds of the unbelieving, that the light of the Good News of the glory of Christ, who is the image of God, should not dawn on them."
2 Corinthians 4:5,"Nĩgũkorwo ti ũhoro witũ ithuĩ ene tũhunjagia, no tũhunjagia Jesũ Kristũ arĩ we Mwathani, na ithuĩ tũrĩ ndungata cianyu nĩ ũndũ wa Jesũ.","For we don’t preach ourselves, but Christ Jesus as Lord, and ourselves as your servants for Jesus’ sake,"
2 Corinthians 4:6,"Tondũ Ngai ũrĩa woigire, “Ũtheri nĩware nduma-inĩ,” nĩwe watũmire ũtheri wake ware ngoro-inĩ ciitũ nĩguo tũheo ũtheri wa kũmenyithagia andũ riiri wa Ngai ũcio wonekaga ũthiũ-inĩ wa Kristũ.","seeing it is God who said, “Light will shine out of darkness,”* who has shone in our hearts to give the light of the knowledge of the glory of God in the face of Jesus Christ."
2 Corinthians 4:7,"No rĩrĩ, ithuĩ tũkuuĩte kĩgĩĩna kĩu tũhaana ta tũrĩ na nyũngũ cia rĩũmba* nĩgeetha kũmenyeke atĩ ũhoti ũyũ mũnene uumĩte kũrĩ Ngai no nduumaga kũrĩ ithuĩ.","But we have this treasure in clay vessels, that the exceeding greatness of the power may be of God and not from ourselves."
2 Corinthians 4:8,"Ithuĩ tũhatĩkĩtwo mũno na mĩena yothe, no tũtihehenjetwo; nĩtũrigĩtwo nĩ wa gwĩka, no tũtikuĩte ngoro;","We are pressed on every side, yet not crushed; perplexed, yet not to despair;"
2 Corinthians 4:9,"na nĩtũnyariirĩtwo, no tũtitiganĩirio; nĩtũrũndĩtwo, no tũtiniinĩtwo.","pursued, yet not forsaken; struck down, yet not destroyed;"
2 Corinthians 4:10,"Hĩndĩ ciothe tũkoragwo tũkuuĩte gĩkuũ kĩa Jesũ na mĩĩrĩ iitũ, nĩguo muoyo wa Jesũ o naguo ũguũranagĩrio thĩinĩ wa mĩĩrĩ iitũ.","always carrying in the body the putting to death of the Lord Jesus, that the life of Jesus may also be revealed in our body."
2 Corinthians 4:11,"Nĩgũkorwo ithuĩ arĩa tũrĩ muoyo tũtũire tũneanagwo gĩkuũ-inĩ nĩ ũndũ wa Jesũ, nĩgeetha muoyo wake ũguũranagĩrio thĩinĩ wa mĩĩrĩ ĩno iitũ ĩkuuaga.","For we who live are always delivered to death for Jesus’ sake, that the life also of Jesus may be revealed in our mortal flesh."
2 Corinthians 4:12,"Nĩ ũndũ wa ũguo-rĩ, gĩkuũ kĩrutaga wĩra thĩinĩ witũ, no muoyo ũkaruta wĩra thĩinĩ wanyu.","So then death works in us, but life in you."
2 Corinthians 4:13,"Nĩ kwandĩkĩtwo atĩrĩ: “Tondũ nĩndetĩkirie; nĩkĩo ndaaririe.” Nĩ ũndũ wa roho o ro ũcio wa wĩtĩkio-rĩ, o na ithuĩ nĩtwĩtĩkĩtie na nĩ ũndũũcio tũkaaria,","But having the same spirit of faith, according to that which is written, “I believed, and therefore I spoke.”* We also believe, and therefore we also speak,"
2 Corinthians 4:14,"tondũ nĩtũũĩ atĩ ũrĩa wariũkirieMwathani Jesũ kuuma kũrĩ arĩa akuũ, o na ithuĩ nĩagatũriũkia hamwe na Jesũ, na atũrũgamie mbere yake hamwe na inyuĩ.","knowing that he who raised the Lord Jesus will raise us also through† Jesus, and will present us with you."
2 Corinthians 4:15,"Maũndũ maya mothe nĩmakũmũguna, nĩgeetha wega ũrĩa ũrakinyĩrĩra andũ aingĩ makĩria ũtũme ngaatho ciyũrĩrĩre nĩgeetha Ngai agoocagwo.","For all things are for your sakes, that the grace, being multiplied through the many, may cause the thanksgiving to abound to the glory of God."
2 Corinthians 4:16,"Tondũ ũcio tũtiũragwo nĩ hinya. O na gũtuĩka mwena wa nja nĩtũrathirĩrĩkĩra, no mũndũ wa thĩinĩ nĩ kwerũhio erũhagio o mũthenya.","Therefore we don’t faint, but though our outward person is decaying, yet our inward person is renewed day by day."
2 Corinthians 4:17,Nĩgũkorwo mathĩĩna maitũ mahũthũ na ma ihinda inini maratũma tũreherwo riiri ũmakĩrĩte wa tene na tene.,"For our light affliction, which is for the moment, works for us more and more exceedingly an eternal weight of glory,"
2 Corinthians 4:18,"Nĩ ũndũ ũcio, tũticũthagĩrĩria kĩrĩa kĩroneka, no tũcũthagĩrĩria kĩrĩa gĩtonekaga. Nĩgũkorwo kĩrĩa kĩonekaga nĩ gĩa kahinda, no kĩrĩa gĩtonekaga nĩ gĩa gũtũũra tene na tene. 5","while we don’t look at the things which are seen, but at the things which are not seen. For the things which are seen are temporal, but the things which are not seen are eternal."
2 Corinthians 5:1,"Na rĩrĩ, nĩtũũĩ atĩ hema ĩno ya gũkũ thĩ, ĩno tũtũũraga thĩinĩ wayo, ĩngĩtharũrio-rĩ, nĩ tũrĩ na nyũmba ĩngĩ yumĩte kũrĩ Ngai, nyũmba ĩtaakĩtwo na moko ma andũ, ya gũtũũra tene na tene ĩrĩ kũu igũrũ.","For we know that if the earthly house of our tent is dissolved, we have a building from God, a house not made with hands, eternal, in the heavens."
2 Corinthians 5:2,"Rĩu nĩtũcaayaga, tũkĩĩriragĩria kũhumbwo na nyũmba ĩyo ĩngĩ iitũ ya kuuma igũrũ,","For most certainly in this we groan, longing to be clothed with our habitation which is from heaven,"
2 Corinthians 5:3,tondũ twahumbwo ũguo tũtigakorwo tũrĩ njaga.,"if indeed being clothed, we will not be found naked."
2 Corinthians 5:4,"Nĩgũkorwo rĩrĩa rĩothe tũrĩ thĩinĩ wa hema ĩno-rĩ, nĩtũcaayaga na tũkaritũhĩrwo, tondũ tũtiendaga kwaũrwo, no twendaga tũhumbwo na mwĩrĩ ũcio witũ wa kuuma igũrũ, nĩgeetha mwĩrĩ ũyũ wa gũkua ũmerio nĩ muoyo.","For indeed we who are in this tent do groan, being burdened, not that we desire to be unclothed, but that we desire to be clothed, that what is mortal may be swallowed up by life."
2 Corinthians 5:5,"Na rĩrĩ, Ngai nĩwe ũtũmbĩte nĩ ũndũ wa gĩtũmi kĩu kĩũmbe, na nĩatũheete Roho arĩ ta mwĩhoko wa kũrũgamĩrĩra maũndũ marĩa magooka.","Now he who made us for this very thing is God, who also gave to us the down payment of the Spirit."
2 Corinthians 5:6,"Tondũ ũcio tũikaraga hĩndĩ ciothe tũrĩ na ũũmĩrĩru, tũkĩmenyaga atĩ rĩrĩa rĩothe tũikaraga thĩinĩ wa mwĩrĩ taarĩ guo mũciĩ witũ, tũikaraga tũraihanĩrĩirie na Mwathani.","Therefore we are always confident and know that while we are at home in the body, we are absent from the Lord;"
2 Corinthians 5:7,"Tũtũũragio nĩ ũndũ wa gwĩtĩkia, no tũtitũũragio nĩ ũndũ wa kuona na maitho.","for we walk by faith, not by sight."
