Reference,Kikuyu,English
Philippians 1:11,"na mũtũũre mũiyũrĩtwo nĩ maciaro ma ũthingu marĩa monekaga na ũndũ wa Jesũ Kristũ, nĩguo Ngai akumagio na agoocagwo.","being filled with the fruits of righteousness which are through Jesus Christ, to the glory and praise of God."
Philippians 1:12,"Na rĩu ariũ na aarĩ a Ithe witũ, nĩngwenda mũmenye atĩ maũndũ marĩa mangorete ti-itherũ nĩmatũmĩte Ũhoro-ũrĩa-Mwega ũthiĩ na mbere.","Now I desire to have you know, brothers,‡ that the things which happened to me have turned out rather to the progress of the Good News,"
Philippians 1:13,"Nĩ ũndũ ũcio-rĩ, nĩkũmenyekete wega nĩ arangĩri a nyũmba ya mũthamaki, o na kũrĩ andũ arĩa angĩ othe atĩ niĩ njohetwo na mĩnyororo nĩ ũndũ wa Kristũ.","so that it became evident to the whole palace§ guard, and to all the rest, that my bonds are in Christ,"
Philippians 1:14,"Nĩ ũndũ wa ũrĩa njohetwo, ariũ na aarĩ a Ithe witũ aingĩ nĩmomĩrĩirio kwaria kiugo kĩa Ngai marĩ na ũũmĩrĩru mũnene na matarĩ na guoya.","and that most of the brothers in the Lord, being confident through my bonds, are more abundantly bold to speak the word of God without fear."
Philippians 1:15,"Nĩ ũhoro wa ma atĩ amwe mahunjagia Kristũ marĩ na ũiru na ngarari, no angĩ mahunjagia marĩ na ngoro njega.","Some indeed preach Christ even out of envy and strife, and some also out of good will."
Philippians 1:16,"Acio mahunjagia marĩ na ngoro njega-rĩ, mekaga ũguo marĩ na wendani, makĩmenyaga atĩ njigĩĩtwo gũkũ nĩ ũndũ wa kũrũĩrĩra Ũhoro-ũrĩa-Mwega.","The former insincerely preach Christ from selfish ambition, thinking that they add affliction to my chains;"
Philippians 1:17,"Acio angĩ mahunjagia ũhoro wa Kristũ makĩenda kwĩguna, matarĩ na ngoro theru, mageciiragia atĩ meka ũguo nĩmekũny- ongererithia thĩĩna rĩu ndĩ muohe.","but the latter out of love, knowing that I am appointed for the defense of the Good News."
Philippians 1:18,"No rĩrĩ, ũcio ti ũndũ wa bata kũrĩ niĩ. Ũndũ ũrĩa wa bata nĩ atĩ Kristũ nĩahunjagio na njĩra o yothe, o na ĩngĩtuĩka nĩ njĩra ya ũhinga, kana nĩ njĩra ya ũhoro wa ma. Na nĩ ũndũ wa ũguo-rĩ, nĩngenaga. Ĩĩ, o na no ngũthiĩ na mbere na gũkena,","What does it matter? Only that in every way, whether in pretense or in truth, Christ is proclaimed. I rejoice in this, yes, and will rejoice."
Philippians 1:19,"nĩgũkorwo nĩnjũũĩ atĩ nĩ ũndũ wa mahooya manyu na ũteithio ũrĩa ũheanĩtwo nĩ Roho wa Jesũ Kristũ, maũndũ marĩa mangorete nĩmakagarũrũka matuĩke ma kũhonokia.","For I know that this will turn out to my salvation through your prayers and the supply of the Spirit of Jesus Christ,"
Philippians 1:20,"Nĩnjĩrĩgĩrĩire ngĩhĩahĩaga na ngehoka atĩ ndigaconoka o na atĩa, no atĩ ngorwo na ũũmĩrĩru mũiganu nĩgeetha rĩu, na o ta ũrĩa ndũire, Kristũ atũũgagĩrio thĩinĩ wa mwĩrĩ wakwa, ingĩkorwo ndĩ muoyo o na kana nguĩte.","according to my earnest expectation and hope, that I will in no way be disappointed, but with all boldness, as always, now also Christ will be magnified in my body, whether by life or by death."
Philippians 1:21,"Nĩgũkorwo harĩ niĩ-rĩ, gũtũũra muoyo nĩ Kristũ, nakuo gũkua-rĩ, nĩ uumithio.","For to me to live is Christ, and to die is gain."
Philippians 1:22,"No rĩrĩ, kũngĩkorwo gũtũũra muoyo ndĩ na mwĩrĩ nĩkuo kũngĩtũma wĩra wakwa ũgĩe na maciaro-rĩ, nĩ kĩĩ ingĩgĩthuura? Niĩ ndiũũĩ!","But if I live on in the flesh, this will bring fruit from my work; yet I don’t know what I will choose."
Philippians 1:23,"Niĩ nĩnguucanĩirio nĩ maũndũ maya meerĩ: Ndĩriragĩria gũthiĩ ngatũũranie na Kristũ, na ũguo nĩguo wega makĩria;","But I am hard pressed between the two, having the desire to depart and be with Christ, which is far better."
Philippians 1:24,no gũtũũra muoyo ndĩ na mwĩrĩ ũyũ nĩ ũndũ wanyu nĩ kwagĩrĩire mũno makĩria.,Yet to remain in the flesh is more needful for your sake.
Philippians 1:25,"Na tondũ nĩmenyete ũguo kũna- rĩ, nĩnjũũĩ atĩ nĩngũtũũra muoyo, na nĩngũtũũrania na inyuĩ inyuothe nĩguo ndũme mũthiiage na mbere, na mũgĩe na gĩkeno nĩ ũndũ wa ũrĩa mwĩtĩkĩtie,","Having this confidence, I know that I will remain, yes, and remain with you all for your progress and joy in the faith,"
Philippians 1:26,"nĩgeetha ndakorwo na inyuĩ rĩngĩ, gĩkeno kĩanyu kĩiyũrĩrĩre thĩinĩ wa Kristũ Jesũ nĩ ũndũ wakwa.",that your boasting† may abound in Christ Jesus in me through my presence with you again.
Philippians 1:27,"Na rĩrĩ, ũndũ ũrĩa ũrĩ bata nĩ atĩ mũthiiage na mĩthiĩre ĩrĩa yaganĩrĩire na Ũhoro-ũrĩa-Mwega wa Kristũ, nĩgeetha ingĩũka kũmũrora kana njage gũũka, njiguage ũhoro wanyu o na itarĩ hamwe na inyuĩ menyage atĩ nĩmũikarĩte mwĩhaandĩte wega mũrĩ na roho o ro ũmwe, mũkĩrũĩrĩra wĩtĩkio wa Ũhoro-ũrĩa-Mwega mũrĩ na ngoro ĩmwe,","Only let your way of life be worthy of the Good News of Christ, that whether I come and see you or am absent, I may hear of your state, that you stand firm in one spirit, with one soul striving for the faith of the Good News;"
Philippians 1:28,"mũtekũmakio o na atĩa nĩ arĩa mamũthũire. Naguo ũndũ ũcio ũtuĩke kĩmenyithia kũrĩ o atĩ nĩmakanangwo, no atĩ inyuĩ nĩmũkahonokio, na Ngai we mwene nĩwe ũkaamũhonokia.","and in nothing frightened by the adversaries, which is for them a proof of destruction, but to you of salvation, and that from God."
Philippians 1:29,"Nĩgũkorwo ha ũhoro wa Kristũ-rĩ, nĩmwĩtĩkĩrĩtio kũmwĩtĩkia, na to kũmwĩtĩkia kuo gwiki, o na kũnyariirwo nĩ ũndũ wake,","Because it has been granted to you on behalf of Christ, not only to believe in him, but also to suffer on his behalf,"
Philippians 1:30,"kuona atĩ nĩmũrarũa mbaara ĩrĩa muonete ngĩrũa, na noyo mũraigua atĩ nĩ ndĩrarũa o na rĩu.",having the same conflict which you saw in me and now hear is in me.
Philippians 2:1,"Mũngĩkorwo mũrĩ na ũndũ o wothe wa kũũmanĩrĩria uumanĩte na ũrĩa mũnyiitithanĩtio na Kristũ, kana ũndũ o wothe wa kũhoorerania uumanĩte na wendani wake, o na kana wa kũgĩa na ngwatanĩro o yothe yumanĩte na Roho, o na kana ũhoro o wothe wa gũcaayanĩra na wa kũiguanĩra tha uumanĩte na Kristũ-rĩ,","If therefore there is any exhortation in Christ, if any consolation of love, if any fellowship of the Spirit, if any tender mercies and compassion,"
Philippians 2:2,"gĩtũmagei gĩkeno gĩakwa kĩiganĩre kũna nĩ ũndũ wa gũtũũra mũrĩ a mwĩciirĩrie o ro ũmwe, na mwendaine na wendani o ũmwe, na mũrĩ kĩndũ kĩmwe thĩinĩ wa roho o na meciiria.","make my joy full by being like-minded, having the same love, being of one accord, of one mind;"
Philippians 2:3,"Mũtikaneke ũndũ mũkĩenda kwĩguna inyuĩ ene, o na kana nĩ ũndũ wa kwĩgaatha, no ikaragai mwĩnyiihĩtie, o mũndũ agatuaga mũndũ ũrĩa ũngĩ nĩ mwega makĩria yake mwene.","doing nothing through rivalry or through conceit, but in humility, each counting others better than himself;"
Philippians 2:4,"O mũndũ wanyu ndakarũmbũyagie maũndũ o marĩa mamũkoniĩ, no nĩarũmbũyagie maũndũ ma andũ arĩa angĩ o namo.","each of you not just looking to his own things, but each of you also to the things of others."
Philippians 2:5,Mwĩciirĩrie wanyu wagĩrĩirwo ũtuĩke o ta ũrĩa warĩ na Kristũ Jesũ:,"Have this in your mind, which was also in Christ Jesus,"
Philippians 2:6,"We-rĩ, o na gũtuĩka aarĩ Ngai, ndonire kũiganana na Ngai taarĩ ũndũ wa gũkumbatĩrio,","who, existing in the form of God, didn’t consider equality with God a thing to be grasped,"
Philippians 2:7,"nowe nĩgũtiganĩria aatiganĩirie ũnene wake wothe, agĩtuĩka ta ngombo, agĩciarwo ta andũ a gũkũ thĩ.","but emptied himself, taking the form of a servant, being made in the likeness of men."
Philippians 2:8,"Nake ahaana ta mũndũ-rĩ, akĩĩnyiihia, na agĩathĩka o nginya akĩũragwo, o kũũragwo kũrĩa kwa mũtharaba!","And being found in human form, he humbled himself, becoming obedient to the point of death, yes, the death of the cross."
Philippians 2:9,"Nĩ ũndũ ũcio, Ngai nĩamũtũũgĩririe o nginya igũrũ mũno, na akĩmũhe rĩĩtwa rĩrĩa rĩkĩrĩte marĩa mangĩ mothe,","Therefore God also highly exalted him, and gave to him the name which is above every name,"
Philippians 2:10,"nĩguo atĩ thĩinĩ wa rĩĩtwa rĩa Jesũ maru mothe magaturio, kũu igũrũ, na gũkũ thĩ, o na rungu rwa thĩ,","that at the name of Jesus every knee should bow, of those in heaven, those on earth, and those under the earth,"
Philippians 2:11,"na ningĩ atĩ nĩmĩ ciothe ciumbũrage atĩ Jesũ Kristũ nĩ Mwathani, nĩguo Ngai Ithe witũ agoocagwo.","and that every tongue should confess that Jesus Christ is Lord, to the glory of God the Father."
Philippians 2:12,"Nĩ ũndũ ũcio, arata akwa endwa-rĩ, o ta ũrĩa mũtũire mwathĩkaga, na to rĩrĩa ndaarĩ hamwe na inyuĩ, no makĩria rĩu itarĩ hamwe na inyuĩ-rĩ, thiĩi na mbere kũrutĩra ũhonokio wanyu wĩra, mũgĩĩtigagĩra na mũkĩinainaga,","So then, my beloved, even as you have always obeyed, not only in my presence, but now much more in my absence, work out your own salvation with fear and trembling."
Philippians 2:13,nĩgũkorwo nĩ Ngai ũrutaga wĩra thĩinĩ wanyu agatũma mwende gwĩkaga maũndũ make kũringana na wendi wake mwega.,For it is God who works in you both to will and to work for his good pleasure.
Philippians 2:14,"Ĩkagai maũndũ mothe mũtekũnuguna na mũtegũkararania,","Do all things without complaining and arguing,"
Philippians 2:15,"nĩgeetha mwage ũcuuke na mũtuĩke atheru, mũtuĩke ciana cia Ngai itarĩ na kaũũgũ mũrĩ thĩinĩ wa rũciaro rũrũ ruogomu na rwaganu, na rĩrĩa mũrĩ hamwe nao inyuĩ mũkengage ta njata thĩ yothe,","that you may become blameless and harmless, children of God without defect in the middle of a crooked and perverse generation, among whom you are seen as lights in the world,"
Philippians 2:16,"o mũrũmĩtie kiugo kĩa muoyo, nĩguo ngaagĩa na ũndũ wa kwĩrahĩra mũthenya ũrĩa wa Kristũ atĩ ndiahanyũkire tũhũ kana ngĩruta wĩra ngĩnoga tũhũ.","holding up the word of life, that I may have something to boast in the day of Christ that I didn’t run in vain nor labor in vain."
Philippians 2:17,"No rĩrĩ, o na ingĩtuĩka ndĩraitwo thakame igũrũ rĩa igongona ta ndĩ iruta rĩa kũnyuuo, nĩ ũndũ wa ũtungata ũrĩa mũtungatagĩra Ngai uumanĩte na wĩtĩkio wanyu-rĩ, nĩ ngenaga na ngacanjamũka hamwe na inyuĩ inyuothe.","Yes, and if I am poured out on the sacrifice and service of your faith, I am glad and rejoice with you all."
Philippians 2:18,"Nĩ ũndũ ũcio, o na inyuĩ nĩmwagĩrĩirwo nĩgũkena na mũcanjamũke hamwe na niĩ.","In the same way, you also should be glad and rejoice with me."
Philippians 2:19,"Nĩngwĩhoka ndĩ thĩinĩ wa Mwathani Jesũ atĩ nĩngũmũtũmĩra Timotheo o narua, nĩgeetha o na niĩ ngaakena hĩndĩ ĩrĩa ngaaheo ũhoro wanyu.","But I hope in the Lord Jesus to send Timothy to you soon, that I also may be cheered up when I know how you are doing."
Philippians 2:20,"Nĩgũkorwo ndirĩ mũndũ ũngĩ ũhaana take, ũrĩa ũngĩrũmbũiya maũndũ manyu na ma.","For I have no one else like-minded, who will truly care about you."
Philippians 2:21,"Nĩgũkorwo andũ arĩa angĩ othe marũmbũyagia maũndũ mao ene, no ti maũndũ ma Jesũ Kristũ.","For they all seek their own, not the things of Jesus Christ."
Philippians 2:22,"No inyuĩ nĩmũũĩ atĩ Timotheo nĩeyonanĩtie atĩ nĩ mũndũ mwega, tondũ o ta ũrĩa mwana atungataga hamwe na ithe-rĩ, noguo akoretwo agĩtungata hamwe na niĩ wĩra-inĩ wa kũhunjia Ũhoro-ũrĩa-Mwega.","But you know that he has proved himself. As a child serves a father, so he served with me in furtherance of the Good News."
Philippians 2:23,"Nĩ ũndũ ũcio, nĩndĩrehoka kũmũtũma kũrĩ inyuĩ o ndaarĩkia kũmenya ũrĩa maũndũ makwa megũikara.","Therefore I hope to send him at once, as soon as I see how it will go with me."
Philippians 2:24,Ningĩ ndĩ na mwĩhoko thĩinĩ wa Mwathani atĩ niĩ mwene nĩngũũka o narua.,But I trust in the Lord that I myself also will come shortly.
Philippians 2:25,"No rĩrĩ, nĩnguona kwagĩrĩire ndĩmũtũmĩre mũrũ wa Ithe witũ Epafarodito, ũrĩa tũrutaga wĩra na tũkarũĩrĩra ũhoro wa Ngai nake, na nĩwe mũtũmwo wanyu ũrĩa mwandũmĩire nĩguo arũmbũyagie mabata makwa.","But I thought it necessary to send to you Epaphroditus, my brother, fellow worker, fellow soldier, and your apostle and servant of my need,"
Philippians 2:26,"Nĩgũkorwo nĩamwĩriragĩria inyuothe, na nĩaratangĩka tondũ nĩmwaiguĩte atĩ aarĩ mũrũaru.","since he longed for you all, and was very troubled because you had heard that he was sick."
Philippians 2:27,"Ti-itherũ aarĩ mũrũaru, o na aarĩ hakuhĩ gũkua. No Ngai nĩamũiguĩrĩire tha, na to we wiki waiguĩrĩirwo tha, no o na niĩ nĩanjiguĩrĩire tha nĩguo ndikae kũingĩhĩrwo nĩ kĩeha mũno.","For indeed he was sick nearly to death, but God had mercy on him, and not on him only, but on me also, that I might not have sorrow on sorrow."
Philippians 2:28,"Nĩ ũndũ ũcio, kĩu nĩkĩo kĩratũma ndĩmũtũme na kwĩyendera kũnene, nĩgeetha mwamuona rĩngĩ mũkene, na niĩ nyihanyiihĩrwo nĩ gũtangĩka.","I have sent him therefore the more diligently, that when you see him again, you may rejoice, and that I may be the less sorrowful."
Philippians 2:29,"Mwamũkĩrei wega thĩinĩ wa Mwathani mũrĩ na gĩkeno kĩnene, na mũtĩĩage andũ arĩa mahaana take,","Receive him therefore in the Lord with all joy, and hold such people in honor,"
Philippians 2:30,"tondũ aarĩ hakuhĩ gũkua nĩ ũndũ wa wĩra wa Kristũ, ategũcaaĩra muoyo wake, nĩgeetha andeithĩrĩrie na ũteithio ũrĩa inyuĩ mũtangĩahotire kũũhe.","because for the work of Christ he came near to death, risking his life to supply that which was lacking in your service toward me."
Philippians 3:1,"Ũhoro wa kũrĩkĩrĩria ariũ na aarĩ a Ithe witũ nĩ atĩrĩ, kenagai thĩinĩ wa Mwathani! Ha ũhoro wa gũcookera rĩngĩ maũndũ o marĩa ndanamwandĩkĩra-rĩ, ũcio ti ũhoro wa kũũnogia, tondũ harĩ inyuĩ nĩ ũhoro wa kũmũtiirĩrĩra.","Finally, my brothers, rejoice in the Lord! To write the same things to you, to me indeed is not tiresome, but for you it is safe."
Philippians 3:2,"Mwĩmenyagĩrĩrei andũ acio mahaana ta magui, o acio mekaga maũndũ mooru, na arĩa metemengaga mĩĩrĩ.",Beware of the dogs; beware of the evil workers; beware of the false circumcision.
Philippians 3:3,"Nĩgũkorwo ithuĩ nĩ ithuĩ tũruĩte kũna, ithuĩ arĩa tũhooyaga na Roho wa Ngai, o ithuĩ arĩa twĩrahaga thĩinĩ wa Kristũ Jesũ, naguo mwĩhoko witũ tũtiũigaga thĩinĩ wa mwĩrĩ,","For we are the circumcision, who worship God in the Spirit, and rejoice in Christ Jesus, and have no confidence in the flesh;"
Philippians 3:4,"o na gũtuĩka o na niĩ mwene ingĩenda-rĩ, ndĩ na itũmi cia gũtũma ndĩĩhokage ũhoro wa mwĩrĩ. Kũngĩkorwo kũrĩ mũndũ ũngĩ o wothe wĩciiragia atĩ arĩ na itũmi cia kũgĩa na mwĩhoko thĩinĩ wa mwĩrĩ, niĩ nĩndĩmũkĩrĩtie.","though I myself might have confidence even in the flesh. If any other man thinks that he has confidence in the flesh, I yet more:"
Philippians 3:5,"Nĩgũkorwo niĩ ndaruithirio ndĩ na ũkũrũ wa thikũ inyanya, na ndĩ wa rũciaro rwa andũ a Isiraeli, na wa mũhĩrĩga wa Benjamini, na ndĩ Mũhibirania waciarĩtwo nĩ Ahibirania. Ha ũhoro ũkoniĩ watho-rĩ, ndĩ Mũfarisai;","circumcised the eighth day, of the stock of Israel, of the tribe of Benjamin, a Hebrew of Hebrews; concerning the law, a Pharisee;"
Philippians 3:6,"na ha ũhoro ũkoniĩ kĩyo-rĩ, ndaatũire nyariiraga kanitha; na ha ũhoro wa ũthingu ũrĩa uumanaga na watho-rĩ, ndiarĩ na ũcuuke.","concerning zeal, persecuting the assembly; concerning the righteousness which is in the law, found blameless."
Philippians 3:7,"No rĩrĩ, maũndũ mothe marĩa ndaatuaga atĩ maarĩ na uumithio kũrĩ niĩ-rĩ, rĩu ndĩmonaga marĩ ma tũhũ nĩ ũndũ wa kũgĩa na Kristũ.","However, I consider those things that were gain to me as a loss for Christ."
Philippians 3:8,"Makĩria ma ũguo-rĩ, maũndũ mothe ndĩmatuaga nĩ ma tũhũ ndamagerekania na ũmenyo ũrĩa ũkĩrĩte maũndũ mothe ũrĩa uumanĩte na kũmenya Kristũ Jesũ Mwathani wakwa. Nĩ ũndũ wake-rĩ, niĩ ndoorirwo nĩ indo ciothe, na niĩ ngĩcitua o ta mahuti ma gũteo, nĩgeetha ndĩgĩĩre na Kristũ,","Yes most certainly, and I count all things to be a loss for the excellency of the knowledge of Christ Jesus, my Lord, for whom I suffered the loss of all things, and count them nothing but refuse, that I may gain Christ"
Philippians 3:9,"na ngoragwo ndĩ thĩinĩ wake, itarĩ na ũthingu wakwa mwene ũrĩa uumanaga na watho, no ũkorwo arĩ ũthingu ũrĩa uumanaga na gwĩtĩkia Kristũ; ũguo nĩ kuuga, ũthingu ũrĩa uumaga kũrĩ Ngai, na wonekaga na ũndũ wa gwĩtĩkia.","and be found in him, not having a righteousness of my own, that which is of the law, but that which is through faith in Christ, the righteousness which is from God by faith,"
Philippians 3:10,"Ũndũ ũrĩa niĩ ngwenda-rĩ, nĩ kũmenya Kristũ, na menye hinya wa kũriũka gwake, na ngwatanĩre nake mĩnyamaro-inĩ yake, na haanane nake ũhoro-inĩ wake wa gũkua,","that I may know him and the power of his resurrection, and the fellowship of his sufferings, becoming conformed to his death,"
Philippians 3:11,"nĩguo kũngĩhoteka, ngaariũkio nyume kũrĩ arĩa akuũ.",if by any means I may attain to the resurrection from the dead.
Philippians 3:12,"Ndiroiga atĩ nĩndĩkĩtie kwamũkĩra maũndũ macio mothe, o na kana ngarĩkia gũtuĩka mwagĩrĩru kũna, no nĩndĩĩrutanagĩria na kĩyo nĩgeetha ndĩnyiitĩre o ũndũ ũrĩa ndanyiitĩirwo nĩ Kristũ Jesũ.","Not that I have already obtained, or am already made perfect; but I press on, that I may take hold of that for which also I was taken hold of by Christ Jesus."
Philippians 3:13,"Ariũ na aarĩ a Ithe witũ, ndigũtua atĩ niĩ mwene nĩndĩkĩtie kwĩnyiitĩra ũndũ ũcio. No rĩrĩ, ũndũ ũrĩa njĩkaga no ũmwe: Nĩkũriganĩrwo ndiganagĩrwo nĩ maũndũ marĩa mahĩtũku, na ngerutanĩria mũno gũkinyĩra maũndũ marĩa marĩ mbere,","Brothers, I don’t regard myself as yet having taken hold, but one thing I do: forgetting the things which are behind and stretching forward to the things which are before,"
Philippians 3:14,"ngerutanagĩria gũthiĩ ndorete na mbere nĩguo hootane heo kĩheo kĩrĩa Ngai aheanaga, na nĩkĩo aanjĩtĩire thĩinĩ wa Kristũ Jesũ atĩ nĩguo thiĩ igũrũ.",I press on toward the goal for the prize of the high calling of God in Christ Jesus.
Philippians 3:15,"Ithuothe arĩa tũrĩ andũ agima-rĩ, twagĩrĩirwo nĩtũtũũre twĩciiragia o ũguo. Na hangĩkorwo nĩ harĩ andũ marĩ na meciiria mangĩ-rĩ, o na hau Ngai nĩarĩmũguũrĩria.","Let us therefore, as many as are perfect, think this way. If in anything you think otherwise, God will also reveal that to you."
Philippians 3:16,"No rĩrĩ, rekei tũtũũre kũringana na maũndũ marĩa tũrĩkĩtie kũgĩa namo.","Nevertheless, to the extent that we have already attained, let’s walk by the same rule. Let’s be of the same mind."
Philippians 3:17,"Ariũ na aarĩ a Ithe witũ, nyiitanĩrai na arĩa angĩ ũhoro-inĩ wa kwĩgerekania na niĩ, na ningĩ mũbaarage wega andũ arĩa matũũraga na mũtũũrĩre o ũrĩa twamuonereirie.","Brothers, be imitators together of me, and note those who walk this way, even as you have us for an example."
Philippians 3:18,"Nĩgũkorwo, o ta ũrĩa ndanamwĩra kaingĩ mbere ĩyo, na o na rĩu no ngũcookera rĩngĩ ũhoro ũcio ndĩ na maithori, andũ aingĩ matũũraga marĩ thũ cia mũtharaba wa Kristũ.","For many walk, of whom I told you often, and now tell you even weeping, as the enemies of the cross of Christ,"
Philippians 3:19,"Andũ acio-rĩ, kũrigĩrĩria kwao nĩ mwanangĩko, ngai yao nĩ nda ciao, namo maũndũ ma kũmaconora nĩmo riiri wao. Ningĩ meciiragia o maũndũ ma gũkũ thĩ.","whose end is destruction, whose god is the belly, and whose glory is in their shame, who think about earthly things."
Philippians 3:20,"No rĩrĩ, bũrũri ũrĩa tũrĩ aguo kĩũmbe nĩ kũũrĩa igũrũ. Na ithuĩ nĩtwetagĩrĩra Mũhonokia ũrĩa ũkoima kũu, na nĩwe Mwathani Jesũ Kristũ,","For our citizenship is in heaven, from where we also wait for a Savior, the Lord Jesus Christ,"
Philippians 3:21,"ũrĩa ũkaagarũra mĩĩrĩ ĩno iitũ mĩhinyaru nĩgeetha ĩhaananio na mwĩrĩ wake ũcio ũrĩ riiri, nĩ ũndũ wa hinya ũrĩa ũmũhotithagia gwatha maũndũ mothe.","who will change the body of our humiliation to be conformed to the body of his glory, according to the working by which he is able even to subject all things to himself."
Philippians 4:1,"Nĩ ũndũ ũcio, ariũ na aarĩ a Ithe witũ, o inyuĩ nyendete na ngeriragĩria kũmuona, nĩ inyuĩ gĩkeno gĩakwa na thũmbĩ yakwa. Endwa akwa, ũguo nĩguo mũbatiĩ kwĩhaanda mũrũmĩte thĩinĩ wa Mwathani.","Therefore, my brothers, beloved and longed for, my joy and crown, stand firm in the Lord in this way, my beloved."
Philippians 4:2,Nĩngũthaitha Euodia o na thaithe Sunutuke nĩgeetha maiguane thĩinĩ wa Mwathani.,"I exhort Euodia, and I exhort Syntyche, to think the same way in the Lord."
Philippians 4:3,"Ĩĩ-ni, o na nĩngũkũũria, wee mũrata wakwa wa ma, wee tũrutithanagia wĩra ta tuohetwo icooki rĩmwe, teithagia atumia acio, arĩa maarũĩrĩire Ũhoro-ũrĩa-Mwega marĩ hamwe na niĩ, o na Klementi na andũ arĩa angĩ marutithanagia wĩra hamwe na niĩ, arĩa marĩĩtwa mao mandĩkĩtwo ibuku-inĩ rĩa muoyo.","Yes, I beg you also, true partner, help these women, for they labored with me in the Good News with Clement also, and the rest of my fellow workers, whose names are in the book of life."
Philippians 4:4,Ikaragai mũkenete hĩndĩ ciothe mũrĩ thĩinĩ wa Mwathani. O na nĩ nguuga o rĩngĩ: Ikaragai mũkenete!,"Rejoice in the Lord always! Again I will say, “Rejoice!”"
Philippians 4:5,Rekei gũkirĩrĩria kwanyu kũmenyeke nĩ andũ othe. Mwathani arĩ hakuhĩ gũũka.,Let your gentleness be known to all men. The Lord is at hand.
Philippians 4:6,"Mũtigatangĩke ngoro nĩ ũndũ o na ũrĩkũ, no rĩrĩ, menyithagiai Ngai maũndũ marĩa mothe mwendaga, mũkĩmũhooyaga, na mũkĩmũthaithaga, o na mũkĩmũcookagĩria ngaatho.","In nothing be anxious, but in everything, by prayer and petition with thanksgiving, let your requests be made known to God."
Philippians 4:7,"Naguo thayũ wa Ngai, ũrĩa ũtangĩmenyeka ũrĩa ũtariĩ, nĩũrĩmenyagĩrĩra ngoro cianyu o na meciiria manyu thĩinĩ wa Kristũ Jesũ.","And the peace of God, which surpasses all understanding, will guard your hearts and your thoughts in Christ Jesus."
