Reference,Kikuyu,English
Acts 1:15,"Na rĩrĩ, matukũ-inĩ macio Petero akĩrũgama gatagatĩ-inĩ ka andũ arĩa meetĩkĩtie (gĩkundi kĩa andũ ta igana rĩa mĩrongo ĩĩrĩ),","In these days, Peter stood up in the middle of the disciples (and the number of names was about one hundred twenty), and said,"
Acts 1:16,"akiuga atĩrĩ, “Ariũ na aarĩ a Ithe witũ, Maandĩko no nginya mangĩahingire marĩa Roho Mũtheru aaririe tene na kanua ka Daudi ũhoro ũkoniĩ Judasi, ũrĩa watongoririe andũ arĩa maanyiitire Jesũ.","“Brothers, it was necessary that this Scripture should be fulfilled, which the Holy Spirit spoke before by the mouth of David concerning Judas, who was guide to those who took Jesus."
Acts 1:17,Aarĩ ũmwe witũ na nĩagwatanagĩra na ithuĩ ũtungata- inĩ ũyũ.”,"For he was counted with us, and received his portion in this ministry."
Acts 1:18,"(Judasi nĩagũrire gĩthaka na kĩheo kĩrĩa aamũkĩrire nĩ ũndũ wa waganu wake. Nake akĩgũa gĩthaka-inĩ kĩu na mũnduru, nayo nda yake ĩgĩtathũka, namo mara mothe makiuma.","Now this man obtained a field with the reward for his wickedness; and falling headlong, his body burst open and all his intestines gushed out."
Acts 1:19,"Andũ othe a kũu Jerusalemu makĩigua ũhoro ũcio, na nĩ ũndũ ũcio magĩĩta gĩthaka kĩu na rũthiomi rwao Ekiladama, ũguo nĩ kuuga, Gĩthaka kĩa Thakame.)","It became known to everyone who lived in Jerusalem that in their language that field was called ‘Akeldama,’ that is, ‘The field of blood.’"
Acts 1:20,"“Nĩgũkorwo nĩ kwandĩkĩtwo Ibuku-inĩ rĩa Thaburi atĩrĩ, “ ‘Mũciĩ wake ũrokira ihooru; kũroaga mũndũ wa gũtũũra kuo,’ ningĩ gũkaandĩkwo atĩrĩ, “ ‘Ũtongoria wake ũrooywo nĩ mũndũ ũngĩ.’","For it is written in the book of Psalms, ‘Let his habitation be made desolate. Let no one dwell in it;’* and, ‘Let another take his office.’*"
Acts 1:21,"Nĩ ũndũ ũcio nĩ kwagĩrĩire gũthuurwo mũndũ ũmwe kuuma kũrĩ andũ arĩa makoretwo marĩ hamwe na ithuĩ ihinda rĩothe rĩrĩa Mwathani Jesũ aaceeraga na ithuĩ,","“Of the men therefore who have accompanied us all the time that the Lord Jesus went in and out among us,"
Acts 1:22,kwambĩrĩria hĩndĩ ya ũbatithio wa,"beginning from the baptism of John to the day that he was received up from us, of these one must become a witness with us of his resurrection.”"
Acts 1:23,"Nĩ ũndũ ũcio makĩrũgamia andũ eerĩ, Jusufu ũrĩa wetagwo Barasaba‡ (na no oĩkaine ta Jusito), na Mathia.","They put forward two: Joseph called Barsabbas, who was also called Justus, and Matthias."
Acts 1:24,"Magĩcooka makĩhooya makiuga atĩrĩ, “Mwathani, wee nĩũũĩ ngoro ya mũndũ wothe. Tuonie nũũ wa aya eerĩ ũthuurĩte","They prayed and said, “You, Lord, who know the hearts of all men, show which one of these two you have chosen"
Acts 1:25,"nĩguo oe ũtungata ũyũ wa gũtuĩka mũtũmwo, ũrĩa Judasi aatigire nĩguo athiĩ kũrĩa kũrĩ gwake.”","to take part in this ministry and apostleship from which Judas fell away, that he might go to his own place.”"
Acts 1:26,"Magĩcooka magĩcuuka mĩtĩ, naguo mũtĩ ũkĩgwĩra Mathia; nĩ ũndũ ũcio akĩongererwo harĩ atũmwo acio ikũmi na ũmwe.","They drew lots for them, and the lot fell on Matthias; and he was counted with the eleven apostles."
Acts 2:1,"Hĩndĩ ĩrĩa mũthenya wa Bendegothito* wakinyire-rĩ, acio othe magĩkorwo maarĩ handũ hamwe.","Now when the day of Pentecost had come, they were all with one accord in one place."
Acts 2:2,"Na o rĩmwe mũgambo ta wa rũhuho rũnene rũkũhurutana na hinya ũgĩũka kuuma igũrũ, ũkĩiyũra nyũmba yothe ĩrĩa maaikarĩte.","Suddenly there came from the sky a sound like the rushing of a mighty wind, and it filled all the house where they were sitting."
Acts 2:3,Makĩona kĩndũ gĩatariĩ ta nĩnĩmbĩ cia mwaki iria ciagayũkanĩte igĩikara igũrũ rĩa mũndũ o mũndũ.,"Tongues like fire appeared and were distributed to them, and one sat on each of them."
Acts 2:4,Othe makĩiyũrio Roho Mũtheru na makĩambĩrĩria kwaria na thiomi ingĩ o ta ũrĩa Roho aamahotithirie.,"They were all filled with the Holy Spirit and began to speak with other languages, as the Spirit gave them the ability to speak."
Acts 2:5,"Na rĩrĩ, kũu Jerusalemu nĩ gwaikaraga Ayahudi etigĩri Ngai kuuma ndũrĩrĩ-inĩ ciothe cia thĩ.","Now there were dwelling in Jerusalem Jews, devout men, from every nation under the sky."
Acts 2:6,"Rĩrĩa maiguire mũgambo ũcio, gĩkundi kĩa andũ gĩgĩcookanĩrĩra kĩgegete, tondũ o mũndũ aamaiguaga makĩaria na rũthiomi rwake kĩũmbe.","When this sound was heard, the multitude came together and were bewildered, because everyone heard them speaking in his own language."
Acts 2:7,"Nao makĩgega mũno, makĩũrania atĩrĩ, “Githĩ andũ aya othe maraaria ti andũ a Galili?","They were all amazed and marveled, saying to one another, “Behold, aren’t all these who speak Galileans?"
Acts 2:8,Nĩ kĩĩ kĩratũma mũndũ o mũndũ witũ amaigue makĩaria na rũthiomi rwa kũrĩa aaciarĩirwo?,"How do we hear, everyone in our own native language?"
Acts 2:9,"Andũ a Parithi, na a Media, na a Elamu; o na andũ arĩa matũũraga Mesopotamia, na Judea, na Kapadokia, na Ponto, na Asia,","Parthians, Medes, Elamites, and people from Mesopotamia, Judea, Cappadocia, Pontus, Asia,"
Acts 2:10,"na Firigia, na Pamufilia, na Misiri, na mĩena ya Libia ĩrĩa ĩrĩ gũkuhĩ na Kurene, na ageni a kuuma Roma,","Phrygia, Pamphylia, Egypt, the parts of Libya around Cyrene, visitors from Rome, both Jews and proselytes,"
Acts 2:11,"(Ayahudi hamwe na andũ arĩa meegarũrĩte magatuĩka Ayahudi); na andũ a Kirete, na a Arabia, tũramaigua makĩaria na thiomi ciitũ ũhoro wa magegania ma Ngai!”",Cretans and Arabians—we hear them speaking in our languages the mighty works of God!”
Acts 2:12,"Mamakĩte na makagega makĩũrania atĩrĩ, “Ũũ nĩ kuuga atĩa?”","They were all amazed and were perplexed, saying to one another, “What does this mean?”"
Acts 2:13,"Amwe ao, o na kũrĩ ũguo, nĩmamathirĩkirie, makiuga atĩrĩ, “Aya nĩkũrĩĩo marĩĩtwo nĩ ndibei.”","Others, mocking, said, “They are filled with new wine.”"
Acts 2:14,"Hĩndĩ ĩyo Petero akĩrũgama hamwe na arĩa ikũmi na ũmwe, akĩanĩrĩra na akĩarĩria gĩkundi kĩu kĩa andũ akĩmeera atĩrĩ, “Inyuĩ andũ aitũ Ayahudi o na inyuĩ inyuothe mũtũũraga Jerusalemu, rekei ndĩmũtaarĩrie ũhoro ũyũ; thikĩrĩriai wega ũrĩa nguuga.","But Peter, standing up with the eleven, lifted up his voice and spoke out to them, “You men of Judea and all you who dwell at Jerusalem, let this be known to you, and listen to my words."
Acts 2:15,"Andũ aya ti arĩĩu, ta ũrĩa mũreciiria. Rĩu nĩ thaa ithatũ tu cia rũciinĩ!","For these aren’t drunken, as you suppose, seeing it is only the third hour of the day.†"
Acts 2:16,"Aca gũtitariĩ ta ũguo, ũhoro ũyũ nĩguo warĩtio nĩ mũnabii Joeli, akiuga atĩrĩ:",But this is what has been spoken through the prophet Joel:
Acts 2:17,"“ ‘Ngai ekuuga atĩrĩ, matukũ-inĩ ma kũrigĩrĩria nĩngaitĩrĩria andũ othe Roho wakwa. Ariũ na aarĩ anyu nĩmakarathaga mohoro, Aanake anyu nĩmakonaga cioneki, nao athuuri anyu marootage irooto.","‘It will be in the last days, says God, that I will pour out my Spirit on all flesh. Your sons and your daughters will prophesy. Your young men will see visions. Your old men will dream dreams."
Acts 2:18,"O na ningĩ nĩngaitĩrĩria ndungata ciakwa cia arũme na cia andũ-a-nja Roho wakwa matukũ-inĩ macio, nacio nĩikarathaga mohoro.","Yes, and on my servants and on my handmaidens in those days, I will pour out my Spirit, and they will prophesy."
Acts 2:19,"Nĩngonania morirũ kũu igũrũ matu-inĩ, na nyonanie ciama gũkũ thĩ, cia thakame, na cia mwaki, na cia ndogo ĩkwambata.","I will show wonders in the sky above, and signs on the earth beneath: blood, and fire, and billows of smoke."
Acts 2:20,"Riũa nĩrĩkagarũrwo rĩtuĩke nduma, naguo mweri ũtuĩke ta thakame, mbere ya mũthenya ũcio mũnene wa Mwathani ũrĩa ũrĩ riiri gũkinya.","The sun will be turned into darkness, and the moon into blood, before the great and glorious day of the Lord comes."
Acts 2:21,"Na nĩgũgakinya atĩrĩ, atĩ mũndũ wothe ũgaakaĩra rĩĩtwa rĩa Mwathani nĩakahonokio.’",It will be that whoever will call on the name of the Lord will be saved.’*
Acts 2:22,"“Inyuĩ andũ aya a Isiraeli, thikĩrĩriai ũhoro ũyũ: Jesũ wa Nazarethi aarĩ mũndũ waheanĩtwo nĩ Ngai kũrĩ inyuĩ na ũndũ wa ciama, na morirũ, na cionereria, iria Ngai aaringire gatagatĩ-inĩ kanyu agereire harĩ we, o ta ũrĩa inyuĩ ene mũũĩ.","“Men of Israel, hear these words! Jesus of Nazareth, a man approved by God to you by mighty works and wonders and signs which God did by him among you, even as you yourselves know,"
Acts 2:23,"Mũndũ ũyũ aaneanirwo moko-inĩ manyu, kũringana na ũrĩa Ngai aatuĩte na ũrĩa aamenyete o mbere; na inyuĩ, mũteithĩrĩirio nĩ andũ arĩa aaganu, mũkĩmũũraga na njĩra ya kũmwambithia mũtharaba-inĩ.","him, being delivered up by the determined counsel and foreknowledge of God, you have taken by the hand of lawless men, crucified and killed;"
Acts 2:24,"No Ngai akĩmũriũkia kuuma kũrĩ arĩa akuũ, akĩmuohora ruo-inĩ rwa gĩkuũ, tondũ gũtingĩahotekire atũũre anyiitĩtwo nĩkĩo.","whom God raised up, having freed him from the agony of death, because it was not possible that he should be held by it."
Acts 2:25,"Tondũ Daudi oigire atĩrĩ ũhoro wake: “ ‘Nĩndonaga Mwathani arĩ mbere yakwa hĩndĩ ciothe. Tondũ arĩ guoko-inĩ gwakwa kwa ũrĩo-rĩ, ndingĩenyenyeka.","For David says concerning him, ‘I saw the Lord always before my face, for he is on my right hand, that I should not be moved."
Acts 2:26,"Nĩ ũndũ ũcio ngoro yakwa nĩnjanjamũku, naruo rũrĩmĩ rwakwa rũgakena; o naguo mwĩrĩ wakwa nĩũgũtũũra ũrĩ na mwĩhoko,","Therefore my heart was glad, and my tongue rejoiced. Moreover my flesh also will dwell in hope,"
Acts 2:27,"tondũ ndũkandiganĩria mbĩrĩra-inĩ, o na kana ũreke ũrĩa waku Mũtheru abuthe.","because you will not leave my soul in Hades,‡ neither will you allow your Holy One to see decay."
Acts 2:28,Nĩũũmenyithĩtie njĩra cia muoyo; nĩũkanjiyũria gĩkeno ndĩ harĩa ũrĩ.’,You made known to me the ways of life. You will make me full of gladness with your presence.’*
Acts 2:29,"“Ariũ na aarĩ a Ithe witũ, no ndĩmwĩre ndĩ na ũũmĩrĩru atĩ ithe witũ Daudi nĩakuire na agĩthikwo, na mbĩrĩra yake ĩrĩ o gũkũ nginya ũmũthĩ ũyũ.","“Brothers, I may tell you freely of the patriarch David, that he both died and was buried, and his tomb is with us to this day."
Acts 2:30,Nowe aarĩ mũnabii na nĩamenyete atĩ Ngai nĩamwĩrire na mwĩhĩtwa atĩ nĩagaikarĩria ũmwe wa rũciaro rwake gĩtĩ gĩake kĩa ũnene.,"Therefore, being a prophet, and knowing that God had sworn with an oath to him that of the fruit of his body, according to the flesh, he would raise up the Christ§ to sit on his throne,"
Acts 2:31,"Nĩ ũndũ nĩamenyete ũhoro ũcio mbere, nĩaririe ũhoro wa kũriũka gwa Kristũ, atĩ ndaatiganĩirio mbĩrĩra-inĩ, o na kana mwĩrĩ wake ũkĩbutha.","he foreseeing this, spoke about the resurrection of the Christ, that his soul wasn’t left in Hades,† and his flesh didn’t see decay."
Acts 2:32,"Ngai nĩariũkĩtie Jesũ ũcio, na ithuĩ ithuothe tũrĩ aira a ũhoro ũcio.","This Jesus God raised up, to which we all are witnesses."
Acts 2:33,"Kuona atĩ nĩatũũgĩrĩtio guoko-inĩ kwa ũrĩo kwa Ngai, na nĩamũkĩrire kĩĩranĩro kĩa Roho Mũtheru kuuma kũrĩ Ithe, nake nĩatũitĩrĩirie Roho ta ũrĩa mũrona rĩu na mũkaigua.","Being therefore exalted by the right hand of God, and having received from the Father the promise of the Holy Spirit, he has poured out this which you now see and hear."
Acts 2:34,"Nĩgũkorwo Daudi ndaambatire agĩthiĩ igũrũ, no nĩoigire atĩrĩ, “ ‘Mwathani nĩeerire Mwathani wakwa atĩrĩ: “Ikara guoko-inĩ gwakwa kwa ũrĩo,","For David didn’t ascend into the heavens, but he says himself, ‘The Lord said to my Lord, “Sit by my right hand"
Acts 2:35,o nginya rĩrĩa ngaatua thũ ciaku gaturwa ka makinya maku.” ’,until I make your enemies a footstool for your feet.” ’*
Acts 2:36,"“Nĩ ũndũ ũcio andũ othe a Isiraeli nĩmamenye atĩrĩ: Ngai nĩ atuĩte Jesũ, o ũcio mwambire, Mwathani na Kristũ.”","“Let all the house of Israel therefore know certainly that God has made him both Lord and Christ, this Jesus whom you crucified.”"
Acts 2:37,"Rĩrĩa andũ maiguire ũhoro ũcio, ũkĩmatheeca ngoro, makĩũria Petero na atũmwo acio angĩ atĩrĩ, “Ariũ a Baba, twagĩrĩirwo nĩ gwĩka atĩa?”","Now when they heard this, they were cut to the heart, and said to Peter and the rest of the apostles, “Brothers, what shall we do?”"
Acts 2:38,"Nake Petero akĩmacookeria atĩrĩ, “Mwĩrirei na mũbatithio mũndũ o mũndũ thĩinĩ wa rĩĩtwa rĩa Jesũ Kristũ, nĩguo mũrekerwo mehia manyu. Na inyuĩ nĩ mũkwamũkĩra kĩheo kĩa Roho Mũtheru.","Peter said to them, “Repent and be baptized, every one of you, in the name of Jesus Christ for the forgiveness of sins, and you will receive the gift of the Holy Spirit."
Acts 2:39,"Kĩĩranĩro gĩkĩ nĩ kĩanyu na ciana cianyu, na andũ arĩa othe marĩ kũraya, na andũ arĩa othe Mwathani Ngai witũ ageeta moke harĩ we.”","For the promise is to you and to your children, and to all who are far off, even as many as the Lord our God will call to himself.”"
Acts 2:40,"Akĩmataara na ciugo ingĩ nyingĩ, akĩmakaanagia; na akĩmathaitha, akĩmeera atĩrĩ, “Mwĩhonokiei kuuma kũrĩ rũciaro rũrũ ruogomu.”","With many other words he testified and exhorted them, saying, “Save yourselves from this crooked generation!”"
Acts 2:41,"Andũ arĩa meetĩkĩrire ndũmĩrĩri yake makĩbatithio, na mũthenya ũcio makĩongerereka andũ ta ngiri ithatũ.",Then those who gladly received his word were baptized. There were added that day about three thousand souls.
Acts 2:42,"Nao nĩmerutĩire kũgwatĩria ũrutani wa atũmwo, na ngwatanĩro-inĩ, na ũhoro-inĩ wa kwenyũrana mũgate, na kũhooya.","They continued steadfastly in the apostles’ teaching and fellowship, in the breaking of bread, and prayer."
Acts 2:43,"Andũ othe makĩiyũrwo nĩ guoya, nao atũmwo magĩĩka morirũ maingĩ, na makĩringa ciama.","Fear came on every soul, and many wonders and signs were done through the apostles."
Acts 2:44,"Andũ arĩa othe meetĩkĩtie maarĩ hamwe, na nĩmagwatanagĩra indo ciothe.","All who believed were together, and had all things in common."
Acts 2:45,"Makĩendia ithaka ciao na indo ciao, makaheaga mũndũ o wothe kũringana na bata wake.","They sold their possessions and goods, and distributed them to all, according as anyone had need."
Acts 2:46,"O mũthenya nĩmagomanaga hekarũ-inĩ. Nĩmenyũraga mũgate marĩ mĩciĩ-inĩ yao, na makarĩĩanĩra marĩ na gĩkeno, na marĩ na ngoro theru,","Day by day, continuing steadfastly with one accord in the temple, and breaking bread at home, they took their food with gladness and singleness of heart,"
Acts 2:47,"makagoocaga Ngai, na magetĩkĩrĩka kũrĩ andũ othe. Nake Mwathani nĩongagĩrĩra thiritũ-inĩ yao andũ arĩa maahonokaga o mũthenya. 3",praising God and having favor with all the people. The Lord added to the assembly day by day those who were being saved.
Acts 3:1,"Mũthenya ũmwe Petero na Johana nĩmambatire magĩthiĩ hekarũ-inĩ ihinda rĩa mahooya, na kwarĩ thaa kenda cia mũthenya.","Peter and John were going up into the temple at the hour of prayer, the ninth hour.†"
Acts 3:2,"Na rĩrĩ, mũndũ waciarĩtwo arĩ mwonju nĩakuuagwo agatwarwo kĩhingo-inĩ kĩa hekarũ kĩrĩa gĩetagwo Gĩthaka, akaigwo ho o mũthenya nĩguo ahooe mbeeca kũrĩ andũ arĩa maatoonyaga hekarũ.","A certain man who was lame from his mother’s womb was being carried, whom they laid daily at the door of the temple which is called Beautiful, to ask gifts for the needy of those who entered into the temple."
Acts 3:3,"Na rĩrĩa onire Petero na Johana marĩ hakuhĩ gũtoonya-rĩ, akĩmahooya mbeeca.","Seeing Peter and John about to go into the temple, he asked to receive gifts for the needy."
Acts 3:4,"Nao Petero na Johana makĩmũkũũrĩra maitho. Hĩndĩ ĩyo Petero akĩmwĩra atĩrĩ, “Ta tũrore!”","Peter, fastening his eyes on him, with John, said, “Look at us.”"
Acts 3:5,"Nĩ ũndũ ũcio mũndũ ũcio akĩmarora, erĩgĩrĩire atĩ nĩmekũmũhe kĩndũ.","He listened to them, expecting to receive something from them."
Acts 3:6,"Petero agĩcooka akĩmwĩra atĩrĩ, “Betha na thahabu ndirĩ nacio, no kĩrĩa ndĩ nakĩo nĩkĩo ngũkũhe. Thĩinĩ wa rĩĩtwa rĩa Jesũ Kristũ wa Nazarethi, ũkĩra wĩtware.”","But Peter said, “I have no silver or gold, but what I have, that I give you. In the name of Jesus Christ of Nazareth, get up and walk!”"
Acts 3:7,"Akĩmũnyiita guoko gwake kwa ũrĩo, akĩmũrũgamia na igũrũ, na o hĩndĩ ĩyo magũrũ na thũngʼwa cia mũndũ ũcio ikĩgĩa na hinya.",He took him by the right hand and raised him up. Immediately his feet and his ankle bones received strength.
Acts 3:8,"Nake akĩrũga na igũrũ, akĩambĩrĩria gwĩtwara. Agĩcooka agĩthiĩ nao hekarũ-inĩ, etwarĩte na magũrũ, akĩrũgarũgaga na akĩgoocaga Ngai.","Leaping up, he stood and began to walk. He entered with them into the temple, walking, leaping, and praising God."
Acts 3:9,"Rĩrĩa andũ othe monire agĩĩtwara na magũrũ akĩgoocaga Ngai,",All the people saw him walking and praising God.
Acts 3:10,makĩmenya atĩ nĩ mũndũ ũrĩa watũũraga aikarĩte kĩhingo-inĩ kĩa hekarũ kĩrĩa gĩetagwo Gĩthaka akĩhooya mbeeca. Nao makĩgega mamakĩte nĩkuona ũrĩa kwahanĩkĩte harĩ mũndũ ũcio.,"They recognized him, that it was he who used to sit begging for gifts for the needy at the Beautiful Gate of the temple. They were filled with wonder and amazement at what had happened to him."
Acts 3:11,"Mũndũ ũcio watũũrĩte ahooyaga mbeeca-rĩ, o enyiitĩrĩire Petero na Johana, andũ othe makĩgega na magĩũka matengʼerete nginya hau maarĩ, naho heetagwo Gĩthaku gĩa Solomoni.","As the lame man who was healed held on to Peter and John, all the people ran together to them in the porch that is called Solomon’s, greatly wondering."
Acts 3:12,"Rĩrĩa Petero onire ũguo, akĩmeera atĩrĩ, “Andũ aya a Isiraeli, ũndũ ũyũ ũramũgegia nĩkĩ? Mũratũrora atĩa taarĩ hinya witũ kana ũthingu witũ watũma mũndũ ũyũ etware na magũrũ?","When Peter saw it, he responded to the people, “You men of Israel, why do you marvel at this man? Why do you fasten your eyes on us, as though by our own power or godliness we had made him walk?"
Acts 3:13,"Ngai wa Iburahĩmu, na Isaaka na Jakubu, o we Ngai wa maithe maitũ, nĩagoocithĩtie ndungata yake Jesũ. Inyuĩ nĩmwamũneanire ooragwo, na mũkĩmũkaana mbere ya Pilato, o na gũtuĩka nĩatuĩte itua rĩa kũmũrekereria.","The God of Abraham, Isaac, and Jacob, the God of our fathers, has glorified his Servant Jesus, whom you delivered up and denied in the presence of Pilate, when he had determined to release him."
Acts 3:14,Mwakaanire Ũrĩa Mũtheru na Mũthingu mũkiuga muohorerwo mũũragani.,"But you denied the Holy and Righteous One and asked for a murderer to be granted to you,"
Acts 3:15,"Mworagire ũrĩa mũheani wa muoyo, no Ngai nĩamũriũkirie kuuma kũrĩ arĩa akuũ. Ithuĩ tũrĩ aira a ũhoro ũcio.","and killed the Prince of life, whom God raised from the dead, to which we are witnesses."
Acts 3:16,"Nĩ ũndũ wa wĩtĩkio thĩinĩ wa rĩĩtwa rĩa Jesũ, mũndũ ũyũ mũrona na mũũĩ, nĩagĩĩte na hinya. Nĩ rĩĩtwa rĩa Jesũ na wĩtĩkio ũrĩa uumanaga nake watũma mũndũ ũyũ ahone o ta ũrĩa inyuothe mũreyonera.","By faith in his name, his name has made this man strong, whom you see and know. Yes, the faith which is through him has given him this perfect soundness in the presence of you all."
Acts 3:17,"“Na rĩrĩ, ariũ a Ithe witũ, nĩnjũũĩ atĩ mwekire ũguo nĩ ũndũ wa kũrigwo, o ta ũrĩa atongoria anyu o nao meekire.","“Now, brothers,‡ I know that you did this in ignorance, as did also your rulers."
Acts 3:18,"No rĩrĩ, ũguo nĩguo Ngai aahingirie ũrĩa aarĩtie o mbere na tũnua twa anabii othe, akiuga atĩ Kristũ wake nĩakanyariirĩka.","But the things which God announced by the mouth of all his prophets, that Christ should suffer, he thus fulfilled."
Acts 3:19,"Nĩ ũndũ ũcio mwĩrirei na mũgarũrũke kũrĩ Ngai, nĩgeetha mehia manyu meherio, nĩguo mũgĩe na mahinda ma kũrurumũkio moimĩte kũrĩ Mwathani, na","“Repent therefore, and turn again, that your sins may be blotted out, so that there may come times of refreshing from the presence of the Lord,"
Acts 3:20,"nĩguo atũme Kristũ, o we ũrĩa wamũrĩtwo nĩ ũndũ wanyu, nake nĩwe Jesũ.","and that he may send Christ Jesus, who was ordained for you before,"
Acts 3:21,"We no nginya aikare igũrũ o nginya ihinda rĩkinye rĩa Ngai rĩa gũcookereria maũndũ mothe, o ta ũrĩa eranĩire o tene na tũnua twa anabii aake atheru.","whom heaven must receive until the times of restoration of all things, which God spoke long ago by the mouth of his holy prophets."
Acts 3:22,"Nĩgũkorwo Musa oigire atĩrĩ, ‘Mwathani Ngai wanyu nĩakamwarahũrĩra mũnabii o ta niĩ kuuma kũrĩ andũ anyu. Na no nginya mũgaathikĩrĩria ũrĩa wothe akaamwĩra.","For Moses indeed said to the fathers, ‘The Lord God will raise up a prophet for you from among your brothers, like me. You shall listen to him in all things whatever he says to you."
Acts 3:23,"Na rĩrĩ, mũndũ o wothe ũrĩa ũtakamũthikĩrĩria, nĩakeherio biũ kuuma kũrĩ andũ ao.’",It will be that every soul that will not listen to that prophet will be utterly destroyed from among the people.’*
Acts 3:24,"“Ti-itherũ, anabii othe kuuma hĩndĩ ya Samũeli, arĩa manaaria, nĩ maaririe ũhoro wa matukũ maya.","Yes, and all the prophets from Samuel and those who followed after, as many as have spoken, also told of these days."
