Reference,Kikuyu,English
Isaiah 2:2,"Matukũ-inĩ ma kũrigĩrĩria kĩrĩma kĩa hekarũ ya Jehova nĩgĩkahaandwo kĩrĩ kĩo kĩnene gatagatĩ ka irĩma iria ingĩ; nĩgĩkambarario igũrũ rĩa tũrĩma tũrĩa tũngĩ, nao andũ a ndũrĩrĩ nĩkuo magaathiiaga.","It shall happen in the latter days, that the mountain of Yahweh’s house shall be established on the top of the mountains, and shall be raised above the hills; and all nations shall flow to it."
Isaiah 2:3,"Ndũrĩrĩ nyingĩ nĩigathiĩ kuo ikiugaga atĩrĩ, “Ũkai, twambate tũthiĩ kĩrĩma-inĩ kĩa Jehova, tũthiĩ nyũmba ya Ngai wa Jakubu. Nĩagatũruta ũhoro wa mĩthiĩre yake, nĩgeetha tũgeragĩre njĩra ciake.” Nĩgũkorwo Zayuni nĩgũkoima ũtaarani, nakuo Jerusalemu kuume ndũmĩrĩri ya Jehova.","Many peoples shall go and say, “Come, let’s go up to the mountain of Yahweh, to the house of the God of Jacob; and he will teach us of his ways, and we will walk in his paths.” For the law shall go out of Zion, and Yahweh’s word from Jerusalem."
Isaiah 2:4,"Nake nĩagatuithanagia ndũrĩrĩ ciira, na aiguithanie irĩndĩ nyingĩ. Hiũ ciao cia njora magaacithondeka ituĩke mĩraũ ya kũrĩma, namo matimũ mao mamathondeke matuĩke hiũ cia gũceeha mĩtĩ. Gũtirĩ rũrĩrĩ rũgaacooka kũrũa na rũrĩrĩ rũrĩa rũngĩ na rũhiũ rwa njora, o na kana merute ũhoro wa mbaara hĩndĩ ĩngĩ.","He will judge between the nations, and will decide concerning many peoples. They shall beat their swords into plowshares, and their spears into pruning hooks. Nation shall not lift up sword against nation, neither shall they learn war any more."
Isaiah 2:5,"Atĩrĩrĩ wee nyũmba ya Jakubu, ũkaai tũthiiage tũmũrĩkĩirwo nĩ ũtheri wa Jehova.","House of Jacob, come, and let’s walk in the light of Yahweh."
Isaiah 2:6,"Wee nĩũtiganĩirie andũ aku, o acio a nyũmba ya Jakubu. Nao marũmĩtie mũno mĩtugo na irĩra cia andũ a mwena wa irathĩro; maragũraga ta Afilisti, na makagĩa thiritũ na andũ matooĩ Ngai.","For you have forsaken your people, the house of Jacob, because they are filled from the east, with those who practice divination like the Philistines, and they clasp hands with the children of foreigners."
Isaiah 2:7,"Bũrũri wao ũiyũrĩte betha na thahabu, igĩĩna ciao itingĩthira. Bũrũri wao ũiyũrĩte mbarathi; na ngaari ciao cia ita itingĩtarĩka.","Their land is full of silver and gold, neither is there any end of their treasures. Their land also is full of horses, neither is there any end of their chariots."
Isaiah 2:8,"Bũrũri wao ũiyũrĩte mĩhianano ya kũhooywo; mainamagĩrĩra wĩra wa moko mao, o indo iria mathondekete na ciara ciao.","Their land also is full of idols. They worship the work of their own hands, that which their own fingers have made."
Isaiah 2:9,"Nĩ ũndũ ũcio mũndũ nĩakaharũrũkio, nacio iruka cia andũ iconorithio; ndũkanamarekere.","Man is brought low, and mankind is humbled; therefore don’t forgive them."
Isaiah 2:10,"Toonyai rwaro-inĩ rwa ihiga, mwĩhithe tĩĩri-inĩ mũũrĩre kĩmakania kĩa Jehova na riiri wa ũnene wake!","Enter into the rock, and hide in the dust, from before the terror of Yahweh, and from the glory of his majesty."
Isaiah 2:11,"Maitho ma mũndũ mwĩtĩĩi nĩmagaconorithio, naguo mwĩtĩĩo wa andũ nĩũkaharũrũkio; no Jehova we wiki nĩwe ũgaatũũgĩrio mũthenya ũcio.","The lofty looks of man will be brought low, the arrogance of men will be bowed down, and Yahweh alone will be exalted in that day."
Isaiah 2:12,"Jehova Mwene-Hinya-Wothe arĩ na mũthenya aigĩte wa gũũkĩrĩra andũ arĩa othe etĩĩi na arĩa meĩkagĩrĩra, na arĩa othe metũũgagĩria (nao othe nĩmakanyiihio),","For there will be a day of Yahweh of Armies for all that is proud and arrogant, and for all that is lifted up, and it shall be brought low—"
Isaiah 2:13,"na okĩrĩre mĩtarakwa yothe ya Lebanoni, ĩrĩa mĩraihu na igũrũ na ĩkaneneha mũno,* o na mĩgandi yothe ya Bashani,","for all the cedars of Lebanon, that are high and lifted up, for all the oaks of Bashan,"
Isaiah 2:14,"na okĩrĩre irĩma iria ndaaya na igũrũ, na tũrĩma tuothe tũrĩa tũraihu.","for all the high mountains, for all the hills that are lifted up,"
Isaiah 2:15,"na okĩrĩre mũthiringo o wothe mũraihu na igũrũ na rũthingo o ruothe rwakĩtwo rwa hinya,","for every lofty tower, for every fortified wall,"
Isaiah 2:16,"na okĩrĩre marikabu ciothe cia Tarishishi, na marikabu ciothe iria njega mũno.","for all the ships of Tarshish, and for all pleasant imagery."
Isaiah 2:17,"Mwĩtũũgĩrio wa mũndũ nĩũkaharũrũkio, na mwĩtĩĩo wa andũ ũconorithio; no Jehova we wiki nĩwe ũgaatũũgĩrio mũthenya ũcio,","The loftiness of man shall be bowed down, and the arrogance of men shall be brought low; and Yahweh alone shall be exalted in that day."
Isaiah 2:18,nayo mĩhianano ya kũhooywo nĩĩgathira biũ.,The idols shall utterly pass away.
Isaiah 2:19,"Andũ makoorĩra ngurunga-inĩ cia ndwaro cia mahiga, o na marima-inĩ ma thĩ, moorĩre kĩmakania kĩa Jehova na riiri wa ũnene wake, hĩndĩ ĩrĩa akaarũgama athingithie thĩ.","Men shall go into the caves of the rocks, and into the holes of the earth, from before the terror of Yahweh, and from the glory of his majesty, when he arises to shake the earth mightily."
Isaiah 2:20,"Mũthenya ũcio andũ makooya mĩhianano yao ya betha, na mĩhianano yao ya thahabu, ĩrĩa methondekeire mamĩhooyage, mamĩikĩrie huko na huhu.","In that day, men shall cast away their idols of silver and their idols of gold, which have been made for themselves to worship, to the moles and to the bats,"
Isaiah 2:21,"Nao makoorĩra ngurunga-inĩ cia ndwaro cia mahiga, na mahiga-inĩ marĩa macunjurĩte morĩre kĩmakania kĩa Jehova na riiri wa ũnene wake, hĩndĩ ĩrĩa akaarũgama, athingithie thĩ.","to go into the caverns of the rocks, and into the clefts of the ragged rocks, from before the terror of Yahweh, and from the glory of his majesty, when he arises to shake the earth mightily."
Isaiah 2:22,"Tiga kwĩhoka mũndũ, ũrĩa mĩhũmũ yake ĩrĩ o maniũrũ-inĩ make. Nĩ ũndũ-rĩ, akĩrĩ wa bata ũrĩkũ?","Stop trusting in man, whose breath is in his nostrils; for of what account is he?"
Isaiah 3:1,"Atĩrĩrĩ, Mwathani, Jehova Mwene-Hinya-Wothe, arĩ hakuhĩ kwehereria Jerusalemu na Juda ũteithio wao na kĩrĩa kĩmatiiragĩrĩra, amehererie ũteithio wothe wa irio na wa maaĩ,","For, behold,† the Lord, Yahweh of Armies, takes away from Jerusalem and from Judah supply and support, the whole supply of bread, and the whole supply of water;"
Isaiah 3:2,"o na amehererie mũndũ ũrĩa njamba na mũrũi wa mbaara, na mũtuanĩri ciira na mũnabii, na mũragũri na mũthuuri wa kĩama,","the mighty man, the man of war, the judge, the prophet, the diviner, the elder,"
Isaiah 3:3,"na mũtongoria wa gĩkundi gĩa thigari mĩrongo ĩtano, na mũheani kĩrĩra, na mũbundi mũũgĩ, o na mũndũ-mũgo mũũgĩ.","the captain of fifty, the honorable man, the counselor, the skilled craftsman, and the clever enchanter."
Isaiah 3:4,Tũhĩĩ nĩtuo ngaatua anene ao; na maathagwo nĩ tũkenge.,"I will give boys to be their princes, and children shall rule over them."
Isaiah 3:5,"Andũ nĩmakahiinyanĩrĩria: o mũndũ akaahinyĩrĩria ũrĩa ũngĩ, mũndũ wa itũũra okĩrĩre mũndũ wa itũũra rĩake. Arĩa anini nĩmagookĩrĩra arĩa akũrũ, nao arĩa matarĩ ngumo mokĩrĩre mũndũ ũrĩa mũtĩĩku.","The people will be oppressed, everyone by another, and everyone by his neighbor. The child will behave himself proudly against the old man, and the wicked against the honorable."
Isaiah 3:6,"Mũndũ nĩakanyiita ũmwe wa ariũ a nyina arĩ gwa ithe mũciĩ, amwĩre atĩrĩ, “Wee ũrĩ na nguo ya igũrũ, tuĩka mũtongoria witũ; ũreke kũndũ gũkũ kwanangĩtwo kũgĩe wathani-inĩ waku!”","Indeed a man shall take hold of his brother in the house of his father, saying, “You have clothing, you be our ruler, and let this ruin be under your hand.”"
Isaiah 3:7,"Nowe nĩakaanĩrĩra mũthenya ũcio oige atĩrĩ, “Niĩ ndirĩ na kĩhonia. Nĩgũkorwo gwakwa mũciĩ gũtirĩ irio kana nguo, tigai kũndua mũtongoria wa andũ.”","In that day he will cry out, saying, “I will not be a healer; for in my house is neither bread nor clothing. You shall not make me ruler of the people.”"
Isaiah 3:8,"Nĩgũkorwo Jerusalemu nĩkũratũgũũga, nakuo Juda nĩkũragũa; ciugo na ciĩko ciakuo nĩirokĩrĩra Jehova na makangʼathĩria thiithi wake ũrĩ riiri.","For Jerusalem is ruined, and Judah is fallen; because their tongue and their doings are against Yahweh, to provoke the eyes of his glory."
Isaiah 3:9,Ithiithi ciao nĩcio ciumbũraga ũrĩa mahaana; maanĩkaga mehia mao o ta ma Sodomu; o na matimahithaga. Kaĩ marĩ na haaro-ĩ! Nĩo mereheire mwanangĩko.,The look of their faces testify against them. They parade their sin like Sodom. They don’t hide it. Woe to their soul! For they have brought disaster upon themselves.
Isaiah 3:10,"Ha ũhoro wa andũ arĩa athingu, meerei atĩ nĩmakagaacĩra; nĩgũkorwo nĩmakaarĩĩaga maciaro ma maũndũ marĩa maaneka.","Tell the righteous that it will be well with them, for they will eat the fruit of their deeds."
Isaiah 3:11,"No andũ arĩa aaganu, meerei atĩrĩ: kaĩ marĩ na haro-ĩ! Nĩgũkorwo mwanangĩko ũrĩ igũrũ rĩao! Nao makaarĩhwo kũringana na wĩra wa moko mao.","Woe to the wicked! Disaster is upon them, for the deeds of their hands will be paid back to them."
Isaiah 3:12,"Andũ akwa mahinyagĩrĩrio nĩ ciana, nao andũ-a-nja nĩo mamaathaga. Atĩrĩrĩ inyuĩ andũ akwa, atongoria anyu nĩo mamũhĩtithagia, magatũma muume njĩra ĩrĩa yagĩrĩire.","As for my people, children are their oppressors, and women rule over them. My people, those who lead you cause you to err, and destroy the way of your paths."
Isaiah 3:13,Jehova nĩaikarĩire gĩtĩ gĩake iciirĩro-inĩ; akarũgama nĩguo aciirithie andũ.,"Yahweh stands up to contend, and stands to judge the peoples."
Isaiah 3:14,"Jehova nĩarĩkĩtie gũtuĩra athuuri na atongoria a andũ ake ciira, akameera atĩrĩ: “Nĩ inyuĩ mwanangĩte mũgũnda wakwa wa mĩthabibũ; o na indo iria mũtunyĩte athĩĩni irĩ thĩinĩ wa nyũmba cianyu.”",Yahweh will enter into judgment with the elders of his people and their leaders: “It is you who have eaten up the vineyard. The plunder of the poor is in your houses.
Isaiah 3:15,"“Mũhehenjaga andũ akwa, na mũkamemenda mothiũ ma athĩĩni nĩkĩ?” nĩguo Mwathani Jehova Mwene-Hinya-Wothe ekũũria.","What do you mean that you crush my people, and grind the face of the poor?” says the Lord, Yahweh of Armies."
Isaiah 3:16,"Jehova ekuuga atĩrĩ, “Andũ-a-nja a Zayuni nĩetĩĩi, mathiiaga maguucĩtie ngingo, makiuhanaga na maitho mao, na makinyaga na njacĩ magĩthiĩ, na makagambia njingiri iria irĩ thũngʼwa-inĩ ciao.","Moreover Yahweh said, “Because the daughters of Zion are arrogant, and walk with outstretched necks and flirting eyes, walking daintily as they go, jingling ornaments on their feet;"
Isaiah 3:17,Nĩ ũndũ ũcio Mwathani nĩagatũma andũ-a-nja acio a Zayuni magĩe na ironda mĩtwe; Jehova nĩakoonania njaga yao.”,"therefore the Lord brings sores on the crown of the head of the women of Zion, and Yahweh will make their scalps bald.”"
Isaiah 3:18,"Mũthenya ũcio Jehova nĩakamaaũra mathaga mao: nĩmo bangiri, na rũtamĩ rwa kuoha njuĩrĩ, na mĩgathĩ ĩrĩa ĩĩhacĩte ta mweri,","In that day the Lord will take away the beauty of their anklets, the headbands, the crescent necklaces,"
Isaiah 3:19,"na icũhĩ cia matũ, na mĩrĩnga ya moko, na taama wa kwĩhumbĩra ũthiũ,","the earrings, the bracelets, the veils,"
Isaiah 3:20,"na itambaya cia mũtwe, na irengeeri cia magũrũ, na mĩcibi, na cuba cia maguta manungi wega, na ithiitũ","the headdresses, the ankle chains, the sashes, the perfume containers, the charms,"
Isaiah 3:21,"na icũhĩ cia mũhũũri cia moko, na icũhĩ cia maniũrũ,","the signet rings, the nose rings,"
Isaiah 3:22,"na nguo ndaihu iria njega, na ngũbia, na tũbuti, na nguo cia igũrũ, na tũmondo,","the fine robes, the capes, the cloaks, the purses,"
Isaiah 3:23,"na icicio cia kwĩrora, na nguo cia gatani ĩrĩa njega, na itambaya, na macuka ma ciande.","the hand mirrors, the fine linen garments, the tiaras, and the shawls."
Isaiah 3:24,Handũ ha mũtararĩko mwega gũkaagĩa na mũnungo mũũru; handũ ha mũcibi hagaakorwo mũkanda; handũ ha njuĩrĩ thondeke wega hagĩe kĩhara; handũ ha nguo njega hakaagĩa nguo ya ikũnia; naho handũ ha ũthaka wa mwĩrĩ hagĩe gũcinanwo na ruoro.,"It shall happen that instead of sweet spices, there shall be rottenness; instead of a belt, a rope; instead of well set hair, baldness; instead of a robe, a wearing of sackcloth; and branding instead of beauty."
Isaiah 3:25,"Arũme anyu makooragwo na rũhiũ rwa njora, nacio njamba cianyu cia ita ikaaniinĩrwo mbaara-inĩ.","Your men shall fall by the sword, and your mighty in the war."
Isaiah 3:26,"Ihingo cia Zayuni nĩigacakaya na igirĩke, na itũũra rĩu rĩkire ihooru, na rĩikare rĩmomoretwo, rĩkagũa thĩ.",Her gates shall lament and mourn. She shall be desolate and sit on the ground.
Isaiah 4:1,"Na rĩrĩ, mũthenya ũcio andũ-a-nja mũgwanja makaanyiita mũndũ mũrũme ũmwe, mamwĩre atĩrĩ, “Tũrĩrĩĩaga irio ciitũ ithuĩ ene, na twĩheage nguo; no ũreke twĩtanagio nawe. Twehererie thoni ciitũ!”","Seven women shall take hold of one man in that day, saying, “We will eat our own bread, and wear our own clothing. Just let us be called by your name. Take away our reproach.”"
Isaiah 4:2,"Mũthenya ũcio Thuuna ya Jehova nĩĩgathakara na ĩgĩe riiri, namo maciaro ma bũrũri ũcio magaakorwo marĩ mega, na marĩ mwĩraho na riiri wa arĩa magaakorwo marĩ matigari kũu Isiraeli!","In that day, Yahweh’s branch will be beautiful and glorious, and the fruit of the land will be the beauty and glory of the survivors of Israel."
Isaiah 4:3,"Na rĩrĩ, nĩgũgakinya atĩrĩ, andũ arĩa magaatigwo Zayuni, na arĩa magaakorwo matigaire Jerusalemu, mageetagwoatheru, naonĩarĩa othe maandĩkĩtwo na magaathĩrĩrwogũtũũramuoyo kũuJerusalemu.","It will happen that he who is left in Zion and he who remains in Jerusalem shall be called holy, even everyone who is written among the living in Jerusalem,"
Isaiah 4:4,Mwathani nĩagathambia gĩko kĩrĩa kĩũru kĩa andũ-a-nja a Zayuni; nĩagatheria Jerusalemu marooro ma thakame arĩ na roho wa gũtuanĩra ciira o na roho wa gũcina na mwaki.,"when the Lord shall have washed away the filth of the daughters of Zion, and shall have purged the blood of Jerusalem from within it, by the spirit of justice and by the spirit of burning."
Isaiah 4:5,"Ningĩ Jehova nĩagatũma itu rĩa ndogo rĩgĩe kũndũ guothe mũthenya kũrĩa gũikarĩtwo nĩ andũ kĩrĩma-inĩ kĩu gĩa Zayuni, na atũme kũrĩa kũnganĩtwo gwakane rũrĩrĩmbĩ rwa mwaki ũtukũ; igũrũ rĩa riiri ũcio wothe gũgaakorwo taarĩ hema.","Yahweh will create over the whole habitation of Mount Zion and over her assemblies, a cloud and smoke by day, and the shining of a flaming fire by night, for over all the glory will be a canopy."
Isaiah 4:6,"Ĩgaatuĩka ta gĩthũnũ gĩa kũrehe kĩĩruru gĩa kwĩgitia kuuma kũrĩ ũrugarĩ wa mũthenya, na handũ ha kũũrĩra na ha kwĩgitia kuuma kũrĩ kĩhuhũkanio kĩa rũhuho na kĩa mbura.","There will be a pavilion for a shade in the daytime from the heat, and for a refuge and for a shelter from storm and from rain."
Isaiah 5:1,"Nĩngũinĩra mwendwa wakwa ũrĩa nyendete rwĩmbo, ndĩmũinĩre rwĩmbo rũkoniĩ mũgũnda wake wa mĩthabibũ: Mwendwa wakwa aarĩ na mũgũnda wa mĩthabibũ kĩrĩma-inĩ handũ hanoru mũno.",Let me sing for my well beloved a song of my beloved about his vineyard. My beloved had a vineyard on a very fruitful hill.
Isaiah 5:2,"Akĩũthiũrũrũkĩria na mũtaro, na akĩũngania mahiga marĩa mothe maarĩ kuo akĩmate, agĩcooka akĩũhaanda mĩthabibũ ĩrĩa mĩega mũno. Nĩaakire mũthiringo mũraihu na igũrũ kũu thĩinĩ waguo, o na ningĩ akĩenja handũ ha kũhihagĩra thabibũ. Nake agĩeterera ũciare thabibũ njega, no rĩrĩ, waciarire thabibũ cia gĩthaka.","He dug it up, gathered out its stones, planted it with the choicest vine, built a tower in the middle of it, and also cut out a wine press in it. He looked for it to yield grapes, but it yielded wild grapes."
Isaiah 5:3,"“Atĩrĩrĩ, inyuĩ andũ aya mũtũũraga Jerusalemu o na andũ a Juda, tũtuithaniei ciira, niĩ na mũgũnda wakwa wa mĩthabibũ.","“Now, inhabitants of Jerusalem and men of Judah, please judge between me and my vineyard."
